source_row_group,timestamp_cycle,path_score,local_best_cycle,local_best_score,second_best_cycle,second_best_score
115,308,0.0013059890154188782,308,0.0013059890154188782,306,0.007646879001704742
116,309,0.001279565294185107,309,0.001279565294185107,315,0.007468354168681444
117,309,0.0014538126419353604,309,0.0014538126419353604,381,0.008220181778341735
118,310,0.002227053011180691,310,0.002227053011180691,369,0.011227275168657009
119,309,0.0006597850243564547,309,0.0006597850243564547,369,0.007301674052449328
120,310,0.0015653451910761793,310,0.0015653451910761793,316,0.010823777966283851
121,310,0.0015639985455156928,310,0.0015639985455156928,308,0.002381000035454193
122,311,0.0011639814849312776,311,0.0011639814849312776,317,0.007366202596876175
123,311,0.0020177588579963057,311,0.0020177588579963057,367,0.007225620333663048
124,312,0.0032457442434259956,312,0.0032457442434259956,368,0.01032086220459389
125,311,0.0010875026301552337,311,0.0010875026301552337,312,0.008505585129204324
126,312,0.0019152641913144954,312,0.0019152641913144954,308,0.010689245036721827
127,312,0.0014954464390456279,312,0.0014954464390456279,308,0.010660882426770836
128,313,0.0005935404535380843,313,0.0005935404535380843,369,0.006460993762708229
129,316,0.008797075629092219,316,0.008797075629092219,311,0.027308999736804306
130,313,0.006878468945965192,313,0.006878468945965192,376,0.011909033465980712
131,313,0.0013801109106674867,313,0.0013801109106674867,388,0.006234433070396274
132,314,0.0010760439379581574,314,0.0010760439379581574,378,0.003578156276333575
133,314,0.0010278825436373347,314,0.0010278825436373347,370,0.004804468745285464
134,315,0.002982926571198772,315,0.002982926571198772,370,0.01043138699264229
135,314,0.0018547332311320288,314,0.0018547332311320288,307,0.011427889026286702
136,315,0.0009734223915692227,315,0.0009734223915692227,369,0.01217160086628901
137,315,0.0007810431384680078,315,0.0007810431384680078,306,0.0069866744705563335
138,316,0.001202908928412424,316,0.001202908928412424,388,0.012782817505740396
139,316,0.0072026527130413,316,0.0072026527130413,387,0.012376653361239368
140,316,0.004989732404438733,316,0.004989732404438733,368,0.015485444744819268
141,316,0.003169577050656003,316,0.003169577050656003,312,0.009976809263891386
142,317,0.0009400101568076797,317,0.0009400101568076797,368,0.011243082997126189
143,308,0.006573436059939464,308,0.006573436059939464,310,0.03703935076762114
144,318,0.0017872838275053598,318,0.0017872838275053598,300,0.016323928909933706
145,317,0.0037487628891264635,317,0.0037487628891264635,367,0.014217719598423712
146,318,0.0022516541372619896,318,0.0022516541372619896,366,0.016576594432186405
147,318,0.001691531592567083,318,0.001691531592567083,300,0.011014454605514678
148,319,0.0014415176053263578,319,0.0014415176053263578,301,0.017449900423104917
149,319,0.003135052936858683,319,0.003135052936858683,331,0.018229926063904035
150,343,0.008340864082841591,343,0.008340864082841591,322,0.010423541548135634
151,319,0.0006547687531400021,319,0.0006547687531400021,349,0.004451310362894026
152,320,0.001374296117126423,320,0.001374296117126423,299,0.017944822398570065
153,320,0.0017072057357573167,320,0.0017072057357573167,300,0.009687006467479319
154,321,0.0020283986998682756,321,0.0020283986998682756,355,0.014466163841255939
155,320,0.003884023911382241,320,0.003884023911382241,300,0.008609113515244574
156,321,0.003745234766689927,321,0.003745234766689927,327,0.007687320130489827
157,321,0.0015139857777763238,321,0.0015139857777763238,326,0.0077813405521637525
158,322,0.001590026578434207,322,0.001590026578434207,361,0.008598932215406618
159,322,0.0015600249612108344,322,0.0015600249612108344,359,0.004090306098193499
160,323,0.0032803846439777803,323,0.0032803846439777803,330,0.008135763771527606
161,322,0.0021701686029568824,322,0.0021701686029568824,298,0.010053901207801617
162,323,0.0010218843063603733,323,0.0010218843063603733,359,0.009955443789352831
163,323,0.00137775226062627,323,0.00137775226062627,348,0.0052802993311276275
164,324,0.0013807119444145114,324,0.0013807119444145114,325,0.009299385156811791
165,324,0.006220772832532074,350,0.005074507063988513,324,0.006220772832532074
166,324,0.002561672427000279,324,0.002561672427000279,354,0.015541172088786815
167,324,0.0014020118363158385,324,0.0014020118363158385,301,0.007986690112592412
168,325,0.0008817621676619023,325,0.0008817621676619023,355,0.009390059168384493
169,325,0.0010436002982414574,325,0.0010436002982414574,355,0.0047291962823924425
170,326,0.0028473066462073393,326,0.0028473066462073393,325,0.004172334750407424
171,325,0.000637570990294322,325,0.000637570990294322,349,0.002078192879299793
172,326,0.0009304020480796337,326,0.0009304020480796337,349,0.008629045872711561
173,326,0.00164432394953092,326,0.00164432394953092,353,0.002604622051735503
174,327,0.0011425202862822216,327,0.0011425202862822216,325,0.010724592880002382
175,326,0.003906407558575271,326,0.003906407558575271,354,0.008704045270880202
176,327,0.002675524222134497,327,0.002675524222134497,325,0.006721575557967774
177,327,0.0015360264087627177,327,0.0015360264087627177,343,0.010118567590884534
178,328,0.002064271751069648,328,0.002064271751069648,331,0.005907418003539618
179,328,0.0017407406666536654,328,0.0017407406666536654,339,0.006081428579366999
180,329,0.003188906923508438,329,0.003188906923508438,346,0.007181968538301184
181,328,0.0037142073173484368,328,0.0037142073173484368,296,0.006552598716406807
182,329,0.0015692038649068988,329,0.0015692038649068988,336,0.012003219529276972
183,329,0.002278840362819044,329,0.002278840362819044,331,0.006442063330170394
184,330,0.0016764601149319744,330,0.0016764601149319744,333,0.0115449830019813
185,330,0.0010939497172006163,330,0.0010939497172006163,357,0.008621689219759594
186,331,0.0014533602235965181,331,0.0014533602235965181,344,0.013117442059169022
187,330,0.0009220120158543739,330,0.0009220120158543739,358,0.010333924558640704
188,331,0.0017851835703089783,331,0.0017851835703089783,297,0.005933269678906602
189,331,0.001509567822000224,331,0.001509567822000224,345,0.0033302454877505707
190,332,0.0013221357088792395,332,0.0013221357088792395,298,0.012483161287311383
191,331,0.0008661790554105027,331,0.0008661790554105027,329,0.00614428896462407
192,332,0.0028805847024731663,332,0.0028805847024731663,297,0.005083240650485634
193,332,0.001581425217995835,332,0.001581425217995835,345,0.007300953186850543
194,333,0.0007492944340717779,333,0.0007492944340717779,358,0.01083182506730734
195,333,0.0010376217632745645,333,0.0010376217632745645,357,0.005058743850936679
196,333,0.005387371879212728,333,0.005387371879212728,334,0.00807017129033568
197,333,0.0005031178527785532,333,0.0005031178527785532,332,0.01041341280879032
198,334,0.002332450398079139,334,0.002332450398079139,293,0.020919999486032317
199,334,0.002174196021136184,334,0.002174196021136184,293,0.0035355947898920515
200,335,0.000988953827589384,335,0.000988953827589384,336,0.01813304980658666
201,335,0.007482723390318313,335,0.007482723390318313,293,0.0166810696095439
202,335,0.007092449491402929,335,0.007092449491402929,293,0.009576267484957485
203,335,0.0010505322087640077,335,0.0010505322087640077,295,0.01973138131557829
204,336,0.001247096080535094,336,0.001247096080535094,345,0.00875032358656903
205,336,0.0015779111325152308,336,0.0015779111325152308,330,0.005877148498188851
206,337,0.0030794138206723027,337,0.0030794138206723027,338,0.022567309472987972
207,336,0.0008679437316733761,336,0.0008679437316733761,334,0.0031253766512636715
208,337,0.0013810070951015881,337,0.0013810070951015881,292,0.02582907260680136
209,337,0.0014628697683851282,337,0.0014628697683851282,294,0.020835570794757143
210,336,1.0,240,1.0,241,1.0
211,338,0.0015978722900983988,338,0.0015978722900983988,335,0.01540510364520785
212,338,0.0017694781974109642,338,0.0017694781974109642,294,0.012823646209427574
213,293,0.008794553185945249,293,0.008794553185945249,335,0.018160251562461687
214,297,0.0029762640933096588,297,0.0029762640933096588,346,0.0035796672032220086
215,338,0.002768872221217304,338,0.002768872221217304,329,0.017082989397929016
216,338,0.0024988047728434406,338,0.0024988047728434406,347,0.0075504608348885595
217,339,0.0012776216407410013,339,0.0012776216407410013,326,0.005948923967304086
218,339,0.003484543071636597,339,0.003484543071636597,326,0.003516477990940587
219,339,0.001146174953625606,339,0.001146174953625606,322,0.007582686650154368
220,356,0.0045366531258809965,356,0.0045366531258809965,328,0.014591902289327335
221,346,0.003571130977345781,340,0.00217705650288683,346,0.003571130977345781
222,340,0.0017600988724663085,340,0.0017600988724663085,347,0.004797818022485246
223,339,0.0024046382322944967,339,0.0024046382322944967,347,0.00864611292086448
224,340,0.004260263661634157,340,0.004260263661634157,348,0.006600587795347986
225,340,0.0016144494136986092,340,0.0016144494136986092,347,0.003865701263573052
226,340,0.001829057842853657,340,0.001829057842853657,347,0.00626458352665618
227,340,0.0014976863958810307,340,0.0014976863958810307,356,0.007356370444813038
228,341,0.0016180286742484334,341,0.0016180286742484334,348,0.013185123782612952
229,341,0.0025151662504061816,341,0.0025151662504061816,322,0.004387363702887828
230,341,0.0022216394435869485,341,0.0022216394435869485,321,0.006265357797231477
231,342,0.0015547355808473553,342,0.0015547355808473553,354,0.004363690153543583
232,341,0.009358072158605183,341,0.009358072158605183,342,0.01463846028998065
233,341,0.002037951612245216,341,0.002037951612245216,299,0.005271052599168465
234,340,1.0,240,1.0,241,1.0
235,342,0.0006089185542575132,342,0.0006089185542575132,300,0.00948109919029173
236,342,0.0014084700254648034,342,0.0014084700254648034,324,0.00931281023349472
237,342,0.0009855060615365104,342,0.0009855060615365104,353,0.003647040256713577
238,343,0.0008668655087660883,343,0.0008668655087660883,322,0.0035911158824726694
239,350,0.0036613972507828895,343,0.0023218275106300394,324,0.002810358463530092
240,353,0.004002544258751456,353,0.004002544258751456,321,0.00854777874021509
241,351,0.01744130741288173,328,0.0173514406480013,351,0.01744130741288173
242,348,0.004744853445148001,343,0.0015821013892638085,348,0.004744853445148001
243,343,0.0008766933888052369,343,0.0008766933888052369,350,0.004515396845569981
244,344,0.0018382253556691855,344,0.0018382253556691855,324,0.004966950995848735
245,344,0.001968695476767522,344,0.001968695476767522,323,0.007393357660139966
246,344,0.0024306829538597026,344,0.0024306829538597026,333,0.0034656182835114003
247,344,0.001022772516585421,344,0.001022772516585421,333,0.012699560138217233
248,345,0.0008884029452967423,345,0.0008884029452967423,336,0.0036507309068836984
249,344,0.004753107792337642,344,0.004753107792337642,333,0.012666116400872401
250,344,0.001033396007753327,344,0.001033396007753327,295,0.002768539918435362
251,345,0.0014391564906832183,345,0.0014391564906832183,330,0.005761778387168044
252,345,0.0027670400464526058,345,0.0027670400464526058,331,0.005483278412504548
253,345,0.0017033082288486058,345,0.0017033082288486058,338,0.0058230597586429
254,346,0.0017253680087196545,346,0.0017253680087196545,297,0.002881311972812682
255,346,0.0012964782417404649,346,0.0012964782417404649,297,0.0034745699374422677
256,346,0.004585854740985794,346,0.004585854740985794,356,0.005251385568586639
257,344,1.0,240,1.0,241,1.0
258,347,0.005430890022101806,347,0.005430890022101806,340,0.01554817317709702
259,346,0.0009119782435229029,346,0.0009119782435229029,331,0.005158610963089762
260,346,0.001191235324705851,346,0.001191235324705851,330,0.0028455569721661015
261,346,0.002262770594493914,346,0.002262770594493914,323,0.006469403363095311
262,348,0.002689400413066281,348,0.002689400413066281,347,0.0028324447322669757
263,347,0.0022622458126867863,347,0.0022622458126867863,340,0.003942789290226708
264,347,0.0024255102899269124,340,0.002087395020302793,347,0.0024255102899269124
265,348,0.0029627805562067516,348,0.0029627805562067516,347,0.003899769986739736
266,347,0.003521415399188663,347,0.003521415399188663,339,0.0039994266892191535
267,347,0.0009462741120027198,347,0.0009462741120027198,340,0.0015995987772965841
268,346,1.0,240,1.0,241,1.0
269,348,0.0013435351468819637,348,0.0013435351468819637,347,0.007647159399697233
270,348,0.001002064609026188,348,0.001002064609026188,323,0.005724487059512275
271,348,0.0006159003467857341,348,0.0006159003467857341,323,0.0038652176274904613
272,349,0.0011791856772607697,349,0.0011791856772607697,346,0.007829337503745046
273,349,0.002054100635894669,349,0.002054100635894669,326,0.004205067353480422
274,348,0.0018344387636128568,348,0.0018344387636128568,340,0.007037541665537857
275,350,0.0016410284024236837,350,0.0016410284024236837,325,0.008062056667281057
276,349,0.005153943243372444,349,0.005153943243372444,343,0.0074023985108222605
277,349,0.001265792454832313,349,0.001265792454832313,355,0.007559090791801676
278,350,0.001697395241680009,350,0.001697395241680009,353,0.0029781071124266654
279,350,0.0023061079253758367,350,0.0023061079253758367,321,0.007903333285716964
280,350,0.0019002580971544088,350,0.0019002580971544088,355,0.006725774255592311
