time,direction,xau_entry,xau_exit,gross,spread_cost,pnl,equity
2026-05-22 20:40:00+00:00,-1,4504.791499999999,4574.6815,-69.89000000000033,1.6829725085910836,-71.5729725085914,-71.5729725085914
2026-05-22 20:50:00+00:00,-1,4507.2265,4577.175,-69.94850000000042,1.9906644518272865,-71.93916445182771,-143.51213696041913
2026-05-25 00:35:00+00:00,1,4575.086499999999,4567.705,-7.381499999999505,1.3126681465038461,-8.694168146503351,-152.20630510692249
2026-05-25 00:50:00+00:00,1,4573.635,4562.6465,-10.988500000000386,1.3067858220210988,-12.295285822021484,-164.50159092894398
2026-05-25 00:55:00+00:00,1,4569.5765,4562.975,-6.60149999999976,1.3445277269957092,-7.946027726995469,-172.44761865593946
2026-05-26 05:10:00+00:00,-1,4529.4985,4533.950000000001,-4.451500000001033,1.1302021589793572,-5.581702158980391,-178.02932081491986
2026-05-26 05:15:00+00:00,-1,4529.43,4529.76,-0.32999999999992724,1.0729392133492814,-1.4029392133492087,-179.43226002826907
2026-05-26 05:20:00+00:00,-1,4530.105,4531.545,-1.4400000000005093,1.1083356449376227,-2.548335644938132,-181.9805956732072
2026-05-26 05:25:00+00:00,-1,4531.3985,4531.075,0.323500000000422,1.118633193863306,-0.7951331938628841,-182.7757288670701
2026-05-26 05:30:00+00:00,-1,4533.6435,4531.7035,1.9400000000005093,1.165383808969111,0.7746161910313982,-182.0011126760387
2026-05-26 05:35:00+00:00,-1,4532.745,4527.715,5.029999999999745,1.0998164435946156,3.9301835564051295,-178.07092911963358
2026-05-26 05:40:00+00:00,-1,4529.935,4528.639999999999,1.2950000000009823,1.0770356536502645,0.2179643463507177,-177.85296477328285
2026-05-26 05:45:00+00:00,-1,4527.975,4526.93,1.0450000000000728,1.0385324825986038,0.006467517401469003,-177.8464972558814
2026-05-26 05:50:00+00:00,-1,4527.1235,4530.26,-3.136500000000524,1.0442163687676844,-4.180716368768208,-182.0272136246496
2026-05-26 05:55:00+00:00,-1,4527.325,4529.799999999999,-2.4749999999994543,1.0051093410572396,-3.4801093410566937,-185.5073229657063
2026-05-26 06:00:00+00:00,-1,4531.195,4526.15,5.045000000000073,1.028868965517246,4.016131034482827,-181.49119193122345
2026-05-26 06:05:00+00:00,-1,4531.110000000001,4523.255,7.855000000000473,1.0355592286501112,6.8194407713503615,-174.67175115987308
2026-05-26 06:10:00+00:00,-1,4531.754999999999,4526.8135,4.941499999998996,1.0327408431236869,3.908759156875309,-170.76299200299778
2026-05-26 06:15:00+00:00,-1,4530.95,4533.485000000001,-2.535000000000764,1.0216906666666505,-3.5566906666674143,-174.31968266966518
2026-05-26 06:20:00+00:00,-1,4534.08,4531.77,2.3099999999994907,1.0448932926829584,1.2651067073165323,-173.05457596234865
2026-05-26 06:35:00+00:00,-1,4531.825,4533.094999999999,-1.269999999999527,1.0460551236749205,-2.3160551236744475,-175.3706310860231
2026-05-26 07:05:00+00:00,-1,4527.715,4522.43,5.2849999999998545,1.0083962165002718,4.276603783499583,-171.09402730252353
2026-05-26 07:10:00+00:00,-1,4528.639999999999,4525.6385,3.001499999999396,0.887653136531417,2.113846863467979,-168.98018043905554
2026-05-26 13:00:00+00:00,-1,4523.545,4517.705,5.8400000000001455,1.2503497372193328,4.589650262780813,-164.39053017627472
2026-05-26 13:10:00+00:00,-1,4518.49,4521.521500000001,-3.0315000000009604,1.1507723311547016,-4.182272331155662,-168.5728025074304
2026-05-26 13:15:00+00:00,-1,4520.22,4519.370000000001,0.8499999999994543,0.911135714285668,-0.06113571428621367,-168.63393822171662
2026-05-26 13:20:00+00:00,-1,4526.255,4515.87,10.385000000000218,1.1421095636025818,9.242890436397637,-159.391047785319
2026-05-26 13:30:00+00:00,-1,4522.565,4511.65,10.914999999999964,1.1862354892205862,9.728764510779378,-149.66228327453962
2026-05-26 13:35:00+00:00,-1,4524.66,4510.6900000000005,13.969999999999345,1.266480748470672,12.703519251528673,-136.95876402301096
2026-05-26 13:45:00+00:00,-1,4526.025,4508.425,17.599999999999454,1.123990591924706,16.47600940807475,-120.48275461493621
2026-05-26 13:55:00+00:00,-1,4514.445,4506.02,8.424999999999272,1.147461333333328,7.2775386666659445,-113.20521594827026
2026-05-26 14:10:00+00:00,-1,4511.21,4508.4285,2.781500000000051,1.139202898550747,1.642297101449304,-111.56291884682096
2026-05-26 14:15:00+00:00,-1,4514.45,4506.93,7.519999999999527,1.1408865603644809,6.379113439635046,-105.18380540718591
2026-05-26 14:20:00+00:00,-1,4516.0935,4509.855,6.238500000000386,1.1252869649805386,5.113213035019847,-100.07059237216606
2026-05-26 15:25:00+00:00,-1,4506.02,4504.99,1.0300000000006548,1.1875503023639555,-0.1575503023633007,-100.22814267452937
2026-05-26 15:35:00+00:00,-1,4507.65,4504.45,3.199999999999818,1.0985825403392897,2.1014174596605284,-98.12672521486884
2026-05-26 20:45:00+00:00,1,4506.6715,4515.280000000001,8.608500000000276,1.4051071428572204,7.203392857143056,-90.92333235772578
2026-05-26 20:50:00+00:00,1,4506.4465,4515.845,9.39850000000024,1.4985567567568463,7.899943243243394,-83.02338911448238
2026-05-26 20:55:00+00:00,1,4506.415,4516.81,10.395000000000437,1.5432715231788698,8.851728476821567,-74.17166063766082
2026-05-26 22:00:00+00:00,1,4505.545,4519.6,14.055000000000291,7.670919642857248,6.384080357143043,-67.78758028051777
2026-05-26 23:45:00+00:00,1,4521.17,4516.205,-4.9650000000001455,1.376686947988198,-6.341686947988343,-74.12926722850611
2026-05-26 23:50:00+00:00,1,4521.21,4519.21,-2.0,1.3584385633270106,-3.3584385633270104,-77.48770579183312
2026-05-26 23:55:00+00:00,1,4519.645,4516.24,-3.405000000000655,1.2984278959811233,-4.703427895981778,-82.1911336878149
2026-05-27 00:00:00+00:00,1,4520.825,4515.155,-5.670000000000073,1.3614474576271323,-7.0314474576272055,-89.2225811454421
2026-05-27 00:05:00+00:00,1,4522.4,4512.0650000000005,-10.334999999999127,1.3843564567769688,-11.719356456776095,-100.9419376022182
2026-05-27 00:10:00+00:00,1,4522.15,4510.13,-12.019999999999527,1.5155835240274067,-13.535583524026933,-114.47752112624514
2026-05-27 00:15:00+00:00,1,4521.38,4510.12,-11.260000000000218,1.4840328947368642,-12.744032894737082,-127.22155402098221
2026-05-27 00:20:00+00:00,1,4516.37,4507.73,-8.640000000000327,1.504652900688324,-10.144652900688651,-137.36620692167085
2026-05-27 00:25:00+00:00,1,4518.035,4508.145,-9.889999999999418,1.4871462741490544,-11.377146274148473,-148.74335319581934
2026-05-27 00:30:00+00:00,1,4519.85,4505.65,-14.200000000000728,1.4768852005532056,-15.676885200553933,-164.42023839637326
2026-05-27 00:35:00+00:00,1,4517.795,4503.53,-14.265000000000327,1.4836703030302836,-15.748670303030611,-180.1689086994039
2026-05-27 00:40:00+00:00,1,4518.805,4504.21,-14.595000000000255,1.4968541392904358,-16.09185413929069,-196.26076283869457
2026-05-27 00:45:00+00:00,1,4519.25,4499.7,-19.550000000000182,1.5012621621621367,-21.051262162162317,-217.3120250008569
2026-05-27 00:50:00+00:00,1,4517.0715,4504.26,-12.811499999999796,1.4797350427350264,-14.291235042734822,-231.60326004359172
2026-05-27 00:55:00+00:00,1,4515.280000000001,4505.575,-9.705000000000837,1.48521624173746,-11.190216241738296,-242.79347628533
2026-05-27 17:20:00+00:00,-1,4446.715,4452.575,-5.859999999999673,1.0548652081863223,-6.914865208185995,-249.708341493516
2026-05-28 00:50:00+00:00,-1,4451.74,4405.791499999999,45.94850000000042,1.7826293706294563,44.165870629370964,-205.54247086414503
2026-05-28 00:55:00+00:00,-1,4457.2015,4406.1965,51.00500000000011,1.8782272425249824,49.12677275747512,-156.4156981066699
2026-05-28 01:05:00+00:00,-1,4444.7465,4406.9665,37.779999999999745,1.7696699430936391,36.010330056906106,-120.40536804976381
2026-05-28 01:10:00+00:00,-1,4438.2365,4402.1115,36.125,1.7864653950954288,34.338534604904574,-86.06683344485924
2026-05-28 01:40:00+00:00,-1,4417.7365,4394.395,23.34149999999954,1.8403703049050104,21.50112969509453,-64.56570374976471
2026-05-28 01:45:00+00:00,-1,4417.6515,4384.6485,33.0029999999997,1.8167465940054572,31.186253405994243,-33.379450343770465
2026-05-28 01:50:00+00:00,-1,4409.2615000000005,4386.6965,22.56500000000051,1.7955863407062633,20.769413659294244,-12.61003668447622
2026-05-28 01:55:00+00:00,-1,4410.0115,4387.7315,22.279999999999745,1.668059013742881,20.611940986256865,8.001904301780645
2026-05-28 02:00:00+00:00,-1,4404.1615,4380.055,24.10649999999987,1.639590361445775,22.466909638554093,30.468813940334737
2026-05-28 02:05:00+00:00,-1,4408.0315,4374.1315,33.899999999999636,1.6315017199017796,32.26849828009786,62.7373122204326
2026-05-28 02:10:00+00:00,-1,4402.691500000001,4376.975,25.71650000000045,1.59550174520072,24.12099825479973,86.85831047523233
2026-05-28 02:15:00+00:00,-1,4404.226500000001,4375.2235,29.00300000000061,1.683655727554194,27.31934427244642,114.17765474767874
2026-05-28 02:20:00+00:00,-1,4405.791499999999,4375.795,29.996499999999287,1.5998542568541985,28.39664574314509,142.57430049082384
2026-05-28 02:25:00+00:00,-1,4406.1965,4374.93,31.266499999999724,1.6931838351822193,29.573316164817506,172.14761665564134
2026-05-28 02:30:00+00:00,-1,4409.0315,4375.34,33.691499999999905,1.6813754152824094,32.010124584717495,204.15774124035883
2026-05-28 02:40:00+00:00,-1,4402.1115,4376.34,25.771499999999833,1.610832135858977,24.160667864140855,228.3184091044997
2026-05-28 02:45:00+00:00,-1,4396.2015,4369.275,26.926500000000487,1.7581108058608108,25.168389194139678,253.48679829863937
2026-05-28 03:15:00+00:00,-1,4384.6485,4369.8665,14.782000000000153,1.7848459633481675,12.997154036651985,266.48395233529135
2026-05-28 03:20:00+00:00,-1,4386.6965,4371.1515,15.545000000000073,1.881557803468192,13.66344219653188,280.14739453182324
2026-05-28 03:25:00+00:00,-1,4387.7315,4373.135,14.59649999999965,1.7760283167278363,12.820471683271814,292.96786621509506
2026-05-28 03:30:00+00:00,-1,4380.055,4370.12,9.9350000000004,1.564771355498701,8.3702286445017,301.33809485959677
2026-05-28 03:35:00+00:00,-1,4374.1315,4372.0650000000005,2.0664999999999054,1.6792401960784689,0.38725980392143655,301.7253546635182
2026-05-28 03:40:00+00:00,-1,4376.975,4375.48,1.4950000000008004,1.7425134539038682,-0.2475134539030679,301.4778412096151
2026-05-28 03:45:00+00:00,-1,4375.2235,4374.495,0.7285000000001673,1.4986030368763414,-0.7701030368761741,300.70773817273897
2026-05-28 03:50:00+00:00,-1,4375.795,4377.326499999999,-1.5314999999991414,1.708052957746524,-3.2395529577456657,297.4681852149933
2026-05-28 03:55:00+00:00,-1,4374.93,4378.8085,-3.8784999999998035,1.6229025974025966,-5.5014025974024,291.9667826175909
2026-05-28 04:00:00+00:00,-1,4375.34,4386.8135,-11.473500000000058,1.7086971556051207,-13.182197155605179,278.7845854619857
2026-05-28 04:05:00+00:00,-1,4381.235,4391.245,-10.010000000000218,1.6572815286624196,-11.667281528662638,267.1173039333231
2026-05-28 04:10:00+00:00,-1,4376.34,4389.628500000001,-13.288500000000568,1.7545829959513801,-15.043082995951949,252.07422093737117
2026-05-28 04:15:00+00:00,-1,4369.275,4392.413500000001,-23.13850000000093,1.8229230769230709,-24.961423076924003,227.11279786044716
2026-05-28 04:20:00+00:00,-1,4371.635,4393.465,-21.829999999999927,1.8883665382497976,-23.718366538249725,203.39443132219742
