time,direction,leader_close,xau_entry,xau_exit,gross,spread_cost,pnl,equity
2025-12-02 11:00:00+00:00,-1,156.041,4187.335,4204.39,-17.05500000000029,1.2274895181513958,-18.282489518151685,-18.282489518151685
2025-12-02 11:05:00+00:00,-1,156.01100000000002,4188.815,4204.8365,-16.021500000000742,1.1358722191335362,-17.157372219134277,-35.439861737285966
2025-12-03 00:15:00+00:00,1,155.71699999999998,4211.085,4227.105,16.019999999999527,1.2807413460492802,14.739258653950246,-20.70060308333572
2025-12-03 00:25:00+00:00,1,155.7065,4207.74,4226.745,19.00500000000011,1.176778223263155,17.828221776736953,-2.8723813065987684
2025-12-03 06:25:00+00:00,1,155.523,4209.1,4202.215,-6.885000000000218,1.2304981005998825,-8.115498100600101,-10.98787940719887
2025-12-03 06:30:00+00:00,1,155.5645,4206.605,4200.695,-5.9099999999998545,1.2387302173691892,-7.148730217369044,-18.136609624567914
2025-12-03 06:40:00+00:00,1,155.5775,4206.925,4195.335,-11.590000000000146,1.2129763912704035,-12.80297639127055,-30.939586015838465
2025-12-03 12:05:00+00:00,1,155.403,4207.705,4234.455,26.75,1.1898991238947567,25.560100876105242,-5.379485139733223
2025-12-03 12:10:00+00:00,1,155.38299999999998,4207.44,4227.0065,19.566500000000815,1.2075124972885298,18.358987502712285,12.979502362979062
2025-12-03 12:15:00+00:00,1,155.3965,4206.395,4218.42,12.024999999999636,1.0655807487558984,10.959419251243737,23.9389216142228
2025-12-03 12:20:00+00:00,1,155.3975,4208.86,4208.895,0.035000000000763976,1.0898241752478566,-1.0548241752470926,22.884097438975708
2025-12-03 12:25:00+00:00,1,155.3965,4208.22,4212.525,4.3049999999993815,1.1398852101642927,3.165114789835089,26.049212228810795
2025-12-03 12:30:00+00:00,1,155.4075,4209.8465,4216.015,6.168500000000677,1.0971504029007721,5.071349597099904,31.1205618259107
2025-12-03 12:35:00+00:00,1,155.381,4212.495,4216.29,3.7950000000000728,1.1043162634377828,2.69068373656229,33.81124556247299
2025-12-03 12:40:00+00:00,1,155.399,4214.195,4217.75,3.555000000000291,1.0805022016122128,2.4744977983880783,36.28574336086107
2025-12-03 12:45:00+00:00,1,155.4195,4212.12,4222.535,10.414999999999964,1.0887862441006253,9.326213755899339,45.61195711676041
2025-12-03 12:50:00+00:00,1,155.39249999999998,4212.06,4221.795,9.734999999999673,1.0878255463874547,8.647174453612218,54.259131570372624
2025-12-03 12:55:00+00:00,1,155.4155,4213.585,4221.89,8.305000000000291,1.1034672846201061,7.201532715380185,61.460664285752806
2025-12-03 13:00:00+00:00,1,155.406,4213.635,4229.005,15.36999999999989,1.1798544703287763,14.190145529671115,75.65080981542393
2025-12-03 13:05:00+00:00,1,155.35750000000002,4214.97,4225.94,10.969999999999345,1.143209258110425,9.82679074188892,85.47760055731285
2025-12-03 13:10:00+00:00,1,155.39350000000002,4211.4215,4227.5,16.07849999999962,1.2001222745648277,14.878377725434794,100.35597828274764
2025-12-03 13:15:00+00:00,1,155.317,4220.87,4226.32,5.449999999999818,1.4042944042379362,4.045705595761882,104.40168387850953
2025-12-03 13:20:00+00:00,1,155.337,4220.385,4221.275,0.8899999999994179,1.1253966437097744,-0.2353966437103565,104.16628723479917
2025-12-03 13:25:00+00:00,1,155.4545,4220.473,4216.405,-4.068000000000211,1.1824262137065715,-5.250426213706783,98.91586102109238
2025-12-04 08:25:00+00:00,1,154.8145,4193.055,4197.425,4.369999999999891,1.113774300522897,3.256225699476994,102.17208672056938
2025-12-04 08:30:00+00:00,1,154.87599999999998,4192.875,4198.845,5.970000000000255,1.114761455137532,4.855238544862723,107.02732526543211
2025-12-04 08:35:00+00:00,1,154.835,4193.85,4205.42,11.569999999999709,1.1581738376596682,10.411826162340041,117.43915142777215
2025-12-04 08:40:00+00:00,1,154.926,4191.015,4202.405,11.389999999999418,1.196078200522082,10.193921799477335,127.63307322724948
2025-12-04 09:05:00+00:00,1,154.9325,4190.295,4199.23,8.93499999999949,1.114979960134746,7.820020039864745,135.45309326711424
2025-12-04 09:10:00+00:00,1,154.96,4189.565,4200.28,10.715000000000146,1.1148949446830954,9.60010505531705,145.05319832243129
2025-12-04 09:15:00+00:00,1,154.9335,4188.955,4198.9,9.944999999999709,1.1188005444042441,8.826199455595464,153.87939777802674
2025-12-04 09:20:00+00:00,1,154.909,4190.135,4198.04,7.904999999999745,1.1688787901728808,6.736121209826864,160.61551898785362
2025-12-04 09:25:00+00:00,1,154.882,4191.35,4198.605,7.2549999999992,1.1099198100870837,6.145080189912116,166.76059917776573
2025-12-04 09:30:00+00:00,1,154.8975,4194.65,4192.205,-2.444999999999709,1.0851716941106704,-3.530171694110379,163.23042748365535
2025-12-04 09:35:00+00:00,1,154.8895,4194.25,4190.57,-3.680000000000291,1.095684174125392,-4.775684174125683,158.45474330952968
2025-12-04 09:40:00+00:00,1,154.923,4196.935,4187.555,-9.38000000000011,1.127421028855392,-10.507421028855502,147.94732228067417
2025-12-04 09:45:00+00:00,1,154.9225,4197.805,4189.555,-8.25,1.151376281640518,-9.401376281640518,138.54594599903365
2025-12-04 09:50:00+00:00,1,154.825,4200.08,4193.25,-6.829999999999927,1.0820730039670095,-7.9120730039669365,130.63387299506672
2025-12-04 09:55:00+00:00,1,154.81799999999998,4199.995,4195.99,-4.005000000000109,1.148060459722334,-5.153060459722443,125.48081253534428
2025-12-04 10:00:00+00:00,1,154.8015,4200.0,4191.01,-8.989999999999782,1.1328041514819724,-10.122804151481754,115.35800838386253
2025-12-04 10:05:00+00:00,1,154.76749999999998,4201.24,4193.957,-7.282999999999447,1.0881744042884443,-8.371174404287892,106.98683397957464
2025-12-04 10:10:00+00:00,1,154.779,4199.59,4191.835,-7.755000000000109,1.1566592087053909,-8.9116592087055,98.07517477086914
2025-12-04 10:15:00+00:00,1,154.788,4202.085,4192.935,-9.149999999999636,1.1145574898944637,-10.2645574898941,87.81061728097504
2025-12-04 10:20:00+00:00,1,154.851,4200.1,4192.53,-7.5700000000006185,1.1682162117434696,-8.738216211744088,79.07240106923095
2025-12-04 10:25:00+00:00,1,154.8415,4199.175,4198.38,-0.7950000000000728,1.099220488838109,-1.8942204888381817,77.17818058039276
2025-12-04 10:30:00+00:00,1,154.836,4201.585,4199.055,-2.5299999999997453,1.1227094116726395,-3.652709411672385,73.52547116872037
2025-12-04 10:35:00+00:00,1,154.869,4200.46,4205.945,5.484999999999673,1.082895376478397,4.402104623521275,77.92757579224164
2025-12-04 10:40:00+00:00,1,154.844,4201.24,4204.905,3.6649999999999636,1.0943720930611034,2.57062790693886,80.4982036991805
2025-12-04 10:45:00+00:00,1,154.81099999999998,4200.77,4202.8235,2.0534999999999854,1.1373160742388317,0.9161839257611537,81.41438762494165
2025-12-04 10:55:00+00:00,1,154.75349999999997,4197.425,4208.375,10.949999999999818,1.2095931216382856,9.740406878361533,91.15479450330318
2025-12-04 11:00:00+00:00,1,154.711,4198.845,4209.755,10.909999999999854,1.1022726259266744,9.80772737407318,100.96252187737636
