model,leader,entry_time,exit_time,direction,xau_entry,xau_exit,gross_per_oz,cost_per_oz,ounces,notional,pnl,pnl_per_dollar,desired_notional,equity
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-26 15:20:00+00:00,2026-03-26 16:50:00,1,4453.9,4389.23,-64.67000000000007,1.9347287279776424,112.26116437279688,500000.0,-7477.124399737053,-0.014954248799474107,500000.0,-41911.30690968058
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-26 15:25:00+00:00,2026-03-26 16:55:00,1,4454.61,4389.36,-65.25,1.8859317242733185,112.24327157708532,500000.0,-7535.556617108268,-0.015071113234216536,500000.0,-49446.863526788846
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-26 15:30:00+00:00,2026-03-26 17:00:00,1,4442.7885,4391.23,-51.558500000000095,1.9197224560386605,112.54193171698361,500000.0,-6018.542459993174,-0.012037084919986347,500000.0,-55465.40598678202
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-26 15:35:00+00:00,2026-03-26 17:05:00,1,4440.3635,4398.44,-41.923500000000786,1.8137306972802638,112.60339384376977,500000.0,-4924.960613841755,-0.00984992122768351,500000.0,-60390.366600623776
XLF_volz_fade_w48_q0.55_london_h30_cost2.0,XLF,2026-03-26 14:35:00+00:00,2026-03-26 17:05:00,-1,4468.9135,4398.44,70.47350000000006,1.8855016087511483,111.8840183413709,500000.0,7673.900870004411,0.015347801740008823,500000.0,-52716.46573061936
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-03-26 14:35:00+00:00,2026-03-26 17:05:00,-1,4468.9135,4398.44,70.47350000000006,1.8855016087511483,111.8840183413709,500000.0,7673.900870004411,0.015347801740008823,500000.0,-45042.56486061495
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-03-26 14:45:00+00:00,2026-03-26 17:15:00,-1,4461.9285,4396.23,65.69850000000042,1.949401684848001,112.05916903419676,500000.0,7143.670983875293,0.014287341967750587,500000.0,-37898.893876739654
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-03-26 14:50:00+00:00,2026-03-26 17:20:00,-1,4449.56,4386.6,62.960000000000036,1.8867645224265892,112.37066136876454,500000.0,6862.839862545223,0.013725679725090445,500000.0,-31036.05401419443
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-26 16:05:00+00:00,2026-03-26 17:35:00,1,4439.76,4388.29,-51.470000000000255,1.95197604401119,112.61870010991585,500000.0,-6016.313499379634,-0.012032626998759267,500000.0,-37052.36751357406
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-03-26 15:35:00+00:00,2026-03-26 18:05:00,1,4440.3635,4387.2835,-53.08000000000084,1.8137306972802638,112.60339384376977,500000.0,-6181.220377259778,-0.012362440754519555,500000.0,-43233.58789083384
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-26 17:15:00+00:00,2026-03-26 18:45:00,1,4396.23,4395.43,-0.7999999999992724,1.613593294703417,113.73381283508826,500000.0,-274.50716803973967,-0.0005490143360794794,500000.0,-43508.09505887358
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-03-26 16:55:00+00:00,2026-03-26 18:55:00,1,4389.36,4394.65,5.289999999999964,1.5871530895710106,113.91182313594693,500000.0,421.7980423602704,0.0008435960847205409,500000.0,-43086.29701651331
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-03-26 17:00:00+00:00,2026-03-26 19:00:00,1,4391.23,4390.24,-0.9899999999997817,1.5865615755727105,113.86331392343376,500000.0,-293.3758395224678,-0.0005867516790449356,500000.0,-43379.67285603577
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 17:05:00+00:00,2026-03-26 19:05:00,1,4398.44,4385.85,-12.589999999999236,1.628808814925712,113.6766671820009,500000.0,-1616.346797378724,-0.0032326935947574477,500000.0,-44996.0196534145
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 17:10:00+00:00,2026-03-26 19:10:00,1,4394.83,4388.11,-6.720000000000255,1.6539750615025972,113.77004343740259,500000.0,-952.7075064909055,-0.001905415012981811,500000.0,-45948.72715990541
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-03-26 16:50:00+00:00,2026-03-26 19:20:00,1,4389.23,4389.16,-0.06999999999970896,1.9648278745155168,113.9151969707671,500000.0,-231.79781812700926,-0.0004635956362540185,500000.0,-46180.524978032416
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 17:20:00+00:00,2026-03-26 19:20:00,1,4386.6,4389.16,2.5599999999994907,1.5746069982839954,113.98349518989649,500000.0,112.31853847119582,0.00022463707694239164,500000.0,-46068.20643956122
XLC_volz_follow_w36_q0.55_ny_h30_cost2.0,XLC,2026-03-26 17:05:00+00:00,2026-03-26 19:35:00,-1,4398.44,4383.48,14.960000000000036,1.628808814925712,113.6766671820009,500000.0,1515.4453834853182,0.0030308907669706364,500000.0,-44552.7610560759
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 17:35:00+00:00,2026-03-26 19:35:00,1,4388.29,4383.48,-4.8100000000004,1.6146880512067288,113.93959834012793,500000.0,-732.0263760151595,-0.001464052752030319,500000.0,-45284.787432091056
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 18:05:00+00:00,2026-03-26 23:05:00,1,4387.2835,4391.9865,4.703000000000429,1.6038439747883053,113.96573756858886,500000.0,353.1976022534359,0.0007063952045068718,500000.0,-44931.58982983762
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 18:45:00+00:00,2026-03-26 23:45:00,1,4395.43,4397.335,1.9049999999997453,1.6256634834868833,113.75451321031161,500000.0,31.775789457784796,6.355157891556959e-05,500000.0,-44899.81404037983
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 18:55:00+00:00,2026-03-26 23:55:00,1,4394.65,4405.02,10.3700000000008,1.588756886929108,113.77470333246107,500000.0,999.0833300799486,0.0019981666601598972,500000.0,-43900.73071029988
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 19:00:00+00:00,2026-03-27 08:00:00,1,4390.24,4444.165,53.92500000000018,1.6050326215984334,113.88899012354678,500000.0,5958.668248023087,0.011917336496046173,500000.0,-37942.062462276794
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 19:05:00+00:00,2026-03-27 08:05:00,1,4385.85,4446.3,60.44999999999982,1.6021250752225058,114.0029868782562,500000.0,6708.83351286265,0.013417667025725302,500000.0,-31233.228949414144
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 19:10:00+00:00,2026-03-27 08:10:00,1,4388.11,4447.15,59.039999999999964,1.6004574006204169,113.94427213538404,500000.0,6544.906873275688,0.013089813746551375,500000.0,-24688.32207613846
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 19:20:00+00:00,2026-03-27 08:20:00,1,4389.16,4437.14,47.98000000000047,1.663685849712429,113.91701373383518,500000.0,5276.216195158987,0.010552432390317975,500000.0,-19412.10588097947
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-03-26 19:35:00+00:00,2026-03-27 08:35:00,1,4383.48,4433.72,50.24000000000069,1.6318821840055864,114.06462445363046,500000.0,5544.466704079306,0.011088933408158612,500000.0,-13867.639176900164
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-03-26 19:20:00+00:00,2026-03-27 08:55:00,1,4389.16,4424.23,35.06999999999971,1.663685849712429,113.91701373383518,500000.0,3805.5475478550884,0.007611095095710177,500000.0,-10062.091629045075
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 07:00:00+00:00,2026-03-27 09:00:00,-1,4451.49,4426.87,24.61999999999989,1.330054173638844,112.321941642012,500000.0,2615.9719359541464,0.005231943871908293,500000.0,-7446.119693090928
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 07:05:00+00:00,2026-03-27 09:05:00,-1,4455.935,4423.38,32.55500000000029,1.240349419413627,112.2098953418306,500000.0,3513.8136643136245,0.007027627328627249,500000.0,-3932.3060287773037
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-03-26 19:35:00+00:00,2026-03-27 09:10:00,1,4383.48,4429.77,46.29000000000087,1.6318821840055864,114.06462445363046,500000.0,5093.911437487487,0.010187822874974974,500000.0,1161.6054087101834
VXX_volz_follow_w48_q0.75_all_h30_cost2.0,VXX,2026-03-26 23:05:00+00:00,2026-03-27 09:35:00,1,4391.9865,4433.7135,41.72699999999986,4.069427797961506,113.84370147767986,500000.0,4287.07740814303,0.00857415481628606,500000.0,5448.682816853214
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 08:00:00+00:00,2026-03-27 11:00:00,-1,4444.165,4409.78,34.38500000000022,1.5774711231775471,112.50707388227035,500000.0,3691.0790752394064,0.007382158150478812,500000.0,9139.76189209262
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 08:05:00+00:00,2026-03-27 11:05:00,-1,4446.3,4410.26,36.039999999999964,1.6033865701550112,112.4530508512696,500000.0,3872.502241171868,0.007745004482343736,500000.0,13012.264133264487
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 08:10:00+00:00,2026-03-27 11:10:00,-1,4447.15,4413.11,34.039999999999964,1.6090430600244416,112.43155728950002,500000.0,3646.2629931501665,0.007292525986300333,500000.0,16658.527126414654
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 08:20:00+00:00,2026-03-27 11:20:00,-1,4437.14,4411.86,25.280000000000655,1.6005709932748076,112.68519812311533,500000.0,2668.321149065146,0.005336642298130292,500000.0,19326.8482754798
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-27 09:10:00+00:00,2026-03-27 11:40:00,1,4429.77,4422.0685,-7.701500000000124,1.7398223690125747,112.87267736248157,500000.0,-1065.6673336327506,-0.002131334667265501,500000.0,18261.180941847048
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 08:50:00+00:00,2026-03-27 11:50:00,-1,4432.17,4425.07,7.100000000000364,1.6275497282516658,112.81155731842415,500000.0,617.3556375036042,0.0012347112750072083,500000.0,18878.53657935065
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 08:55:00+00:00,2026-03-27 11:55:00,-1,4424.23,4420.14,4.089999999999236,1.7080401667757943,113.01401599826411,500000.0,269.1948466991365,0.0005383896933982731,500000.0,19147.731426049788
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 09:05:00+00:00,2026-03-27 12:05:00,-1,4423.38,4418.485,4.895000000000437,1.7195304876505442,113.03573285587039,500000.0,358.9415234899435,0.000717883046979887,500000.0,19506.67294953973
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-27 09:35:00+00:00,2026-03-27 12:05:00,1,4433.7135,4418.485,-15.228500000000167,1.7241748370531138,112.77228445184832,500000.0,-1911.791868943864,-0.003823583737887728,500000.0,17594.881080595867
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 09:10:00+00:00,2026-03-27 12:10:00,-1,4429.77,4424.87,4.900000000000546,1.7398223690125747,112.87267736248157,500000.0,356.6977101506366,0.0007133954203012732,500000.0,17951.578790746506
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-27 11:00:00+00:00,2026-03-27 12:30:00,1,4409.78,4426.55,16.770000000000437,1.6757585182459849,113.38434116894722,500000.0,1711.450625853722,0.003422901251707444,500000.0,19663.029416600228
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-27 11:05:00+00:00,2026-03-27 12:35:00,1,4410.26,4433.94,23.67999999999938,1.7050780504403829,113.37200074372032,500000.0,2491.3408676085987,0.004982681735217197,500000.0,22154.370284208828
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-27 11:10:00+00:00,2026-03-27 12:40:00,1,4413.11,4433.6065,20.496500000000196,1.724133161990562,113.2987847572347,500000.0,2126.8863497635043,0.004253772699527009,500000.0,24281.25663397233
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 12:30:00+00:00,2026-04-01 01:40:00,-1,4426.55,4687.985,-261.4349999999995,1.9426132532219218,112.95478419988478,500000.0,-29749.76146809834,-0.059499522936196675,500000.0,-5468.504834126008
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-03-27 12:35:00+00:00,2026-04-01 01:45:00,-1,4433.94,4691.51,-257.5700000000006,1.8689160954437327,112.76652367871465,500000.0,-29256.024675056993,-0.05851204935011398,500000.0,-34724.529509183005
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-03-27 11:20:00+00:00,2026-04-01 09:00:00,1,4411.86,4726.33,314.47000000000025,1.7054005886398365,113.330885386209,500000.0,35445.88896875246,0.07089177793750491,500000.0,721.3594595694522
