time,direction,xau_entry,xau_exit,gross,spread_cost,pnl,equity
2026-05-25 09:50:00+00:00,-1,4567.285,4572.005,-4.720000000000255,1.12600350262699,-5.846003502627244,-5.846003502627244
2026-05-25 09:55:00+00:00,-1,4567.6715,4571.775,-4.103499999999258,1.1617533718689521,-5.26525337186821,-11.111256874495455
2026-05-25 11:25:00+00:00,-1,4571.775,4567.74,4.0349999999998545,1.1594629156009402,2.875537084398914,-8.23571979009654
2026-05-25 11:30:00+00:00,-1,4573.33,4564.685,8.644999999999527,1.1684318936876634,7.476568106311864,-0.759151683784677
2026-05-25 11:35:00+00:00,-1,4576.11,4568.535,7.574999999999818,1.17384255319154,6.401157446808278,5.642005763023601
2026-05-25 11:40:00+00:00,-1,4574.595,4564.545,10.050000000000182,1.168614285714258,8.881385714285924,14.523391477309525
2026-05-25 11:45:00+00:00,-1,4571.285,4562.08,9.204999999999927,1.165573770491777,8.03942622950815,22.562817706817675
2026-05-25 11:50:00+00:00,-1,4570.735,4563.6335,7.10149999999976,1.1453931034482698,5.95610689655149,28.518924603369165
2026-05-25 12:00:00+00:00,-1,4564.57,4564.245,0.3249999999998181,1.1630855565777465,-0.8380855565779284,27.680839046791235
2026-05-25 13:05:00+00:00,1,4568.535,4567.655,-0.8800000000001091,1.1524685990338384,-2.0324685990339475,25.648370447757287
2026-05-25 13:15:00+00:00,1,4562.08,4568.33,6.25,1.173229744728092,5.076770255271908,30.725140703029197
2026-05-25 13:30:00+00:00,1,4564.245,4568.360000000001,4.115000000000691,1.1316140684410478,2.9833859315596434,33.70852663458884
2026-05-25 13:35:00+00:00,1,4564.3565,4566.79,2.4335000000000946,1.116738491674797,1.3167615083252975,35.02528814291414
2026-05-25 15:15:00+00:00,-1,4570.56,4573.15,-2.589999999999236,1.2019954493742995,-3.7919954493735357,31.233292693540605
2026-05-25 15:20:00+00:00,-1,4573.110000000001,4571.12,1.9900000000006912,1.2034334763948613,0.7865665236058299,32.01985921714643
2026-05-25 15:25:00+00:00,-1,4573.555,4573.610000000001,-0.05500000000029104,1.228435622317581,-1.283435622317872,30.736423594828562
2026-05-25 15:35:00+00:00,-1,4568.860000000001,4576.08,-7.219999999999345,1.1999326500732626,-8.419932650072608,22.316490944755955
2026-05-25 15:50:00+00:00,-1,4571.9765,4571.530000000001,0.44649999999910506,1.1666022099447348,-0.7201022099456298,21.596388734810326
2026-05-26 08:15:00+00:00,1,4529.73,4519.12,-10.609999999999673,1.0602203672787784,-11.670220367278452,9.926168367531874
2026-05-26 08:20:00+00:00,1,4527.24,4519.094999999999,-8.145000000000437,1.0364186426819513,-9.181418642682388,0.7447497248494859
2026-05-26 08:25:00+00:00,1,4522.48,4522.865,0.3850000000002183,0.9988398169336788,-0.6138398169334606,0.1309099079160253
2026-05-26 08:30:00+00:00,1,4521.5,4519.865,-1.6350000000002183,1.0524314199395943,-2.687431419939813,-2.5565215120237874
2026-05-26 08:35:00+00:00,1,4522.43,4525.57,3.139999999999418,1.0475975103734447,2.0924024896259734,-0.464119022397814
2026-05-26 08:40:00+00:00,1,4525.6385,4529.485000000001,3.8465000000005602,1.101748633879756,2.7447513661208043,2.2806323437229903
2026-05-26 08:45:00+00:00,1,4522.395,4528.15,5.7549999999992,1.0946027164685777,4.660397283530622,6.941029627253612
2026-05-26 08:50:00+00:00,1,4524.36,4531.74,7.380000000000109,1.0382471169686975,6.341752883031411,13.282782510285024
2026-05-26 08:55:00+00:00,1,4523.88,4533.495,9.614999999999782,1.0079214402619165,8.607078559737865,21.88986107002289
2026-05-26 09:00:00+00:00,1,4524.639999999999,4538.775,14.135000000000218,1.0574063360881387,13.07759366391208,34.96745473393497
2026-05-26 09:05:00+00:00,1,4523.504999999999,4534.165,10.660000000000764,1.0652904725019372,9.594709527498827,44.5621642614338
2026-05-26 09:10:00+00:00,1,4520.655000000001,4533.24,12.584999999999127,1.0414226020892656,11.54357739790986,56.105741659343664
2026-05-26 09:15:00+00:00,1,4524.895,4537.62,12.724999999999454,1.052669902912622,11.672330097086832,67.77807175643049
2026-05-26 09:20:00+00:00,1,4522.280000000001,4534.805,12.524999999999636,1.0568184775536593,11.468181522445978,79.24625327887647
2026-05-26 09:25:00+00:00,1,4524.93,4534.549999999999,9.619999999998981,1.0823453757225712,8.53765462427641,87.78390790315288
2026-05-26 09:30:00+00:00,1,4518.145,4536.1735,18.02849999999944,1.0932416717141153,16.935258328285325,104.71916623143821
2026-05-26 09:35:00+00:00,1,4516.75,4535.0615,18.311499999999796,1.0662178374112055,17.24528216258859,121.9644483940268
2026-05-26 09:40:00+00:00,1,4513.305,4531.785,18.479999999999563,1.0729699201964062,17.407030079803157,139.37147847382997
2026-05-26 09:45:00+00:00,1,4519.12,4530.03,10.909999999999854,1.0971204561653458,9.812879543834509,149.18435801766447
2026-05-26 09:50:00+00:00,1,4519.094999999999,4525.775,6.680000000000291,1.082433195020711,5.59756680497958,154.78192482264404
2026-05-26 09:55:00+00:00,1,4522.865,4523.8415,0.9765000000006694,1.08461705202311,-0.1081170520224406,154.6738077706216
2026-05-26 10:00:00+00:00,1,4519.865,4519.469999999999,-0.39500000000043656,1.0030085261875896,-1.3980085261880262,153.27579924443359
2026-05-26 10:05:00+00:00,1,4525.57,4511.12,-14.449999999999818,1.0784313725490107,-15.528431372548829,137.74736787188476
2026-05-26 10:10:00+00:00,1,4529.485000000001,4510.1885,-19.29650000000038,1.1484359107420918,-20.44493591074247,117.30243196114229
2026-05-26 10:15:00+00:00,1,4528.15,4512.625,-15.524999999999636,1.0637098723975882,-16.588709872397224,100.71372208874507
2026-05-26 10:20:00+00:00,1,4531.74,4511.6985,-20.04149999999936,0.9544609053497958,-20.995960905349154,79.71776118339592
2026-05-26 10:25:00+00:00,1,4533.495,4507.3935,-26.10149999999976,1.1514680382071854,-27.252968038206944,52.46479314518898
2026-05-26 12:05:00+00:00,1,4510.780000000001,4524.66,13.8799999999992,1.1213507498790325,12.758649250120166,65.22344239530915
2026-05-26 12:55:00+00:00,-1,4520.415000000001,4517.77,2.6450000000004366,1.2220393794749451,1.4229606205254914,66.64640301583464
2026-05-26 13:00:00+00:00,-1,4523.545,4517.705,5.8400000000001455,1.2503497372193328,4.589650262780813,71.23605327861544
2026-05-26 13:05:00+00:00,-1,4522.545,4522.465,0.07999999999992724,1.1136861798430837,-1.0336861798431565,70.20236709877229
2026-05-26 13:10:00+00:00,-1,4518.49,4521.521500000001,-3.0315000000009604,1.1507723311547016,-4.182272331155662,66.02009476761663
2026-05-26 13:20:00+00:00,-1,4526.255,4515.87,10.385000000000218,1.1421095636025818,9.242890436397637,75.26298520401426
2026-05-26 13:25:00+00:00,-1,4522.32,4515.4435,6.876499999999396,1.1702328418912151,5.706267158108181,80.96925236212243
2026-05-26 13:30:00+00:00,-1,4522.565,4511.65,10.914999999999964,1.1862354892205862,9.728764510779378,90.6980168729018
2026-05-26 13:55:00+00:00,-1,4514.445,4506.02,8.424999999999272,1.147461333333328,7.2775386666659445,97.97555553956775
2026-05-26 14:30:00+00:00,-1,4517.705,4506.2635,11.441499999999905,1.0290660332541235,10.412433966745782,108.38798950631353
2026-05-26 14:35:00+00:00,-1,4522.465,4503.17,19.295000000000073,1.0533011413520457,18.24169885864803,126.62968836496157
2026-05-26 14:40:00+00:00,-1,4521.521500000001,4501.465,20.056500000000597,1.0780912427897356,18.97840875721086,145.60809712217244
2026-05-26 14:45:00+00:00,-1,4519.370000000001,4505.165,14.205000000000837,1.0783262995368437,13.126673700463993,158.73477082263642
2026-05-26 14:55:00+00:00,-1,4515.4435,4508.115,7.328500000000531,1.1066248131539527,6.221875186846578,164.956646009483
2026-05-26 15:00:00+00:00,-1,4511.65,4509.754999999999,1.8950000000004366,1.1538379073756448,0.7411620926247917,165.69780810210779
2026-05-26 15:05:00+00:00,-1,4510.6900000000005,4508.25,2.4400000000005093,1.1711225259189382,1.2688774740815711,166.96668557618935
