time,bucket_ms,open,high,low,close,spread,ticks,ask_vol,bid_vol,first_tick_ms,last_tick_ms
2026-05-22 13:55:00+00:00,1779458100000,1.160555,1.1605750000000001,1.160335,1.160385,3.145631067961077e-05,309,1.3043365449581332,1.6039805653411594,1779458100080,1779458399985
2026-05-22 14:00:00+00:00,1779458400000,1.160385,1.16039,1.158925,1.1592449999999999,3.267485822306258e-05,1058,1.2975614155397974,1.5372589622361899,1779458400192,1779458699873
2026-05-22 14:05:00+00:00,1779458700000,1.15924,1.1595499999999999,1.15897,1.1595499999999999,2.866220735785645e-05,598,1.523076902265134,1.6915551660750623,1779458700232,1779458999704
2026-05-22 14:10:00+00:00,1779459000000,1.159525,1.1596899999999999,1.15893,1.158995,3.1483146067412414e-05,445,1.4950112157993103,1.3013932353325104,1779459001733,1779459299864
2026-05-22 14:15:00+00:00,1779459300000,1.158985,1.15915,1.1588349999999998,1.15904,2.886842105263547e-05,380,1.5494999797720659,1.4842368213753951,1779459300272,1779459599303
2026-05-22 14:20:00+00:00,1779459600000,1.159065,1.159275,1.1589900000000002,1.1592500000000001,2.975308641974995e-05,324,1.5866666404921332,1.5005555344216617,1779459600261,1779459899436
2026-05-22 14:25:00+00:00,1779459900000,1.159255,1.159665,1.15924,1.1596600000000001,3.046052631578086e-05,304,1.8424341911450028,1.49654603337771,1779459900450,1779460199982
2026-05-22 14:30:00+00:00,1779460200000,1.1596549999999999,1.16019,1.1595650000000002,1.160045,3.4377777777783415e-05,450,1.702999979654948,1.5003555379973517,1779460200086,1779460492869
2026-05-22 14:35:00+00:00,1779460500000,1.16004,1.1600700000000002,1.159645,1.1596700000000002,2.861538461538334e-05,260,1.3794230532187681,1.5042692037729117,1779460500117,1779460796761
2026-05-22 14:40:00+00:00,1779460800000,1.1596899999999999,1.16015,1.1596899999999999,1.1600899999999998,3.0670553935853183e-05,343,1.5919533295464585,1.475743424093063,1779460801175,1779461099683
2026-05-22 14:45:00+00:00,1779461100000,1.160085,1.16024,1.15965,1.15965,2.9169675090255428e-05,277,1.3640432940923781,1.4284115332558698,1779461100192,1779461399956
2026-05-22 14:50:00+00:00,1779461400000,1.15964,1.159885,1.1594799999999998,1.1598449999999998,2.611111111111024e-05,288,1.335937475371692,1.4125694269314408,1779461400111,1779461699095
2026-05-22 14:55:00+00:00,1779461700000,1.15984,1.1600000000000001,1.1597300000000001,1.15978,2.7049608355098144e-05,383,1.516866819198698,1.4193211230534486,1779461701132,1779461998107
2026-05-22 15:00:00+00:00,1779462000000,1.1597849999999998,1.16013,1.1595849999999999,1.16012,2.800936768149512e-05,427,1.4842622732390285,1.4123887369448462,1779462000128,1779462298959
2026-05-22 15:05:00+00:00,1779462300000,1.1601249999999999,1.160495,1.160015,1.16015,3.273712737126975e-05,369,1.7815717991774644,1.38693764603881,1779462300228,1779462599871
2026-05-22 15:10:00+00:00,1779462600000,1.1601400000000002,1.160355,1.160055,1.160355,3.688581314879086e-05,289,2.6423875479137195,1.4122837109549236,1779462600027,1779462896721
2026-05-22 15:15:00+00:00,1779462900000,1.16036,1.160555,1.1602299999999999,1.1602299999999999,2.9470404984414067e-05,321,1.476573192998999,1.4231463956684338,1779462900060,1779463197570
2026-05-22 15:20:00+00:00,1779463200000,1.160225,1.160225,1.15999,1.16003,3.078947368421161e-05,228,1.4205262982531597,1.492280686372205,1779463203774,1779463498130
2026-05-22 15:25:00+00:00,1779463500000,1.160025,1.1604800000000002,1.159945,1.1602800000000002,3.0392156862742186e-05,255,1.5322744897767608,1.5476470465753593,1779463500104,1779463799707
2026-05-22 15:30:00+00:00,1779463800000,1.1602700000000001,1.1603949999999998,1.159975,1.1599750000000002,2.954430379746572e-05,395,1.5540253070336354,1.7415189743796482,1779463800072,1779464099526
2026-05-22 15:35:00+00:00,1779464100000,1.1599650000000001,1.16018,1.15985,1.1599300000000001,3.0334448160533337e-05,299,1.5838795792697664,1.7464882868488496,1779464100188,1779464398114
2026-05-22 15:40:00+00:00,1779464400000,1.15991,1.16019,1.15983,1.16011,2.6090909090911466e-05,220,1.5668181665919043,1.7042727080258455,1779464400149,1779464697107
2026-05-22 15:45:00+00:00,1779464700000,1.16012,1.160295,1.1600000000000001,1.16019,2.9831649831647144e-05,297,1.6090908899451748,1.6454545317675529,1779464701245,1779464998501
2026-05-22 15:50:00+00:00,1779465000000,1.16018,1.160445,1.160135,1.1603249999999998,2.5446808510647213e-05,235,1.5052765780306876,1.4313191271842793,1779465001093,1779465298825
2026-05-22 15:55:00+00:00,1779465300000,1.16033,1.160335,1.159945,1.1602800000000002,2.4884792626735603e-05,217,1.4686175002480433,1.6576036687270836,1779465300216,1779465599511
2026-05-22 16:00:00+00:00,1779465600000,1.1602899999999998,1.1603050000000001,1.1599599999999999,1.1600899999999998,2.733333333332736e-05,360,1.9081110934416452,1.4886666451063422,1779465600280,1779465891488
2026-05-22 16:05:00+00:00,1779465900000,1.16008,1.16042,1.1600700000000002,1.16042,2.7510729613725444e-05,233,1.4571673568226238,1.3133046974951617,1779465900424,1779466199255
2026-05-22 16:10:00+00:00,1779466200000,1.1604299999999999,1.16078,1.160405,1.16069,2.4648437499991474e-05,256,1.7156249836552888,1.3429687260650098,1779466200479,1779466499992
2026-05-22 16:15:00+00:00,1779466500000,1.160675,1.1608399999999999,1.1605249999999998,1.160585,2.5067873303167875e-05,221,1.573212655556148,1.4404072211338923,1779466500198,1779466795365
2026-05-22 16:20:00+00:00,1779466800000,1.1605750000000001,1.16085,1.1605699999999999,1.1608100000000001,2.6594594594604388e-05,185,1.5202702457840378,1.566594575224696,1779466800845,1779467099949
2026-05-22 16:25:00+00:00,1779467100000,1.160795,1.160935,1.160765,1.160935,2.386363636363626e-05,220,1.679318168759346,1.6351818025112153,1779467100155,1779467399330
2026-05-22 16:30:00+00:00,1779467400000,1.16093,1.161085,1.16064,1.16074,2.439999999999287e-05,250,1.6505999872684478,1.425039977788925,1779467400094,1779467694999
2026-05-22 16:35:00+00:00,1779467700000,1.1607500000000002,1.160865,1.1605500000000002,1.16074,2.491712707180856e-05,181,1.5604419787285737,1.5533148939438288,1779467703219,1779467990216
2026-05-22 16:40:00+00:00,1779468000000,1.160735,1.16079,1.1605699999999999,1.1606800000000002,2.4827586206889225e-05,145,1.6818620435122786,1.6712413574087208,1779468019130,1779468287784
2026-05-22 16:45:00+00:00,1779468300000,1.160685,1.161015,1.160685,1.16086,2.5030674846618107e-05,163,1.3417177657408217,1.686871153079659,1779468301712,1779468597151
2026-05-22 16:50:00+00:00,1779468600000,1.1608649999999998,1.1610399999999998,1.160725,1.16099,2.6870748299316014e-05,147,1.5642856910926144,1.7687074732618266,1779468600133,1779468897179
2026-05-22 16:55:00+00:00,1779468900000,1.161,1.1611099999999999,1.160885,1.1611099999999999,2.4564102564108628e-05,195,1.419230746305906,1.7451281920457498,1779468901547,1779469199030
2026-05-22 17:00:00+00:00,1779469200000,1.16112,1.1614749999999998,1.1611099999999999,1.16143,2.672268907561686e-05,238,1.7035714089870453,2.0650840221332905,1779469200096,1779469496396
2026-05-22 17:05:00+00:00,1779469500000,1.1614200000000001,1.16153,1.16112,1.161355,2.6008230452683546e-05,243,1.8203703552607156,1.8324279760627589,1779469502412,1779469789374
