time,bucket_ms,open,high,low,close,spread,ticks,ask_vol,bid_vol,first_tick_ms,last_tick_ms
2026-06-02 00:00:00+00:00,1780358400000,1.163545,1.1635650000000002,1.163385,1.16343,4.217142857143078e-05,175,1.311428554398673,1.8307999910627093,1780358400377,1780358695875
2026-06-02 00:05:00+00:00,1780358700000,1.1634250000000002,1.16345,1.1629999999999998,1.16303,3.573643410853404e-05,258,1.6465116062367608,1.5819767355456833,1780358700871,1780358999328
2026-06-02 00:10:00+00:00,1780359000000,1.1630349999999998,1.16334,1.16303,1.163325,3.3099415204667966e-05,171,1.5236841844536408,1.5499999791558026,1780359000842,1780359255473
2026-06-02 00:15:00+00:00,1780359300000,1.163335,1.1634,1.1632699999999998,1.16338,3.2625000000005564e-05,160,1.3528124652802944,1.4737499736249446,1780359301350,1780359592646
2026-06-02 00:20:00+00:00,1780359600000,1.163375,1.16344,1.16324,1.1632500000000001,3.221052631581351e-05,95,1.4210526115015933,1.7857894552381415,1780359601136,1780359891129
2026-06-02 00:25:00+00:00,1780359900000,1.16324,1.163325,1.163185,1.1633200000000001,2.9038461538451082e-05,104,1.4105769000374353,1.8086538314819336,1780359914806,1780360195827
2026-06-02 00:30:00+00:00,1780360200000,1.16331,1.1634799999999998,1.163275,1.163325,3.108910891086832e-05,101,1.6084158261223596,1.5772277022352312,1780360209543,1780360481836
2026-06-02 00:35:00+00:00,1780360500000,1.1633300000000002,1.1634099999999998,1.1633200000000001,1.16337,3.029411764706463e-05,68,1.2044117485775667,1.3566176251453512,1780360516772,1780360794216
2026-06-02 00:40:00+00:00,1780360800000,1.1633749999999998,1.163395,1.163185,1.1632500000000001,2.919540229885808e-05,87,1.4379310155736988,1.5155172169893638,1780360803635,1780361097611
2026-06-02 00:45:00+00:00,1780361100000,1.16324,1.1632850000000001,1.16318,1.163185,3.030769230769956e-05,130,1.3915384384301992,1.976538445857855,1780361100382,1780361397636
2026-06-02 00:50:00+00:00,1780361400000,1.1631900000000002,1.16323,1.16302,1.16306,2.7950310558996236e-05,161,1.2270186076993528,1.3583850845787095,1780361401617,1780361699793
