exit_time,equity,cum_pnl,drawdown,drawdown_pct
2026-05-26 08:20:00,5001011.22585261,1011.2258526095683,6831.494461831637,0.13662988923663272
2026-05-26 08:20:00,5002881.6015556,2881.6015555999743,4961.118758841418,0.09922237517682835
2026-05-26 08:25:00,5004351.937199206,4351.937199206519,3490.7831152351573,0.06981566230470314
2026-05-26 08:25:00,5004776.01661243,4776.016612429892,3066.7037020111457,0.06133407404022291
2026-05-26 08:30:00,5006217.045712499,6217.045712498583,1625.6746019423008,0.032513492038846015
2026-05-26 08:30:00,5007173.32005453,7173.3200545300415,669.4002599110827,0.013388005198221652
2026-05-26 08:35:00,5008016.870616241,8016.870616241209,0.0,0.0
2026-05-26 08:40:00,5008577.774632111,8577.774632110943,0.0,0.0
2026-05-26 08:45:00,5009409.091390554,9409.091390553735,0.0,0.0
2026-05-26 08:50:00,5010365.747063515,10365.747063514655,0.0,0.0
2026-05-26 09:00:00,5012054.858819585,12054.858819585472,0.0,0.0
2026-05-26 09:05:00,5012857.399173232,12857.399173231706,0.0,0.0
2026-05-26 09:05:00,5014266.640002631,14266.640002630591,0.0,0.0
2026-05-26 09:15:00,5015217.4092873465,15217.409287346867,0.0,0.0
2026-05-26 09:30:00,5016288.516836439,16288.516836439545,0.0,0.0
2026-05-26 09:35:00,5017388.034339584,17388.034339584054,0.0,0.0
2026-05-26 09:40:00,5018983.14312097,18983.143120969602,0.0,0.0
2026-05-26 09:40:00,5019741.283369127,19741.283369126464,0.0,0.0
2026-05-26 09:45:00,5020854.923425191,20854.923425190682,0.0,0.0
2026-05-26 09:50:00,5021950.701011271,21950.701011270758,0.0,0.0
2026-05-26 10:00:00,5020975.0973811615,20975.0973811615,975.6036301096901,0.019512072602193804
2026-05-26 10:05:00,5020028.819917266,20028.81991726668,1921.8810940049589,0.03843762188009918
2026-05-26 10:05:00,5019452.602309674,19452.602309674323,2498.0987015971914,0.04996197403194383
2026-05-26 10:15:00,5019969.040213553,19969.04021355299,1981.660797717981,0.03963321595435962
2026-05-26 10:15:00,5019677.607791833,19677.607791832634,2273.0932194385678,0.04546186438877135
2026-05-26 10:20:00,5020693.594586045,20693.594586044754,1257.106425226666,0.025142128504533318
2026-05-26 10:20:00,5021076.121396786,21076.12139678574,874.579614485614,0.017491592289712282
2026-05-26 10:20:00,5023589.794490079,23589.79449007962,0.0,0.0
2026-05-26 10:25:00,5026283.006773529,26283.006773528527,0.0,0.0
2026-05-26 10:25:00,5027390.381508526,27390.381508526432,0.0,0.0
2026-05-26 10:25:00,5028497.905836115,28497.905836114274,0.0,0.0
2026-05-26 10:30:00,5030291.842425749,30291.84242574825,0.0,0.0
2026-05-26 10:30:00,5031981.809498895,31981.809498895404,0.0,0.0
2026-05-26 10:30:00,5034935.592463171,34935.5924631713,0.0,0.0
2026-05-26 10:35:00,5036117.1920113815,36117.19201138169,0.0,0.0
2026-05-26 10:35:00,5037086.0310165705,37086.03101657044,0.0,0.0
2026-05-26 10:35:00,5036780.309876178,36780.30987617798,305.72114039212465,0.006114422807842493
2026-05-26 10:35:00,5038559.318678418,38559.31867841792,0.0,0.0
2026-05-26 10:35:00,5036090.748596275,36090.7485962753,2468.570082142949,0.049371401642858984
2026-05-26 10:40:00,5036808.851839179,36808.851839179035,1750.4668392390013,0.03500933678478002
2026-05-26 10:40:00,5038312.760340201,38312.76034020117,246.55833821743727,0.004931166764348746
2026-05-26 10:40:00,5039146.262415937,39146.26241593672,0.0,0.0
2026-05-26 10:45:00,5040708.531665253,40708.531665253824,0.0,0.0
2026-05-26 10:50:00,5041748.098906038,41748.098906038365,0.0,0.0
2026-05-26 10:50:00,5042726.83212494,42726.832124940374,0.0,0.0
2026-05-26 10:55:00,5043794.7294343,43794.72943430062,0.0,0.0
2026-05-26 11:00:00,5044952.4009467205,44952.40094672065,0.0,0.0
2026-05-26 11:00:00,5046075.197832449,46075.19783244894,0.0,0.0
2026-05-26 11:00:00,5043640.522033425,43640.522033425375,2434.6757990242913,0.04869351598048583
2026-05-26 11:00:00,5045818.759782437,45818.75978243705,256.4380500121042,0.005128761000242084
2026-05-26 11:05:00,5043496.1761493655,43496.17614936504,2579.021683083847,0.051580433661676944
2026-05-26 11:05:00,5044655.808948212,44655.808948212245,1419.388884237036,0.028387777684740725
2026-05-26 11:05:00,5046406.88802251,46406.88802250991,0.0,0.0
2026-05-26 11:10:00,5048335.300802036,48335.300802036574,0.0,0.0
2026-05-26 11:10:00,5049451.132180223,49451.132180222914,0.0,0.0
2026-05-26 11:15:00,5050536.839081548,50536.83908154823,0.0,0.0
2026-05-26 11:15:00,5048257.193916203,48257.193916203694,2279.6451653447,0.04559290330689401
2026-05-26 11:15:00,5048708.290582214,48708.29058221326,1828.5484993346035,0.03657096998669207
2026-05-26 11:20:00,5048977.864947627,48977.86494762687,1558.9741339208558,0.03117948267841712
2026-05-26 11:20:00,5050226.173927878,50226.173927877986,310.6651536701247,0.006213303073402494
2026-05-26 11:20:00,5050845.497797478,50845.49779747794,0.0,0.0
2026-05-26 11:25:00,5050833.545522534,50833.54552253469,11.952274943701923,0.00023904549887403847
2026-05-26 11:25:00,5050593.669394537,50593.66939453686,251.8284029411152,0.005036568058822305
2026-05-26 11:25:00,5048770.929727831,48770.92972783126,2074.5680696470663,0.04149136139294133
2026-05-26 11:25:00,5049555.741601188,49555.741601187496,1289.7561962902546,0.02579512392580509
2026-05-26 11:30:00,5048076.982691999,48076.98269199877,2768.515105479397,0.05537030210958794
2026-05-26 11:30:00,5047922.331112118,47922.33111211884,2923.1666853595525,0.05846333370719105
2026-05-26 11:30:00,5048240.133531625,48240.133531625026,2605.364265852608,0.05210728531705216
2026-05-26 11:30:00,5048265.781040534,48265.78104053463,2579.7167569436133,0.051594335138872266
2026-05-26 11:35:00,5047524.515989623,47524.51598962288,3320.981807854958,0.06641963615709916
2026-05-26 11:35:00,5047414.113905868,47414.113905867125,3431.3838916104287,0.06862767783220856
2026-05-26 11:40:00,5045157.241887222,45157.24188722235,5688.255910255946,0.11376511820511892
2026-05-26 11:40:00,5045168.382213549,45168.382213548306,5677.115583929233,0.11354231167858467
2026-05-26 11:40:00,5044704.257816882,44704.25781688151,6141.239980596118,0.12282479961192236
2026-05-26 11:45:00,5045135.897423567,45135.89742356758,5709.60037391074,0.1141920074782148
2026-05-26 11:45:00,5044295.897550123,44295.89755012261,6549.600247355178,0.13099200494710356
2026-05-26 11:50:00,5044442.902554485,44442.902554484564,6402.595242992975,0.12805190485985948
2026-05-26 11:50:00,5043504.779634407,43504.77963440658,7340.7181630712,0.146814363261424
2026-05-26 11:50:00,5041188.234454702,41188.23445470197,9657.263342776336,0.19314526685552671
2026-05-26 11:55:00,5038182.499581474,38182.49958147426,12662.99821600411,0.2532599643200822
2026-05-26 11:55:00,5036352.230819084,36352.2308190833,14493.26697839424,0.2898653395678848
2026-05-26 11:55:00,5036149.225027278,36149.22502727763,14696.272770199925,0.2939254554039985
2026-05-26 12:00:00,5034766.107552952,34766.107552951784,16079.390244525857,0.32158780489051714
2026-05-26 12:05:00,5035017.933156451,35017.933156451654,15827.56464102678,0.3165512928205356
2026-05-26 12:05:00,5033264.736169934,33264.73616993415,17580.761627543718,0.35161523255087435
2026-05-26 12:10:00,5032869.639564172,32869.63956417261,17975.858233305626,0.3595171646661125
2026-05-26 12:10:00,5030649.913048824,30649.913048824506,20195.584748653695,0.4039116949730739
2026-05-26 12:15:00,5030983.158094412,30983.158094412134,19862.339703066275,0.3972467940613255
2026-05-26 12:15:00,5029128.238328901,29128.238328901134,21717.25946857687,0.43434518937153743
2026-05-26 12:20:00,5031443.247474908,31443.247474907967,19402.250322570093,0.38804500645140183
2026-05-26 12:20:00,5028917.621456496,28917.62145649676,21927.876340981573,0.4385575268196314
2026-05-26 12:20:00,5028807.677694906,28807.677694905815,22037.82010257244,0.44075640205144884
2026-05-26 12:25:00,5031674.674566171,31674.674566170994,19170.82323130686,0.3834164646261372
2026-05-26 12:25:00,5028553.686450136,28553.686450136123,22291.811347342096,0.44583622694684194
2026-05-26 12:25:00,5028032.416296153,28032.41629615352,22813.08150132466,0.4562616300264932
2026-05-26 12:25:00,5028236.366019005,28236.36601900535,22609.131778473035,0.4521826355694607
2026-05-26 12:30:00,5027999.257958265,27999.257958265174,22846.23983921297,0.45692479678425935
2026-05-26 12:30:00,5030984.826103596,30984.82610359589,19860.671693881974,0.39721343387763947
2026-05-26 12:30:00,5031178.670300977,31178.670300976857,19666.827496500686,0.3933365499300137
2026-05-26 12:35:00,5034564.3843990825,34564.384399082315,16281.113398395479,0.32562226796790955
2026-05-26 12:35:00,5033818.160643526,33818.16064352593,17027.337153951637,0.34054674307903277
2026-05-26 12:40:00,5034099.498215825,34099.49821582557,16745.999581652693,0.33491999163305386
2026-05-26 12:40:00,5036296.254959197,36296.254959196325,14549.242838281207,0.29098485676562413
2026-05-26 12:45:00,5037662.767490363,37662.76749036259,13182.730307115242,0.26365460614230485
2026-05-26 12:45:00,5039475.375057557,39475.375057556375,11370.122739921324,0.22740245479842647
2026-05-26 12:50:00,5040694.61666749,40694.61666749087,10150.881129987538,0.20301762259975076
2026-05-26 12:50:00,5042272.804930102,42272.80493010189,8572.69286737591,0.17145385734751822
2026-05-26 12:55:00,5040713.998632535,40713.99863253567,10131.499164942652,0.202629983298853
2026-05-26 12:55:00,5041929.316560853,41929.3165608534,8916.181236624718,0.17832362473249436
2026-05-26 12:55:00,5043357.869057354,43357.86905735336,7487.628740124404,0.1497525748024881
2026-05-26 13:00:00,5041469.232406412,41469.232406412695,9376.26539106574,0.1875253078213148
2026-05-26 13:00:00,5043027.488116119,43027.48811611924,7818.009681358933,0.15636019362717865
2026-05-26 13:00:00,5044289.97035525,44289.970355250116,6555.527442228049,0.13111054884456097
2026-05-26 13:05:00,5045639.592069583,45639.59206958309,5205.905727894977,0.10411811455789954
2026-05-26 13:05:00,5047308.0096621765,47308.009662176526,3537.488135301508,0.07074976270603016
2026-05-26 13:05:00,5048463.599801405,48463.59980140532,2381.8979960726574,0.04763795992145315
2026-05-26 13:10:00,5050066.350553448,50066.35055344819,779.1472440296784,0.015582944880593568
2026-05-26 13:10:00,5051564.379675956,51564.37967595616,0.0,0.0
2026-05-26 13:10:00,5050300.586555951,50300.586555951435,1263.793120005168,0.025275862400103356
2026-05-26 13:15:00,5051286.676418662,51286.676418662006,277.7032572943717,0.0055540651458874345
2026-05-26 13:20:00,5052885.438509796,52885.438509796244,0.0,0.0
2026-05-26 13:25:00,5054419.701104339,54419.70110433905,0.0,0.0
2026-05-26 13:30:00,5055468.272443892,55468.27244389268,0.0,0.0
2026-05-26 13:30:00,5056964.092675334,56964.09267533375,0.0,0.0
2026-05-26 13:30:00,5055021.959121787,55021.95912178672,1942.1335535468534,0.03884267107093707
2026-05-26 13:35:00,5056014.619875433,56014.61987543298,949.4727999009192,0.018989455998018382
2026-05-26 13:35:00,5053911.3453598125,53911.34535981267,3052.747315521352,0.06105494631042704
2026-05-26 13:35:00,5055300.147527396,55300.14752739529,1663.945147938095,0.0332789029587619
2026-05-26 13:35:00,5056599.821001386,56599.82100138606,364.2716739475727,0.007285433478951454
2026-05-26 13:40:00,5057266.280236151,57266.28023615121,0.0,0.0
2026-05-26 13:40:00,5054981.058024409,54981.05802440954,2285.2222117418423,0.04570444423483685
2026-05-26 13:45:00,5053046.3837988265,53046.38379882642,4219.8964373245835,0.08439792874649167
2026-05-26 13:45:00,5054035.507887084,54035.50788708415,3230.7723490670323,0.06461544698134065
2026-05-26 13:50:00,5056012.117222821,56012.11722282164,1254.1630133297294,0.02508326026659459
2026-05-26 13:55:00,5057802.573270352,57802.5732703518,0.0,0.0
2026-05-26 14:00:00,5059068.004155669,59068.00415566982,0.0,0.0
2026-05-26 14:05:00,5059475.76614474,59475.766144740475,0.0,0.0
2026-05-26 14:05:00,5060486.404534866,60486.404534866466,0.0,0.0
2026-05-26 14:10:00,5061755.839126666,61755.83912666609,0.0,0.0
2026-05-26 14:10:00,5063025.273718466,63025.273718465716,0.0,0.0
2026-05-26 14:15:00,5063440.066286323,63440.06628632243,0.0,0.0
2026-05-26 14:15:00,5063854.858854179,63854.85885417914,0.0,0.0
2026-05-26 14:20:00,5063168.106475763,63168.106475762965,686.7523784162477,0.013735047568324952
2026-05-26 14:25:00,5062198.322568646,62198.32256864616,1656.5362855335698,0.033130725710671396
2026-05-26 14:25:00,5061228.538661529,61228.538661529354,2626.3201926499605,0.05252640385299921
2026-05-26 14:30:00,5060546.049317412,60546.04931741165,3308.809536767192,0.06617619073534385
2026-05-26 14:30:00,5059863.559973294,59863.559973293944,3991.298880885355,0.0798259776177071
2026-05-26 14:35:00,5058548.754844138,58548.75484413822,5306.104010040872,0.10612208020081744
2026-05-26 14:35:00,5057233.949714983,57233.94971498249,6620.909139196388,0.13241818278392775
2026-05-26 14:40:00,5055545.760597221,55545.76059722054,8309.098256958649,0.16618196513917297
2026-05-26 14:40:00,5055288.2024549395,55288.20245493993,8566.656399239786,0.17133312798479572
2026-05-26 14:40:00,5053600.013337178,53600.01333717798,10254.845517001115,0.2050969103400223
2026-05-26 14:45:00,5053923.283058467,53923.283058467365,9931.57579571195,0.198631515914239
2026-05-26 14:45:00,5052575.015891979,52575.01589197966,11279.842962199822,0.22559685924399644
2026-05-26 14:45:00,5051226.748725492,51226.748725491954,12628.110128687695,0.2525622025737539
2026-05-26 14:50:00,5050538.247983948,50538.24798394855,13316.610870230943,0.2663322174046189
2026-05-26 14:50:00,5049849.747242405,49849.74724240515,14005.111611774191,0.28010223223548386
2026-05-26 14:55:00,5050264.472507732,50264.472507732076,13590.386346447282,0.2718077269289456
2026-05-26 14:55:00,5049602.799320234,49602.799320234095,14252.059533945285,0.28504119067890565
2026-05-26 14:55:00,5048941.126132736,48941.12613273611,14913.732721443288,0.29827465442886575
2026-05-26 15:00:00,5048898.6787412735,48898.67874127338,14956.1801129058,0.299123602258116
2026-05-26 15:00:00,5050075.261516816,50075.2615168157,13779.597337363288,0.2755919467472658
2026-05-26 15:00:00,5050032.814125353,50032.81412535297,13822.044728826731,0.2764408945765346
2026-05-26 15:05:00,5051220.34391446,51220.34391446026,12634.51493971888,0.2526902987943776
2026-05-26 15:05:00,5050997.8586401455,50997.85864014511,12857.00021403376,0.25714000428067524
2026-05-26 15:10:00,5050535.906892574,50535.906892574276,13318.951961604878,0.26637903923209755
2026-05-26 15:10:00,5051403.921170446,51403.92117044644,12450.93768373318,0.24901875367466358
2026-05-26 15:15:00,5051522.347880687,51522.347880686844,12332.510973492637,0.24665021946985274
2026-05-26 15:15:00,5052726.256571604,52726.256571603924,11128.602282575332,0.22257204565150662
2026-05-26 15:20:00,5054824.336599839,54824.336599838825,9030.52225434035,0.18061044508680701
2026-05-26 15:20:00,5054285.226790598,54285.22679059802,9569.632063581608,0.19139264127163216
2026-05-26 15:25:00,5054851.057571675,54851.05757167474,9003.801282504573,0.18007602565009148
2026-05-26 15:25:00,5056523.845781942,56523.8457819416,7331.013072237372,0.14662026144474744
2026-05-26 15:30:00,5057976.64936866,57976.64936865942,5878.209485519677,0.11756418971039355
2026-05-26 15:30:00,5059804.2702127965,59804.2702127961,4050.588641382754,0.08101177282765508
2026-05-26 15:30:00,5061531.029751994,61531.02975199331,2323.829102185555,0.04647658204371109
2026-05-26 15:35:00,5063056.954443991,63056.954443991526,797.9044101880863,0.01595808820376173
2026-05-26 15:35:00,5064796.700552155,64796.7005521554,0.0,0.0
2026-05-26 15:40:00,5065987.350151863,65987.35015186317,0.0,0.0
2026-05-26 15:40:00,5066973.379518847,66973.37951884695,0.0,0.0
2026-05-26 15:45:00,5068958.676706564,68958.67670656406,0.0,0.0
2026-05-26 15:45:00,5070656.974199214,70656.97419921424,0.0,0.0
2026-05-26 15:45:00,5072026.250947438,72026.25094743825,0.0,0.0
2026-05-26 15:45:00,5070455.405312238,70455.40531223846,1570.8456351999193,0.031416912703998386
2026-05-26 15:50:00,5072140.892589955,72140.89258995459,0.0,0.0
2026-05-26 15:50:00,5072687.806398199,72687.80639819914,0.0,0.0
2026-05-26 15:50:00,5070749.98920014,70749.98920013991,1937.8171980585903,0.03875634396117181
2026-05-26 15:50:00,5072029.834267481,72029.83426748114,657.9721307177097,0.013159442614354193
2026-05-26 15:55:00,5073223.7317496985,73223.73174969808,0.0,0.0
2026-05-26 15:55:00,5073971.05934663,73971.0593466304,0.0,0.0
2026-05-26 15:55:00,5074718.386943563,74718.38694356271,0.0,0.0
2026-05-26 16:00:00,5076389.481168939,76389.48116893914,0.0,0.0
2026-05-26 16:00:00,5077496.512487806,77496.5124878068,0.0,0.0
2026-05-26 16:00:00,5075563.125627781,75563.12562778156,1933.3868600251153,0.03866773720050231
2026-05-26 16:00:00,5077234.219853158,77234.21985315798,262.2926346482709,0.005245852692965418
2026-05-26 16:05:00,5078482.8125069905,78482.81250699014,0.0,0.0
2026-05-26 16:05:00,5080717.6234377045,80717.62343770417,0.0,0.0
2026-05-26 16:10:00,5077735.737269624,77735.73726962425,2981.886168080382,0.059637723361607636
2026-05-26 16:10:00,5078689.560867001,78689.56086700158,2028.062570703216,0.04056125141406432
2026-05-26 16:15:00,5079591.56592184,79591.56592184052,1126.0575158642605,0.022521150317285212
2026-05-26 16:15:00,5081771.846566344,81771.8465663437,0.0,0.0
2026-05-26 16:20:00,5082742.067071634,82742.06707163433,0.0,0.0
2026-05-26 16:25:00,5083687.907272417,83687.90727241665,0.0,0.0
2026-05-26 16:25:00,5084261.902377758,84261.90237775812,0.0,0.0
2026-05-26 16:25:00,5085207.74257854,85207.74257854043,0.0,0.0
2026-05-26 16:30:00,5084214.992934728,84214.9929347283,992.749643811956,0.01985499287623912
2026-05-26 16:30:00,5084980.971896031,84980.97189603129,226.77068250905722,0.0045354136501811445
2026-05-26 16:30:00,5085746.950857334,85746.95085733428,0.0,0.0
2026-05-26 16:30:00,5086467.540132548,86467.5401325473,0.0,0.0
2026-05-26 16:35:00,5087922.686701802,87922.68670180191,0.0,0.0
2026-05-26 16:35:00,5089377.833271056,89377.83327105652,0.0,0.0
2026-05-26 16:40:00,5090904.632243173,90904.63224317359,0.0,0.0
2026-05-26 16:40:00,5092431.431215291,92431.43121529066,0.0,0.0
2026-05-26 16:40:00,5092812.071564714,92812.07156471451,0.0,0.0
2026-05-26 16:45:00,5094456.844364957,94456.844364957,0.0,0.0
2026-05-26 16:45:00,5095551.563925439,95551.56392543891,0.0,0.0
2026-05-26 16:45:00,5096646.283485921,96646.28348592082,0.0,0.0
2026-05-26 16:45:00,5098291.056286164,98291.05628616331,0.0,0.0
2026-05-26 16:45:00,5096943.617887204,96943.61788720396,1347.4383989600465,0.02694876797920093
2026-05-26 16:50:00,5095617.938185822,95617.9381858226,2673.1181003414094,0.05346236200682819
2026-05-26 16:50:00,5096694.445241646,96694.44524164635,1596.6110445177183,0.031932220890354364
2026-05-26 16:50:00,5097749.801868313,97749.8018683128,541.254417850636,0.01082508835701272
2026-05-26 16:50:00,5098826.308924137,98826.30892413655,0.0,0.0
2026-05-26 16:50:00,5099881.665550803,99881.66555080301,0.0,0.0
2026-05-26 16:55:00,5101173.362225022,101173.36222502244,0.0,0.0
2026-05-26 16:55:00,5102208.351942738,102208.3519427375,0.0,0.0
2026-05-26 16:55:00,5100671.21934942,100671.21934941993,1537.1325933178887,0.03074265186635777
2026-05-26 16:55:00,5101706.209067135,101706.20906713499,502.14287560246885,0.010042857512049377
2026-05-26 17:00:00,5102920.977845391,102920.97784539132,0.0,0.0
2026-05-26 17:00:00,5103452.508670324,103452.50867032491,0.0,0.0
2026-05-26 17:00:00,5102009.954759296,102009.95475929561,1442.5539110284299,0.028851078220568597
2026-05-26 17:00:00,5102541.485584229,102541.4855842292,911.0230860952288,0.018220461721904575
2026-05-26 17:05:00,5103103.359429925,103103.35942992485,349.14924039971083,0.006982984807994217
2026-05-26 17:05:00,5100995.183784414,100995.18378441379,2457.324885910377,0.049146497718207546
2026-05-26 17:05:00,5101557.05763011,101557.05763010944,1895.451040214859,0.03790902080429718
2026-05-26 17:05:00,5103432.329064896,103432.32906489648,20.179605428129435,0.0004035921085625887
2026-05-26 17:10:00,5105270.030019897,105270.03001989704,0.0,0.0
2026-05-26 17:10:00,5105776.018086754,105776.01808675347,0.0,0.0
2026-05-26 17:10:00,5103699.88163105,103699.88163105038,2076.1364557035267,0.04152272911407053
2026-05-26 17:10:00,5105537.582586051,105537.58258605094,238.43550070282072,0.004768710014056414
2026-05-26 17:10:00,5106043.570652908,106043.57065290737,0.0,0.0
2026-05-26 17:15:00,5106355.801614865,106355.80161486506,0.0,0.0
2026-05-26 17:15:00,5104590.087997753,104590.08799775281,1765.7136171115562,0.035314272342231126
2026-05-26 17:15:00,5106117.200593144,106117.20059314372,238.6010217210278,0.004772020434420555
2026-05-26 17:20:00,5107005.535139901,107005.53513990079,0.0,0.0
2026-05-26 17:20:00,5107893.869686658,107893.86968665787,0.0,0.0
2026-05-26 17:20:00,5107690.5253957,107690.52539569995,203.34429095778614,0.004066885819155723
2026-05-26 17:20:00,5106560.090580186,106560.09058018593,1333.7791064716876,0.02667558212943375
2026-05-26 17:25:00,5106929.31327534,106929.31327534001,964.5564113175496,0.019291128226350995
2026-05-26 17:25:00,5107298.535970494,107298.5359704941,595.3337161634117,0.011906674323268234
2026-05-26 17:25:00,5108719.423551841,108719.4235518409,0.0,0.0
2026-05-26 17:25:00,5107053.460417416,107053.46041741633,1665.963134424761,0.03331926268849522
2026-05-26 17:25:00,5108474.347998763,108474.34799876313,245.07555307727307,0.004901511061545461
2026-05-26 17:30:00,5109614.691564047,109614.69156404676,0.0,0.0
2026-05-26 17:30:00,5110755.03512933,110755.0351293304,0.0,0.0
2026-05-26 17:30:00,5109358.945239005,109358.9452390048,1396.089890325442,0.02792179780650884
