exit_time,equity,cum_pnl,drawdown,drawdown_pct
2026-06-10 01:00:00,5042670.852215927,42670.85221592687,0.0,0.0
2026-06-10 02:00:00,5052925.738124741,52925.73812474107,0.0,0.0
2026-06-10 05:00:00,5059317.087094771,59317.08709477037,0.0,0.0
2026-06-10 05:00:00,5065708.436064799,65708.43606479968,0.0,0.0
2026-06-10 06:00:00,5069418.553803657,69418.55380365721,0.0,0.0
2026-06-10 07:00:00,5073495.024237685,73495.02423768483,0.0,0.0
2026-06-10 08:00:00,5053696.6664288975,53696.66642889728,19798.357808787376,0.3959671561757475
2026-06-10 09:00:00,5073222.065059404,73222.06505940366,272.95917828101665,0.005459183565620333
2026-06-10 09:00:00,5075458.015633068,75458.01563306848,0.0,0.0
2026-06-10 09:00:00,5077693.966206733,77693.96620673331,0.0,0.0
2026-06-10 10:00:00,5058539.054179718,58539.05417971809,19154.91202701535,0.383098240540307
2026-06-10 10:00:00,5058329.7381590055,58329.73815900527,19364.228047727607,0.38728456095455216
2026-06-10 13:00:00,5061199.875657527,61199.87565752697,16494.09054920636,0.3298818109841272
2026-06-10 13:00:00,5064070.013156049,64070.01315604868,13623.953050684184,0.2724790610136837
2026-06-10 16:00:00,5069586.397531353,69586.39753135311,8107.5686753802,0.162151373507604
2026-06-10 17:00:00,5076300.239974224,76300.2399742242,1393.7262325091287,0.027874524650182572
2026-06-10 20:00:00,5064573.756258818,64573.75625881877,13120.209947914816,0.26240419895829636
2026-06-10 20:00:00,5052847.272543414,52847.272543413346,24846.693663319573,0.49693387326639143
2026-06-10 22:00:00,5038042.684675968,38042.68467596843,39651.281530764885,0.7930256306152976
2026-06-10 22:00:00,5023238.096808524,23238.09680852351,54455.86939820927,1.0891173879641853
2026-06-10 22:00:00,5039038.781235304,39038.78123530341,38655.18497142941,0.7731036994285881
2026-06-10 22:00:00,5054839.465662084,54839.46566208331,22854.50054464955,0.45709001089299095
2026-06-10 23:00:00,5039444.624717471,39444.6247174708,38249.34148926195,0.7649868297852389
2026-06-10 23:00:00,5024049.783772858,24049.78377285828,53644.18243387528,1.0728836486775055
2026-06-11 01:00:00,5026321.435879891,26321.43587989082,51372.53032684233,1.0274506065368467
2026-06-11 02:00:00,5031500.214741461,31500.21474146109,46193.75146527216,0.9238750293054432
2026-06-11 05:00:00,5028658.594829468,28658.594829468275,49035.37137726508,0.9807074275453017
2026-06-11 06:00:00,5022530.803628805,22530.803628804773,55163.162577928044,1.103263251558561
2026-06-11 07:00:00,5015183.466429706,15183.466429705699,62510.499777027406,1.2502099955405481
2026-06-11 09:00:00,5016249.035180843,16249.035180843015,61444.9310258897,1.228898620517794
2026-06-11 11:00:00,5017082.779950726,17082.77995072574,60611.18625600729,1.2122237251201458
2026-06-11 12:00:00,5021306.177894968,21306.17789496776,56387.78831176553,1.1277557662353106
2026-06-11 12:00:00,5025529.575839209,25529.575839209785,52164.39036752377,1.0432878073504754
2026-06-11 13:00:00,5029785.307918786,29785.307918785755,47908.658287947066,0.9581731657589413
2026-06-11 13:00:00,5028237.396794806,28237.39679480665,49456.5694119269,0.9891313882385381
2026-06-11 14:00:00,5025512.734041599,25512.73404159838,52181.23216513451,1.0436246433026901
2026-06-11 20:00:00,5041048.897048684,41048.897048684026,36645.0691580493,0.732901383160986
2026-06-11 20:00:00,5061384.167412697,61384.16741269721,16309.7987940358,0.32619597588071597
2026-06-11 20:00:00,5076920.330419783,76920.33041978285,773.6357869505882,0.015472715739011763
2026-06-11 22:00:00,5095303.286685267,95303.28668526743,0.0,0.0
2026-06-11 23:00:00,5077191.2909270795,77191.29092707942,18111.995758187957,0.36223991516375914
2026-06-12 05:00:00,5072389.709399276,72389.70939927631,22913.57728599105,0.458271545719821
2026-06-12 06:00:00,5065253.404736945,65253.404736945005,30049.881948322058,0.6009976389664411
2026-06-12 07:00:00,5062051.054022297,62051.05402229703,33252.2326629702,0.665044653259404
2026-06-12 08:00:00,5078995.6128004445,78995.61280044485,16307.673884822987,0.32615347769645975
2026-06-12 09:00:00,5095986.799242355,95986.79924235505,0.0,0.0
2026-06-12 10:00:00,5111480.927379912,111480.9273799118,0.0,0.0
2026-06-12 11:00:00,5110658.018646628,110658.01864662785,822.9087332841009,0.01645817466568202
2026-06-12 11:00:00,5109835.109913344,109835.10991334391,1645.8174665682018,0.03291634933136404
2026-06-12 11:00:00,5094396.058755212,94396.0587552129,17084.868624699302,0.3416973724939861
2026-06-12 12:00:00,5080961.885292465,80961.8852924649,30519.0420874469,0.6103808417489379
2026-06-12 13:00:00,5079248.564791373,79248.56479137305,32232.36258853879,0.6446472517707758
2026-06-12 14:00:00,5076707.454439707,76707.45443970736,34773.472940204665,0.6954694588040933
2026-06-15 07:00:00,5079915.949129466,79915.94912946553,31564.978250445798,0.6312995650089159
2026-06-15 08:00:00,5084599.98925837,84599.98925837077,26880.938121541403,0.5376187624308281
2026-06-15 09:00:00,5098331.05016693,98331.05016693012,13149.877212981693,0.26299754425963384
2026-06-15 09:00:00,5100478.531998825,100478.53199882546,11002.395381086506,0.2200479076217301
2026-06-15 10:00:00,5114116.906216832,114116.90621683213,0.0,0.0
2026-06-15 11:00:00,5128743.173404982,128743.17340498269,0.0,0.0
2026-06-15 12:00:00,5145501.659800421,145501.65980042153,0.0,0.0
2026-06-15 13:00:00,5164880.720668013,164880.72066801338,0.0,0.0
2026-06-15 20:00:00,5179460.681065103,179460.68106510324,0.0,0.0
