time,SPY
2026-04-07 21:30:00+00:00,660.82
2026-04-07 21:45:00+00:00,661.18
2026-04-07 22:00:00+00:00,664.8125
2026-04-07 22:15:00+00:00,664.6985
2026-04-07 22:30:00+00:00,669.02
2026-04-07 22:45:00+00:00,672.5025
2026-04-07 23:00:00+00:00,672.7717
2026-04-07 23:15:00+00:00,674.1
2026-04-07 23:30:00+00:00,673.2893
2026-04-07 23:45:00+00:00,673.6406
2026-04-08 08:00:00+00:00,675.59
2026-04-08 08:15:00+00:00,675.96
2026-04-08 08:30:00+00:00,675.402
2026-04-08 08:45:00+00:00,676.8217
2026-04-08 09:00:00+00:00,677.36
2026-04-08 09:15:00+00:00,676.969
2026-04-08 09:30:00+00:00,676.31
2026-04-08 09:45:00+00:00,676.6
2026-04-08 10:00:00+00:00,676.3232
2026-04-08 10:15:00+00:00,676.86
2026-04-08 10:30:00+00:00,676.9587
2026-04-08 10:45:00+00:00,676.7
2026-04-08 11:00:00+00:00,676.8009
2026-04-08 11:15:00+00:00,677.9203
2026-04-08 11:30:00+00:00,677.5188
2026-04-08 11:45:00+00:00,677.3
2026-04-08 12:00:00+00:00,677.6
2026-04-08 12:15:00+00:00,676.55
2026-04-08 12:30:00+00:00,676.31
2026-04-08 12:45:00+00:00,676.57
2026-04-08 13:00:00+00:00,676.801
2026-04-08 13:30:00+00:00,675.0800170898438
2026-04-08 13:45:00+00:00,674.6300048828125
2026-04-08 14:00:00+00:00,674.9099731445312
2026-04-08 14:15:00+00:00,674.1300048828125
2026-04-08 14:30:00+00:00,673.4000244140625
2026-04-08 14:45:00+00:00,672.8800048828125
2026-04-08 15:00:00+00:00,673.1199951171875
2026-04-08 15:15:00+00:00,673.030029296875
2026-04-08 15:30:00+00:00,674.239990234375
2026-04-08 15:45:00+00:00,674.8900146484375
2026-04-08 16:00:00+00:00,674.9000244140625
2026-04-08 16:15:00+00:00,675.02001953125
2026-04-08 16:30:00+00:00,675.8699951171875
2026-04-08 16:45:00+00:00,676.052978515625
2026-04-08 17:00:00+00:00,675.8699951171875
2026-04-08 17:15:00+00:00,675.010009765625
2026-04-08 17:30:00+00:00,675.5750122070312
2026-04-08 17:45:00+00:00,675.8099975585938
2026-04-08 18:00:00+00:00,676.344970703125
2026-04-08 18:15:00+00:00,674.8800048828125
2026-04-08 18:30:00+00:00,674.02001953125
2026-04-08 18:45:00+00:00,672.9400024414062
2026-04-08 19:00:00+00:00,674.3400268554688
2026-04-08 19:15:00+00:00,673.5399780273438
2026-04-08 19:30:00+00:00,674.7000122070312
2026-04-08 19:45:00+00:00,675.8800048828125
2026-04-08 20:00:00+00:00,675.529
2026-04-08 20:15:00+00:00,675.46
2026-04-08 20:30:00+00:00,675.2
2026-04-08 20:45:00+00:00,675.07
2026-04-08 21:00:00+00:00,675.04
2026-04-08 21:15:00+00:00,674.999
2026-04-08 21:30:00+00:00,675.1007
2026-04-08 21:45:00+00:00,674.95
2026-04-08 22:00:00+00:00,675.25
2026-04-08 22:15:00+00:00,674.9005
2026-04-08 22:30:00+00:00,675.12
2026-04-08 22:45:00+00:00,675.07
2026-04-08 23:00:00+00:00,675.28
2026-04-08 23:15:00+00:00,674.981
2026-04-08 23:30:00+00:00,674.88
2026-04-08 23:45:00+00:00,674.75
2026-04-09 08:00:00+00:00,673.0
2026-04-09 08:15:00+00:00,672.93
2026-04-09 08:30:00+00:00,673.65
2026-04-09 08:45:00+00:00,673.11
2026-04-09 09:00:00+00:00,673.5362
2026-04-09 09:15:00+00:00,673.79
2026-04-09 09:30:00+00:00,673.6053
2026-04-09 09:45:00+00:00,673.74
2026-04-09 10:00:00+00:00,673.72
2026-04-09 10:15:00+00:00,673.84
2026-04-09 10:30:00+00:00,673.8
2026-04-09 10:45:00+00:00,673.11
2026-04-09 11:00:00+00:00,673.28
2026-04-09 11:15:00+00:00,673.17
2026-04-09 11:30:00+00:00,674.04
2026-04-09 11:45:00+00:00,674.13
2026-04-09 12:00:00+00:00,674.1995
2026-04-09 12:15:00+00:00,674.2312
2026-04-09 12:30:00+00:00,674.22
2026-04-09 12:45:00+00:00,674.24
2026-04-09 13:00:00+00:00,674.29
2026-04-09 13:30:00+00:00,675.5377197265625
2026-04-09 13:45:00+00:00,675.27001953125
2026-04-09 14:00:00+00:00,674.760009765625
2026-04-09 14:15:00+00:00,674.2949829101562
2026-04-09 14:30:00+00:00,674.2899780273438
2026-04-09 14:45:00+00:00,675.3099975585938
2026-04-09 15:00:00+00:00,675.7000122070312
2026-04-09 15:15:00+00:00,675.9299926757812
2026-04-09 15:30:00+00:00,677.4600219726562
2026-04-09 15:45:00+00:00,678.8300170898438
2026-04-09 16:00:00+00:00,679.52001953125
2026-04-09 16:15:00+00:00,679.9000244140625
2026-04-09 16:30:00+00:00,679.3499755859375
2026-04-09 16:45:00+00:00,679.8699951171875
2026-04-09 17:00:00+00:00,680.4000244140625
2026-04-09 17:15:00+00:00,680.2901000976562
2026-04-09 17:30:00+00:00,680.64501953125
2026-04-09 17:45:00+00:00,680.5399780273438
2026-04-09 18:00:00+00:00,679.27001953125
2026-04-09 18:15:00+00:00,678.8499755859375
2026-04-09 18:30:00+00:00,679.0
2026-04-09 18:45:00+00:00,679.1199951171875
2026-04-09 19:00:00+00:00,680.02001953125
2026-04-09 19:15:00+00:00,679.9199829101562
2026-04-09 19:30:00+00:00,680.3800048828125
2026-04-09 19:45:00+00:00,679.8699951171875
2026-04-09 20:00:00+00:00,679.59
2026-04-09 20:15:00+00:00,679.6
2026-04-09 20:30:00+00:00,679.88
2026-04-09 20:45:00+00:00,679.64
2026-04-09 21:00:00+00:00,678.5
2026-04-09 21:15:00+00:00,679.0
2026-04-09 21:30:00+00:00,679.2827
2026-04-09 21:45:00+00:00,679.29
2026-04-09 22:00:00+00:00,679.75
2026-04-09 22:15:00+00:00,679.2422
2026-04-09 22:30:00+00:00,679.38
2026-04-09 22:45:00+00:00,679.0222
2026-04-09 23:00:00+00:00,679.0117
2026-04-09 23:15:00+00:00,679.0
2026-04-09 23:30:00+00:00,679.04
2026-04-09 23:45:00+00:00,679.2504
2026-04-10 08:00:00+00:00,679.37
2026-04-10 08:15:00+00:00,679.62
2026-04-10 08:30:00+00:00,679.66
2026-04-10 08:45:00+00:00,678.95
2026-04-10 09:00:00+00:00,679.17
2026-04-10 09:15:00+00:00,679.7
2026-04-10 09:30:00+00:00,679.76
2026-04-10 09:45:00+00:00,680.1337
2026-04-10 10:00:00+00:00,679.71
2026-04-10 10:15:00+00:00,680.31
2026-04-10 10:30:00+00:00,680.2095
2026-04-10 10:45:00+00:00,680.289
2026-04-10 11:00:00+00:00,680.5
2026-04-10 11:15:00+00:00,680.7
2026-04-10 11:30:00+00:00,680.49
2026-04-10 11:45:00+00:00,680.2839
2026-04-10 12:00:00+00:00,680.42
2026-04-10 12:15:00+00:00,681.26
2026-04-10 12:30:00+00:00,681.06
2026-04-10 12:45:00+00:00,680.9
2026-04-10 13:00:00+00:00,681.1997
2026-04-10 13:30:00+00:00,680.8599853515625
2026-04-10 13:45:00+00:00,680.760009765625
2026-04-10 14:00:00+00:00,681.219970703125
2026-04-10 14:15:00+00:00,681.52001953125
2026-04-10 14:30:00+00:00,680.8900146484375
2026-04-10 14:45:00+00:00,681.3599853515625
2026-04-10 15:00:00+00:00,681.5900268554688
2026-04-10 15:15:00+00:00,681.239990234375
2026-04-10 15:30:00+00:00,680.4749755859375
2026-04-10 15:45:00+00:00,679.4600219726562
2026-04-10 16:00:00+00:00,679.9400024414062
2026-04-10 16:15:00+00:00,679.52001953125
2026-04-10 16:30:00+00:00,678.6699829101562
2026-04-10 16:45:00+00:00,679.489990234375
2026-04-10 17:00:00+00:00,679.0999755859375
2026-04-10 17:15:00+00:00,678.6701049804688
2026-04-10 17:30:00+00:00,679.1749877929688
2026-04-10 17:45:00+00:00,679.4500122070312
2026-04-10 18:00:00+00:00,679.1400146484375
2026-04-10 18:15:00+00:00,679.4000244140625
2026-04-10 18:30:00+00:00,679.0700073242188
2026-04-10 18:45:00+00:00,679.3099975585938
2026-04-10 19:00:00+00:00,679.9600219726562
2026-04-10 19:15:00+00:00,679.6400756835938
2026-04-10 19:30:00+00:00,679.1099853515625
2026-04-10 19:45:00+00:00,679.3400268554688
2026-04-10 20:00:00+00:00,679.39
2026-04-10 20:15:00+00:00,679.6302
2026-04-10 20:30:00+00:00,679.85
2026-04-10 20:45:00+00:00,680.08
2026-04-10 21:00:00+00:00,680.01
2026-04-10 21:15:00+00:00,680.01
2026-04-10 21:30:00+00:00,680.15
2026-04-10 21:45:00+00:00,680.0
2026-04-10 22:00:00+00:00,679.96
2026-04-10 22:15:00+00:00,680.06
2026-04-10 22:30:00+00:00,680.225
2026-04-10 22:45:00+00:00,680.24
2026-04-10 23:00:00+00:00,680.22
2026-04-10 23:15:00+00:00,680.27
2026-04-10 23:30:00+00:00,680.54
2026-04-10 23:45:00+00:00,680.65
2026-04-13 08:00:00+00:00,675.55
2026-04-13 08:15:00+00:00,675.81
2026-04-13 08:30:00+00:00,675.3607
2026-04-13 08:45:00+00:00,675.34
2026-04-13 09:00:00+00:00,675.49
2026-04-13 09:15:00+00:00,675.68
2026-04-13 09:30:00+00:00,675.5
2026-04-13 09:45:00+00:00,675.37
2026-04-13 10:00:00+00:00,675.37
2026-04-13 10:15:00+00:00,675.31
2026-04-13 10:30:00+00:00,675.241
2026-04-13 10:45:00+00:00,676.14
2026-04-13 11:00:00+00:00,676.15
2026-04-13 11:15:00+00:00,675.52
2026-04-13 11:30:00+00:00,675.15
2026-04-13 11:45:00+00:00,674.48
2026-04-13 12:00:00+00:00,675.11
2026-04-13 12:15:00+00:00,675.18
2026-04-13 12:30:00+00:00,675.585
2026-04-13 12:45:00+00:00,676.17
2026-04-13 13:00:00+00:00,676.63
2026-04-13 13:30:00+00:00,676.969970703125
2026-04-13 13:45:00+00:00,679.7100219726562
2026-04-13 14:00:00+00:00,679.0700073242188
2026-04-13 14:15:00+00:00,679.5687866210938
2026-04-13 14:30:00+00:00,679.97998046875
2026-04-13 14:45:00+00:00,680.5213012695312
2026-04-13 15:00:00+00:00,680.010009765625
2026-04-13 15:15:00+00:00,679.510009765625
2026-04-13 15:30:00+00:00,679.510009765625
2026-04-13 15:45:00+00:00,679.47998046875
2026-04-13 16:00:00+00:00,679.875
2026-04-13 16:15:00+00:00,681.3900146484375
2026-04-13 16:30:00+00:00,681.5499877929688
2026-04-13 16:45:00+00:00,682.3099975585938
2026-04-13 17:00:00+00:00,682.3099975585938
2026-04-13 17:15:00+00:00,682.47998046875
2026-04-13 17:30:00+00:00,682.1599731445312
2026-04-13 17:45:00+00:00,682.1400146484375
2026-04-13 18:00:00+00:00,682.5650024414062
2026-04-13 18:15:00+00:00,682.375
2026-04-13 18:30:00+00:00,682.7890014648438
2026-04-13 18:45:00+00:00,683.2949829101562
2026-04-13 19:00:00+00:00,683.1849975585938
2026-04-13 19:15:00+00:00,683.8049926757812
2026-04-13 19:30:00+00:00,684.185302734375
2026-04-13 19:45:00+00:00,686.010009765625
2026-04-13 20:00:00+00:00,686.17
2026-04-13 20:15:00+00:00,686.2
2026-04-13 20:30:00+00:00,686.4
2026-04-13 20:45:00+00:00,686.58
2026-04-13 21:00:00+00:00,686.4422
2026-04-13 21:15:00+00:00,686.47
2026-04-13 21:30:00+00:00,686.49
2026-04-13 21:45:00+00:00,686.403
2026-04-13 22:00:00+00:00,686.525
2026-04-13 22:15:00+00:00,686.44
2026-04-13 22:30:00+00:00,686.49
2026-04-13 22:45:00+00:00,686.5488
2026-04-13 23:00:00+00:00,686.75
2026-04-13 23:15:00+00:00,686.63
2026-04-13 23:30:00+00:00,686.66
2026-04-13 23:45:00+00:00,686.44
2026-04-14 08:00:00+00:00,687.4882
2026-04-14 08:15:00+00:00,687.57
2026-04-14 08:30:00+00:00,687.6432
2026-04-14 08:45:00+00:00,687.8835
2026-04-14 09:00:00+00:00,688.0
2026-04-14 09:15:00+00:00,687.64
2026-04-14 09:30:00+00:00,687.3625
2026-04-14 09:45:00+00:00,687.23
2026-04-14 10:00:00+00:00,687.5375
2026-04-14 10:15:00+00:00,687.48
2026-04-14 10:30:00+00:00,686.7917
2026-04-14 10:45:00+00:00,686.8612
2026-04-14 11:00:00+00:00,687.13
2026-04-14 11:15:00+00:00,687.57
2026-04-14 11:30:00+00:00,687.4864
2026-04-14 11:45:00+00:00,687.8123
2026-04-14 12:00:00+00:00,687.96
2026-04-14 12:15:00+00:00,688.29
2026-04-14 12:30:00+00:00,687.991
2026-04-14 12:45:00+00:00,687.89
2026-04-14 13:00:00+00:00,687.9205
2026-04-14 13:30:00+00:00,689.8250122070312
2026-04-14 13:45:00+00:00,689.489990234375
2026-04-14 14:00:00+00:00,690.8798828125
2026-04-14 14:15:00+00:00,690.97998046875
2026-04-14 14:30:00+00:00,690.8599853515625
2026-04-14 14:45:00+00:00,691.5399169921875
2026-04-14 15:00:00+00:00,690.9849853515625
2026-04-14 15:15:00+00:00,692.25
2026-04-14 15:30:00+00:00,692.8200073242188
2026-04-14 15:45:00+00:00,692.8599853515625
2026-04-14 16:00:00+00:00,693.02001953125
2026-04-14 16:15:00+00:00,693.594970703125
2026-04-14 16:30:00+00:00,693.47998046875
2026-04-14 16:45:00+00:00,692.9500122070312
2026-04-14 17:00:00+00:00,693.25
2026-04-14 17:15:00+00:00,693.739990234375
2026-04-14 17:30:00+00:00,694.0150146484375
2026-04-14 17:45:00+00:00,693.7249755859375
2026-04-14 18:00:00+00:00,693.5449829101562
2026-04-14 18:15:00+00:00,692.5999755859375
2026-04-14 18:30:00+00:00,692.5872802734375
2026-04-14 18:45:00+00:00,692.760009765625
2026-04-14 19:00:00+00:00,693.5050048828125
2026-04-14 19:15:00+00:00,694.239990234375
2026-04-14 19:30:00+00:00,694.0700073242188
2026-04-14 19:45:00+00:00,694.39501953125
2026-04-14 20:00:00+00:00,694.06
2026-04-14 20:15:00+00:00,694.27
2026-04-14 20:30:00+00:00,694.23
2026-04-14 20:45:00+00:00,694.17
2026-04-14 21:00:00+00:00,694.17
2026-04-14 21:15:00+00:00,694.16
2026-04-14 21:30:00+00:00,694.11
2026-04-14 21:45:00+00:00,694.1682
2026-04-14 22:00:00+00:00,694.43
2026-04-14 22:15:00+00:00,694.4599
2026-04-14 22:30:00+00:00,694.51
2026-04-14 22:45:00+00:00,694.34
2026-04-14 23:00:00+00:00,694.495
2026-04-14 23:15:00+00:00,694.5
2026-04-14 23:30:00+00:00,694.75
2026-04-14 23:45:00+00:00,694.6
2026-04-15 08:00:00+00:00,694.37
2026-04-15 08:15:00+00:00,694.59
2026-04-15 08:30:00+00:00,694.575
2026-04-15 08:45:00+00:00,694.73
2026-04-15 09:00:00+00:00,694.03
2026-04-15 09:15:00+00:00,694.0554
2026-04-15 09:30:00+00:00,693.9
2026-04-15 09:45:00+00:00,693.9
2026-04-15 10:00:00+00:00,694.0437
2026-04-15 10:15:00+00:00,693.29
2026-04-15 10:30:00+00:00,693.9966
2026-04-15 10:45:00+00:00,694.04
2026-04-15 11:00:00+00:00,694.3783
2026-04-15 11:15:00+00:00,694.1977
2026-04-15 11:30:00+00:00,694.29
2026-04-15 11:45:00+00:00,694.74
2026-04-15 12:00:00+00:00,694.31
2026-04-15 12:15:00+00:00,694.31
2026-04-15 12:30:00+00:00,694.92
2026-04-15 12:45:00+00:00,694.6739
2026-04-15 13:00:00+00:00,694.855
2026-04-15 13:30:00+00:00,694.3900146484375
2026-04-15 13:45:00+00:00,695.6799926757812
2026-04-15 14:00:00+00:00,695.9351196289062
2026-04-15 14:15:00+00:00,696.9199829101562
2026-04-15 14:30:00+00:00,696.739990234375
2026-04-15 14:45:00+00:00,696.72998046875
2026-04-15 15:00:00+00:00,697.2999267578125
2026-04-15 15:15:00+00:00,697.3699951171875
2026-04-15 15:30:00+00:00,697.4199829101562
2026-04-15 15:45:00+00:00,697.010009765625
2026-04-15 16:00:00+00:00,697.3701171875
2026-04-15 16:15:00+00:00,697.3599243164062
2026-04-15 16:30:00+00:00,696.3900146484375
2026-04-15 16:45:00+00:00,696.530029296875
2026-04-15 17:00:00+00:00,697.1599731445312
2026-04-15 17:15:00+00:00,697.4199829101562
2026-04-15 17:30:00+00:00,697.4674072265625
2026-04-15 17:45:00+00:00,697.4801025390625
2026-04-15 18:00:00+00:00,698.3150024414062
2026-04-15 18:15:00+00:00,698.5
2026-04-15 18:30:00+00:00,698.8740844726562
2026-04-15 18:45:00+00:00,699.6400146484375
2026-04-15 19:00:00+00:00,699.469970703125
2026-04-15 19:15:00+00:00,700.0
2026-04-15 19:30:00+00:00,699.52001953125
2026-04-15 19:45:00+00:00,699.8400268554688
2026-04-15 20:00:00+00:00,699.445
2026-04-15 20:15:00+00:00,699.5346
2026-04-15 20:30:00+00:00,699.67
2026-04-15 20:45:00+00:00,699.6
2026-04-15 21:00:00+00:00,699.645
2026-04-15 21:15:00+00:00,699.49
2026-04-15 21:30:00+00:00,699.59
2026-04-15 21:45:00+00:00,699.6
2026-04-15 22:00:00+00:00,699.88
2026-04-15 22:15:00+00:00,699.95
2026-04-15 22:30:00+00:00,700.18
2026-04-15 22:45:00+00:00,700.28
2026-04-15 23:00:00+00:00,700.28
2026-04-15 23:15:00+00:00,700.26
2026-04-15 23:30:00+00:00,700.46
2026-04-15 23:45:00+00:00,700.65
2026-04-16 08:00:00+00:00,700.54
2026-04-16 08:15:00+00:00,700.4
2026-04-16 08:30:00+00:00,700.49
2026-04-16 08:45:00+00:00,700.7
2026-04-16 09:00:00+00:00,700.8295
2026-04-16 09:15:00+00:00,700.66
2026-04-16 09:30:00+00:00,700.6097
2026-04-16 09:45:00+00:00,700.695
2026-04-16 10:00:00+00:00,700.789
2026-04-16 10:15:00+00:00,700.56
2026-04-16 10:30:00+00:00,700.12
2026-04-16 10:45:00+00:00,700.43
2026-04-16 11:00:00+00:00,700.585
2026-04-16 11:15:00+00:00,700.41
2026-04-16 11:30:00+00:00,700.6
2026-04-16 11:45:00+00:00,700.77
2026-04-16 12:00:00+00:00,700.65
2026-04-16 12:15:00+00:00,700.93
2026-04-16 12:30:00+00:00,701.0496
2026-04-16 12:45:00+00:00,700.85
2026-04-16 13:00:00+00:00,701.02
2026-04-16 13:30:00+00:00,700.8201293945312
2026-04-16 13:45:00+00:00,699.47998046875
2026-04-16 14:00:00+00:00,699.64501953125
2026-04-16 14:15:00+00:00,699.1400146484375
2026-04-16 14:30:00+00:00,699.5
2026-04-16 14:45:00+00:00,699.9400024414062
2026-04-16 15:00:00+00:00,701.4199829101562
2026-04-16 15:15:00+00:00,700.780029296875
2026-04-16 15:30:00+00:00,701.3831176757812
2026-04-16 15:45:00+00:00,702.219970703125
2026-04-16 16:00:00+00:00,702.4550170898438
2026-04-16 16:15:00+00:00,702.010009765625
2026-04-16 16:30:00+00:00,701.385009765625
2026-04-16 16:45:00+00:00,700.8099975585938
2026-04-16 17:00:00+00:00,700.0800170898438
2026-04-16 17:15:00+00:00,700.7000122070312
2026-04-16 17:30:00+00:00,701.3699951171875
2026-04-16 17:45:00+00:00,700.5999755859375
2026-04-16 18:00:00+00:00,700.5399780273438
2026-04-16 18:15:00+00:00,699.7899780273438
2026-04-16 18:30:00+00:00,700.7899780273438
2026-04-16 18:45:00+00:00,700.7050170898438
2026-04-16 19:00:00+00:00,700.8098754882812
2026-04-16 19:15:00+00:00,700.9100952148438
2026-04-16 19:30:00+00:00,701.3099975585938
2026-04-16 19:45:00+00:00,701.5499877929688
2026-04-16 20:00:00+00:00,701.41
2026-04-16 20:15:00+00:00,701.55
2026-04-16 20:30:00+00:00,701.7407
2026-04-16 20:45:00+00:00,701.75
2026-04-16 21:00:00+00:00,701.61
2026-04-16 21:15:00+00:00,701.59
2026-04-16 21:30:00+00:00,701.55
2026-04-16 21:45:00+00:00,701.69
2026-04-16 22:00:00+00:00,701.95
2026-04-16 22:15:00+00:00,702.1219
2026-04-16 22:30:00+00:00,702.141
2026-04-16 22:45:00+00:00,702.07
2026-04-16 23:00:00+00:00,702.07
2026-04-16 23:15:00+00:00,702.2
2026-04-16 23:30:00+00:00,702.28
2026-04-16 23:45:00+00:00,702.26
2026-04-17 08:00:00+00:00,702.67
2026-04-17 08:15:00+00:00,702.91
2026-04-17 08:30:00+00:00,703.1782
2026-04-17 08:45:00+00:00,703.22
2026-04-17 09:00:00+00:00,703.09
2026-04-17 09:15:00+00:00,703.24
2026-04-17 09:30:00+00:00,703.24
2026-04-17 09:45:00+00:00,703.44
2026-04-17 10:00:00+00:00,703.6
2026-04-17 10:15:00+00:00,703.25
2026-04-17 10:30:00+00:00,703.04
2026-04-17 10:45:00+00:00,703.2628
2026-04-17 11:00:00+00:00,703.49
2026-04-17 11:15:00+00:00,703.6205
2026-04-17 11:30:00+00:00,703.9192
2026-04-17 11:45:00+00:00,704.19
2026-04-17 12:00:00+00:00,704.6579
2026-04-17 12:15:00+00:00,705.41
2026-04-17 12:30:00+00:00,705.08
2026-04-17 12:45:00+00:00,707.65
2026-04-17 13:00:00+00:00,708.6
2026-04-17 13:30:00+00:00,707.1400146484375
2026-04-17 13:45:00+00:00,708.330078125
2026-04-17 14:00:00+00:00,709.1500244140625
2026-04-17 14:15:00+00:00,709.2249755859375
2026-04-17 14:30:00+00:00,710.8599853515625
2026-04-17 14:45:00+00:00,710.47998046875
2026-04-17 15:00:00+00:00,710.22998046875
2026-04-17 15:15:00+00:00,710.6199951171875
2026-04-17 15:30:00+00:00,710.4349975585938
2026-04-17 15:45:00+00:00,710.739990234375
2026-04-17 16:00:00+00:00,711.3699951171875
2026-04-17 16:15:00+00:00,711.510009765625
2026-04-17 16:30:00+00:00,712.1799926757812
2026-04-17 16:45:00+00:00,711.9099731445312
2026-04-17 17:00:00+00:00,711.25
2026-04-17 17:15:00+00:00,709.8800048828125
2026-04-17 17:30:00+00:00,709.8900146484375
2026-04-17 17:45:00+00:00,710.2949829101562
2026-04-17 18:00:00+00:00,709.4500122070312
2026-04-17 18:15:00+00:00,709.8099975585938
2026-04-17 18:30:00+00:00,710.1099853515625
2026-04-17 18:45:00+00:00,709.6400146484375
2026-04-17 19:00:00+00:00,709.1300048828125
2026-04-17 19:15:00+00:00,709.260009765625
2026-04-17 19:30:00+00:00,710.2999877929688
2026-04-17 19:45:00+00:00,710.0499877929688
2026-04-17 20:00:00+00:00,710.4
2026-04-17 20:15:00+00:00,710.05
2026-04-17 20:30:00+00:00,710.1426
2026-04-17 20:45:00+00:00,710.3
2026-04-17 21:00:00+00:00,710.56
2026-04-17 21:15:00+00:00,710.76
2026-04-17 21:30:00+00:00,710.72
2026-04-17 21:45:00+00:00,710.96
2026-04-17 22:00:00+00:00,710.9
2026-04-17 22:15:00+00:00,710.84
2026-04-17 22:30:00+00:00,710.775
2026-04-17 22:45:00+00:00,710.6512
2026-04-17 23:00:00+00:00,710.77
2026-04-17 23:15:00+00:00,710.76
2026-04-17 23:30:00+00:00,710.77
2026-04-17 23:45:00+00:00,710.9224
2026-04-20 09:15:00+00:00,706.84
2026-04-20 09:30:00+00:00,707.1
2026-04-20 09:45:00+00:00,706.879
2026-04-20 10:00:00+00:00,707.314
2026-04-20 10:15:00+00:00,707.0834
2026-04-20 10:30:00+00:00,706.73
2026-04-20 10:45:00+00:00,706.66
2026-04-20 11:00:00+00:00,706.6794
2026-04-20 11:15:00+00:00,706.28
2026-04-20 11:30:00+00:00,706.71
2026-04-20 11:45:00+00:00,706.885
2026-04-20 12:00:00+00:00,706.94
2026-04-20 12:15:00+00:00,706.9995
2026-04-20 12:30:00+00:00,707.4299
2026-04-20 12:45:00+00:00,707.6
2026-04-20 13:00:00+00:00,708.0493
2026-04-20 13:30:00+00:00,708.8250122070312
2026-04-20 13:45:00+00:00,709.6699829101562
2026-04-20 14:00:00+00:00,709.2550048828125
2026-04-20 14:15:00+00:00,708.9500122070312
2026-04-20 14:30:00+00:00,708.1099853515625
2026-04-20 14:45:00+00:00,707.1400146484375
2026-04-20 15:00:00+00:00,706.739990234375
2026-04-20 15:15:00+00:00,708.3300170898438
2026-04-20 15:30:00+00:00,707.52001953125
2026-04-20 15:45:00+00:00,707.5991821289062
2026-04-20 16:00:00+00:00,707.5900268554688
2026-04-20 16:15:00+00:00,707.6500244140625
2026-04-20 16:30:00+00:00,707.6900024414062
2026-04-20 16:45:00+00:00,707.639892578125
2026-04-20 17:00:00+00:00,708.0599975585938
2026-04-20 17:15:00+00:00,707.97998046875
2026-04-20 17:30:00+00:00,707.9417724609375
2026-04-20 17:45:00+00:00,707.739990234375
2026-04-20 18:00:00+00:00,708.2000122070312
2026-04-20 18:15:00+00:00,708.3200073242188
2026-04-20 18:30:00+00:00,708.1199951171875
2026-04-20 18:45:00+00:00,708.2650146484375
2026-04-20 19:00:00+00:00,708.4500122070312
2026-04-20 19:15:00+00:00,708.02001953125
2026-04-20 19:30:00+00:00,707.7098999023438
2026-04-20 19:45:00+00:00,708.6900024414062
2026-04-20 20:00:00+00:00,708.61
2026-04-20 20:15:00+00:00,708.69
2026-04-20 20:30:00+00:00,709.68
2026-04-20 20:45:00+00:00,709.145
2026-04-20 21:00:00+00:00,709.12
2026-04-20 21:15:00+00:00,709.13
2026-04-20 21:30:00+00:00,709.12
2026-04-20 21:45:00+00:00,709.18
2026-04-20 22:00:00+00:00,709.695
2026-04-20 22:15:00+00:00,709.615
2026-04-20 22:30:00+00:00,709.65
2026-04-20 22:45:00+00:00,709.775
2026-04-20 23:00:00+00:00,709.731
2026-04-20 23:15:00+00:00,709.5064
2026-04-20 23:30:00+00:00,709.53
2026-04-20 23:45:00+00:00,709.49
2026-04-21 08:00:00+00:00,709.5597
2026-04-21 08:15:00+00:00,710.24
2026-04-21 08:30:00+00:00,710.58
2026-04-21 08:45:00+00:00,710.435
2026-04-21 09:00:00+00:00,710.06
2026-04-21 09:15:00+00:00,710.1007
2026-04-21 09:30:00+00:00,710.22
2026-04-21 09:45:00+00:00,710.9
2026-04-21 10:00:00+00:00,710.96
2026-04-21 10:15:00+00:00,710.94
2026-04-21 10:30:00+00:00,711.24
2026-04-21 10:45:00+00:00,711.6062
2026-04-21 11:00:00+00:00,711.26
2026-04-21 11:15:00+00:00,711.85
2026-04-21 11:30:00+00:00,712.015
2026-04-21 11:45:00+00:00,711.56
2026-04-21 12:00:00+00:00,711.265
2026-04-21 12:15:00+00:00,711.36
2026-04-21 12:30:00+00:00,710.475
2026-04-21 12:45:00+00:00,710.41
2026-04-21 13:00:00+00:00,710.16
2026-04-21 13:30:00+00:00,709.6900024414062
2026-04-21 13:45:00+00:00,710.75
2026-04-21 14:00:00+00:00,711.0200805664062
2026-04-21 14:15:00+00:00,710.5700073242188
2026-04-21 14:30:00+00:00,709.885009765625
2026-04-21 14:45:00+00:00,707.5900268554688
2026-04-21 15:00:00+00:00,707.9099731445312
2026-04-21 15:15:00+00:00,706.6900024414062
2026-04-21 15:30:00+00:00,706.9400024414062
2026-04-21 15:45:00+00:00,706.719970703125
2026-04-21 16:00:00+00:00,706.9000244140625
2026-04-21 16:15:00+00:00,706.3599853515625
2026-04-21 16:30:00+00:00,705.8499755859375
2026-04-21 16:45:00+00:00,705.5800170898438
2026-04-21 17:00:00+00:00,704.7100219726562
2026-04-21 17:15:00+00:00,704.6900024414062
2026-04-21 17:30:00+00:00,706.5
2026-04-21 17:45:00+00:00,705.7949829101562
2026-04-21 18:00:00+00:00,705.9199829101562
2026-04-21 18:15:00+00:00,705.0989990234375
2026-04-21 18:30:00+00:00,705.4400024414062
2026-04-21 18:45:00+00:00,706.3200073242188
2026-04-21 19:00:00+00:00,706.614990234375
2026-04-21 19:15:00+00:00,707.7249755859375
2026-04-21 19:30:00+00:00,703.1799926757812
