time,TLT
2026-04-07 18:15:00+00:00,86.30999755859375
2026-04-07 18:30:00+00:00,86.31500244140625
2026-04-07 18:45:00+00:00,86.26499938964844
2026-04-07 19:00:00+00:00,86.40499877929688
2026-04-07 19:15:00+00:00,86.51000213623047
2026-04-07 19:30:00+00:00,86.53500366210938
2026-04-07 19:45:00+00:00,86.63999938964844
2026-04-07 20:00:00+00:00,86.76
2026-04-07 20:15:00+00:00,86.741
2026-04-07 20:30:00+00:00,86.821
2026-04-07 20:45:00+00:00,86.8828
2026-04-07 21:00:00+00:00,86.83
2026-04-07 21:15:00+00:00,86.81
2026-04-07 21:30:00+00:00,86.81
2026-04-07 21:45:00+00:00,86.7422
2026-04-07 22:00:00+00:00,86.945
2026-04-07 22:15:00+00:00,86.87
2026-04-07 22:30:00+00:00,87.06
2026-04-07 22:45:00+00:00,87.189
2026-04-07 23:00:00+00:00,87.1974
2026-04-07 23:15:00+00:00,87.1546
2026-04-07 23:30:00+00:00,87.199
2026-04-07 23:45:00+00:00,87.24
2026-04-08 08:00:00+00:00,87.31
2026-04-08 08:15:00+00:00,87.3
2026-04-08 08:30:00+00:00,87.33
2026-04-08 08:45:00+00:00,87.42
2026-04-08 09:00:00+00:00,87.4
2026-04-08 09:15:00+00:00,87.36
2026-04-08 09:30:00+00:00,87.28
2026-04-08 09:45:00+00:00,87.2605
2026-04-08 10:00:00+00:00,87.29
2026-04-08 10:15:00+00:00,87.32
2026-04-08 10:30:00+00:00,87.33
2026-04-08 10:45:00+00:00,87.35
2026-04-08 11:00:00+00:00,87.36
2026-04-08 11:15:00+00:00,87.39
2026-04-08 11:30:00+00:00,87.3317
2026-04-08 11:45:00+00:00,87.3
2026-04-08 12:00:00+00:00,87.42
2026-04-08 12:15:00+00:00,87.4
2026-04-08 12:30:00+00:00,87.46
2026-04-08 12:45:00+00:00,87.39
2026-04-08 13:00:00+00:00,87.36
2026-04-08 13:15:00+00:00,87.37
2026-04-08 13:30:00+00:00,87.16000366210938
2026-04-08 13:45:00+00:00,87.20999908447266
2026-04-08 14:00:00+00:00,87.1449966430664
2026-04-08 14:15:00+00:00,87.20500183105469
2026-04-08 14:30:00+00:00,87.16500091552734
2026-04-08 14:45:00+00:00,87.1500015258789
2026-04-08 15:00:00+00:00,87.05500030517578
2026-04-08 15:15:00+00:00,87.06999969482422
2026-04-08 15:30:00+00:00,87.11000061035156
2026-04-08 15:45:00+00:00,86.95999908447266
2026-04-08 16:00:00+00:00,86.95999908447266
2026-04-08 16:15:00+00:00,86.9749984741211
2026-04-08 16:30:00+00:00,86.87999725341797
2026-04-08 16:45:00+00:00,86.92990112304688
2026-04-08 17:00:00+00:00,86.94499969482422
2026-04-08 17:15:00+00:00,86.88189697265625
2026-04-08 17:30:00+00:00,86.94499969482422
2026-04-08 17:45:00+00:00,86.91010284423828
2026-04-08 18:00:00+00:00,86.95500183105469
2026-04-08 18:15:00+00:00,86.81500244140625
2026-04-08 18:30:00+00:00,86.7699966430664
2026-04-08 18:45:00+00:00,86.80030059814453
2026-04-08 19:00:00+00:00,86.83000183105469
2026-04-08 19:15:00+00:00,86.79499816894531
2026-04-08 19:30:00+00:00,86.86499786376953
2026-04-08 19:45:00+00:00,86.91000366210938
2026-04-08 20:00:00+00:00,86.7998
2026-04-08 20:15:00+00:00,86.6998
2026-04-08 20:30:00+00:00,86.82
2026-04-08 20:45:00+00:00,86.81
2026-04-08 21:00:00+00:00,86.72
2026-04-08 21:15:00+00:00,86.81
2026-04-08 21:30:00+00:00,86.8
2026-04-08 21:45:00+00:00,86.7853
2026-04-08 22:00:00+00:00,86.8513
2026-04-08 22:15:00+00:00,86.84
2026-04-08 22:30:00+00:00,86.8383
2026-04-08 22:45:00+00:00,86.8405
2026-04-08 23:00:00+00:00,86.8599
2026-04-08 23:15:00+00:00,86.8599
2026-04-08 23:30:00+00:00,86.8222
2026-04-08 23:45:00+00:00,86.81
2026-04-09 08:00:00+00:00,86.91
2026-04-09 08:15:00+00:00,86.8679
2026-04-09 08:30:00+00:00,86.83
2026-04-09 08:45:00+00:00,86.79
2026-04-09 09:00:00+00:00,86.84
2026-04-09 09:15:00+00:00,86.85
2026-04-09 09:30:00+00:00,86.88
2026-04-09 09:45:00+00:00,86.87
2026-04-09 10:00:00+00:00,86.9
2026-04-09 10:15:00+00:00,86.9084
2026-04-09 10:30:00+00:00,86.89
2026-04-09 10:45:00+00:00,86.89
2026-04-09 11:00:00+00:00,86.89
2026-04-09 11:15:00+00:00,86.89
2026-04-09 11:30:00+00:00,86.85
2026-04-09 11:45:00+00:00,86.85
2026-04-09 12:00:00+00:00,86.82
2026-04-09 12:15:00+00:00,86.84
2026-04-09 12:30:00+00:00,86.75
2026-04-09 12:45:00+00:00,86.74
2026-04-09 13:00:00+00:00,86.759
2026-04-09 13:15:00+00:00,86.68
2026-04-09 13:30:00+00:00,86.75
2026-04-09 13:45:00+00:00,86.4749984741211
2026-04-09 14:00:00+00:00,86.50499725341797
2026-04-09 14:15:00+00:00,86.5
2026-04-09 14:30:00+00:00,86.44309997558594
2026-04-09 14:45:00+00:00,86.46309661865234
2026-04-09 15:00:00+00:00,86.56500244140625
2026-04-09 15:15:00+00:00,86.625
2026-04-09 15:30:00+00:00,86.83000183105469
2026-04-09 15:45:00+00:00,86.96019744873047
2026-04-09 16:00:00+00:00,86.9801025390625
2026-04-09 16:15:00+00:00,87.0
2026-04-09 16:30:00+00:00,86.95999908447266
2026-04-09 16:45:00+00:00,87.03500366210938
2026-04-09 17:00:00+00:00,87.08499908447266
2026-04-09 17:15:00+00:00,87.05000305175781
2026-04-09 17:30:00+00:00,86.9800033569336
2026-04-09 17:45:00+00:00,86.87999725341797
2026-04-09 18:00:00+00:00,86.76499938964844
2026-04-09 18:15:00+00:00,86.73500061035156
2026-04-09 18:30:00+00:00,86.68499755859375
2026-04-09 18:45:00+00:00,86.68000030517578
2026-04-09 19:00:00+00:00,86.63999938964844
2026-04-09 19:15:00+00:00,86.63999938964844
2026-04-09 19:30:00+00:00,86.66000366210938
2026-04-09 19:45:00+00:00,86.71499633789062
2026-04-09 20:00:00+00:00,86.6981
2026-04-09 20:15:00+00:00,86.78
2026-04-09 20:30:00+00:00,86.8101
2026-04-09 20:45:00+00:00,86.9
2026-04-09 21:00:00+00:00,86.7733
2026-04-09 21:15:00+00:00,86.88
2026-04-09 21:45:00+00:00,86.8587
2026-04-09 22:00:00+00:00,86.81
2026-04-09 22:15:00+00:00,86.85
2026-04-09 22:30:00+00:00,86.84
2026-04-09 22:45:00+00:00,86.8
2026-04-09 23:00:00+00:00,86.815
2026-04-09 23:15:00+00:00,86.81
2026-04-09 23:30:00+00:00,86.85
2026-04-09 23:45:00+00:00,86.83
2026-04-10 08:00:00+00:00,86.74
2026-04-10 08:15:00+00:00,86.73
2026-04-10 08:30:00+00:00,86.7
2026-04-10 08:45:00+00:00,86.63
2026-04-10 09:00:00+00:00,86.62
2026-04-10 09:15:00+00:00,86.65
2026-04-10 09:45:00+00:00,86.6884
2026-04-10 10:00:00+00:00,86.64
2026-04-10 10:15:00+00:00,86.6784
2026-04-10 10:30:00+00:00,86.68
2026-04-10 10:45:00+00:00,86.6816
2026-04-10 11:00:00+00:00,86.679
2026-04-10 11:15:00+00:00,86.67
2026-04-10 11:30:00+00:00,86.6578
2026-04-10 11:45:00+00:00,86.661
2026-04-10 12:00:00+00:00,86.6784
2026-04-10 12:15:00+00:00,86.68
2026-04-10 12:30:00+00:00,86.61
2026-04-10 12:45:00+00:00,86.54
2026-04-10 13:00:00+00:00,86.58
2026-04-10 13:15:00+00:00,86.5902
2026-04-10 13:30:00+00:00,86.56999969482422
2026-04-10 13:45:00+00:00,86.50499725341797
2026-04-10 14:00:00+00:00,86.51000213623047
2026-04-10 14:15:00+00:00,86.50499725341797
2026-04-10 14:30:00+00:00,86.46499633789062
2026-04-10 14:45:00+00:00,86.55999755859375
2026-04-10 15:00:00+00:00,86.56999969482422
2026-04-10 15:15:00+00:00,86.625
2026-04-10 15:30:00+00:00,86.49500274658203
2026-04-10 15:45:00+00:00,86.38500213623047
2026-04-10 16:00:00+00:00,86.44499969482422
2026-04-10 16:15:00+00:00,86.4000015258789
2026-04-10 16:30:00+00:00,86.33999633789062
2026-04-10 16:45:00+00:00,86.41500091552734
2026-04-10 17:00:00+00:00,86.36499786376953
2026-04-10 17:15:00+00:00,86.40499877929688
2026-04-10 17:30:00+00:00,86.4000015258789
2026-04-10 17:45:00+00:00,86.44000244140625
2026-04-10 18:00:00+00:00,86.41100311279297
2026-04-10 18:15:00+00:00,86.50260162353516
2026-04-10 18:30:00+00:00,86.5250015258789
2026-04-10 18:45:00+00:00,86.47319793701172
2026-04-10 19:00:00+00:00,86.51699829101562
2026-04-10 19:15:00+00:00,86.50499725341797
2026-04-10 19:30:00+00:00,86.48500061035156
2026-04-10 19:45:00+00:00,86.51000213623047
2026-04-10 20:00:00+00:00,86.47
2026-04-10 20:15:00+00:00,86.53
2026-04-10 20:30:00+00:00,86.53
2026-04-10 20:45:00+00:00,86.51
2026-04-10 21:00:00+00:00,86.47
2026-04-10 21:15:00+00:00,86.455
2026-04-10 21:30:00+00:00,86.43
2026-04-10 21:45:00+00:00,86.4409
2026-04-10 22:00:00+00:00,86.44
2026-04-10 22:15:00+00:00,86.46
2026-04-10 22:30:00+00:00,86.49
2026-04-10 22:45:00+00:00,86.47
2026-04-10 23:00:00+00:00,86.48
2026-04-10 23:15:00+00:00,86.51
2026-04-10 23:30:00+00:00,86.48
2026-04-10 23:45:00+00:00,86.48
2026-04-13 08:00:00+00:00,86.31
2026-04-13 08:15:00+00:00,86.28
2026-04-13 08:30:00+00:00,86.23
2026-04-13 08:45:00+00:00,86.2621
2026-04-13 09:00:00+00:00,86.25
2026-04-13 09:15:00+00:00,86.25
2026-04-13 09:30:00+00:00,86.249
2026-04-13 09:45:00+00:00,86.2416
2026-04-13 10:00:00+00:00,86.29
2026-04-13 10:15:00+00:00,86.2216
2026-04-13 10:30:00+00:00,86.27
2026-04-13 10:45:00+00:00,86.2802
2026-04-13 11:00:00+00:00,86.269
2026-04-13 11:15:00+00:00,86.19
2026-04-13 11:30:00+00:00,86.1
2026-04-13 11:45:00+00:00,86.0484
2026-04-13 12:00:00+00:00,86.0874
2026-04-13 12:15:00+00:00,86.09
2026-04-13 12:30:00+00:00,86.3283
2026-04-13 12:45:00+00:00,86.37
2026-04-13 13:00:00+00:00,86.3901
2026-04-13 13:15:00+00:00,86.43
2026-04-13 13:30:00+00:00,86.46499633789062
2026-04-13 13:45:00+00:00,86.55999755859375
2026-04-13 14:00:00+00:00,86.5199966430664
2026-04-13 14:15:00+00:00,86.41000366210938
2026-04-13 14:30:00+00:00,86.44999694824219
2026-04-13 14:45:00+00:00,86.43000030517578
2026-04-13 15:00:00+00:00,86.38999938964844
2026-04-13 15:15:00+00:00,86.37000274658203
2026-04-13 15:30:00+00:00,86.33499908447266
2026-04-13 15:45:00+00:00,86.31999969482422
2026-04-13 16:00:00+00:00,86.32499694824219
2026-04-13 16:15:00+00:00,86.55000305175781
2026-04-13 16:30:00+00:00,86.58499908447266
2026-04-13 16:45:00+00:00,86.56500244140625
2026-04-13 17:00:00+00:00,86.6050033569336
2026-04-13 17:15:00+00:00,86.59500122070312
2026-04-13 17:30:00+00:00,86.6050033569336
2026-04-13 17:45:00+00:00,86.5801010131836
2026-04-13 18:00:00+00:00,86.67500305175781
2026-04-13 18:15:00+00:00,86.63500213623047
2026-04-13 18:30:00+00:00,86.63999938964844
2026-04-13 18:45:00+00:00,86.69000244140625
2026-04-13 19:00:00+00:00,86.65499877929688
2026-04-13 19:15:00+00:00,86.70500183105469
2026-04-13 19:30:00+00:00,86.72989654541016
2026-04-13 19:45:00+00:00,86.74500274658203
2026-04-13 20:00:00+00:00,86.72
2026-04-13 20:15:00+00:00,86.75
2026-04-13 20:30:00+00:00,86.73
2026-04-13 20:45:00+00:00,86.71
2026-04-13 21:00:00+00:00,86.775
2026-04-13 21:15:00+00:00,86.76
2026-04-13 21:30:00+00:00,86.7528
2026-04-13 21:45:00+00:00,86.76
2026-04-13 22:00:00+00:00,86.7
2026-04-13 22:15:00+00:00,86.71
2026-04-13 22:30:00+00:00,86.72
2026-04-13 22:45:00+00:00,86.67
2026-04-13 23:00:00+00:00,86.74
2026-04-13 23:15:00+00:00,86.76
2026-04-13 23:30:00+00:00,86.8029
2026-04-13 23:45:00+00:00,86.7865
2026-04-14 08:00:00+00:00,86.95
2026-04-14 08:15:00+00:00,86.92
2026-04-14 08:30:00+00:00,86.87
2026-04-14 08:45:00+00:00,86.9
2026-04-14 09:00:00+00:00,86.89
2026-04-14 09:15:00+00:00,86.8805
2026-04-14 09:30:00+00:00,86.86
2026-04-14 09:45:00+00:00,86.86
2026-04-14 10:00:00+00:00,86.86
2026-04-14 10:15:00+00:00,86.85
2026-04-14 10:30:00+00:00,86.72
2026-04-14 10:45:00+00:00,86.75
2026-04-14 11:00:00+00:00,86.7116
2026-04-14 11:15:00+00:00,86.75
2026-04-14 11:30:00+00:00,86.7499
2026-04-14 11:45:00+00:00,86.77
2026-04-14 12:00:00+00:00,86.69
2026-04-14 12:15:00+00:00,86.69
2026-04-14 12:30:00+00:00,86.6891
2026-04-14 12:45:00+00:00,86.76
2026-04-14 13:00:00+00:00,86.77
2026-04-14 13:15:00+00:00,86.7
2026-04-14 13:30:00+00:00,86.7500991821289
2026-04-14 13:45:00+00:00,86.69999694824219
2026-04-14 14:00:00+00:00,86.88999938964844
2026-04-14 14:15:00+00:00,86.9000015258789
2026-04-14 14:30:00+00:00,86.94499969482422
2026-04-14 14:45:00+00:00,86.94149780273438
2026-04-14 15:00:00+00:00,86.92500305175781
2026-04-14 15:15:00+00:00,86.94999694824219
2026-04-14 15:30:00+00:00,87.01499938964844
2026-04-14 15:45:00+00:00,86.95500183105469
2026-04-14 16:00:00+00:00,87.0199966430664
2026-04-14 16:15:00+00:00,87.0199966430664
2026-04-14 16:30:00+00:00,86.99500274658203
2026-04-14 16:45:00+00:00,86.99500274658203
2026-04-14 17:00:00+00:00,87.0199966430664
2026-04-14 17:15:00+00:00,87.05500030517578
2026-04-14 17:30:00+00:00,87.09989929199219
2026-04-14 17:45:00+00:00,87.07499694824219
2026-04-14 18:00:00+00:00,87.1500015258789
2026-04-14 18:15:00+00:00,87.15010070800781
2026-04-14 18:30:00+00:00,87.125
2026-04-14 18:45:00+00:00,87.1449966430664
2026-04-14 19:00:00+00:00,87.16000366210938
2026-04-14 19:15:00+00:00,87.13999938964844
2026-04-14 19:30:00+00:00,87.19999694824219
2026-04-14 19:45:00+00:00,87.19999694824219
2026-04-14 20:00:00+00:00,87.241
2026-04-14 20:15:00+00:00,87.25
2026-04-14 20:30:00+00:00,87.285
2026-04-14 20:45:00+00:00,87.21
2026-04-14 21:00:00+00:00,87.2307
2026-04-14 21:15:00+00:00,87.23
2026-04-14 21:30:00+00:00,87.22
2026-04-14 21:45:00+00:00,87.15
2026-04-14 22:00:00+00:00,87.261
2026-04-14 22:15:00+00:00,87.261
2026-04-14 22:30:00+00:00,87.2602
2026-04-14 22:45:00+00:00,87.26
2026-04-14 23:00:00+00:00,87.25
2026-04-14 23:15:00+00:00,87.28
2026-04-14 23:30:00+00:00,87.32
2026-04-14 23:45:00+00:00,87.31
2026-04-15 08:00:00+00:00,87.21
2026-04-15 08:15:00+00:00,87.25
2026-04-15 08:30:00+00:00,87.25
2026-04-15 08:45:00+00:00,87.2795
2026-04-15 09:00:00+00:00,87.19
2026-04-15 09:15:00+00:00,87.15
2026-04-15 09:30:00+00:00,87.19
2026-04-15 09:45:00+00:00,87.21
2026-04-15 10:00:00+00:00,87.17
2026-04-15 10:15:00+00:00,87.09
2026-04-15 10:30:00+00:00,87.14
2026-04-15 10:45:00+00:00,87.17
2026-04-15 11:00:00+00:00,87.1384
2026-04-15 11:15:00+00:00,87.055
2026-04-15 11:30:00+00:00,87.01
2026-04-15 11:45:00+00:00,87.0514
2026-04-15 12:00:00+00:00,86.99
2026-04-15 12:15:00+00:00,87.01
2026-04-15 12:30:00+00:00,87.02
2026-04-15 12:45:00+00:00,87.0513
2026-04-15 13:00:00+00:00,87.0
2026-04-15 13:15:00+00:00,87.02
2026-04-15 13:30:00+00:00,86.94999694824219
2026-04-15 13:45:00+00:00,87.0199966430664
2026-04-15 14:00:00+00:00,86.95999908447266
2026-04-15 14:15:00+00:00,87.0250015258789
2026-04-15 14:30:00+00:00,86.97000122070312
2026-04-15 14:45:00+00:00,86.93800354003906
2026-04-15 15:00:00+00:00,86.90969848632812
2026-04-15 15:15:00+00:00,86.84500122070312
2026-04-15 15:30:00+00:00,86.83999633789062
2026-04-15 15:45:00+00:00,86.81500244140625
2026-04-15 16:00:00+00:00,86.76000213623047
2026-04-15 16:15:00+00:00,86.84989929199219
2026-04-15 16:30:00+00:00,86.83000183105469
2026-04-15 16:45:00+00:00,86.82499694824219
2026-04-15 17:00:00+00:00,86.83999633789062
2026-04-15 17:15:00+00:00,86.86499786376953
2026-04-15 17:30:00+00:00,86.81690216064453
2026-04-15 17:45:00+00:00,86.79840087890625
2026-04-15 18:00:00+00:00,86.77999877929688
2026-04-15 18:15:00+00:00,86.78500366210938
2026-04-15 18:30:00+00:00,86.83999633789062
2026-04-15 18:45:00+00:00,86.8550033569336
2026-04-15 19:00:00+00:00,86.87999725341797
2026-04-15 19:15:00+00:00,86.83499908447266
2026-04-15 19:30:00+00:00,86.81999969482422
2026-04-15 19:45:00+00:00,86.81500244140625
2026-04-15 20:00:00+00:00,86.79
2026-04-15 20:15:00+00:00,86.83
2026-04-15 20:30:00+00:00,86.8071
2026-04-15 20:45:00+00:00,86.739
2026-04-15 21:00:00+00:00,86.79
2026-04-15 21:15:00+00:00,86.79
2026-04-15 21:30:00+00:00,86.78
2026-04-15 21:45:00+00:00,86.79
2026-04-15 22:00:00+00:00,86.75
2026-04-15 22:15:00+00:00,86.7999
2026-04-15 22:30:00+00:00,86.79
2026-04-15 22:45:00+00:00,86.8
2026-04-15 23:00:00+00:00,86.81
2026-04-15 23:15:00+00:00,86.803
2026-04-15 23:30:00+00:00,86.83
2026-04-15 23:45:00+00:00,86.81
2026-04-16 08:00:00+00:00,86.78
2026-04-16 08:15:00+00:00,86.76
2026-04-16 08:30:00+00:00,86.76
2026-04-16 08:45:00+00:00,86.74
2026-04-16 09:00:00+00:00,86.72
2026-04-16 09:15:00+00:00,86.73
2026-04-16 09:30:00+00:00,86.74
2026-04-16 09:45:00+00:00,86.73
2026-04-16 10:00:00+00:00,86.77
2026-04-16 10:15:00+00:00,86.73
2026-04-16 10:30:00+00:00,86.74
2026-04-16 10:45:00+00:00,86.77
2026-04-16 11:00:00+00:00,86.8102
2026-04-16 11:15:00+00:00,86.8699
2026-04-16 11:30:00+00:00,86.89
2026-04-16 11:45:00+00:00,86.9
2026-04-16 12:00:00+00:00,86.8098
2026-04-16 12:15:00+00:00,86.78
2026-04-16 12:30:00+00:00,86.79
2026-04-16 12:45:00+00:00,86.79
2026-04-16 13:00:00+00:00,86.85
2026-04-16 13:15:00+00:00,86.91
2026-04-16 13:30:00+00:00,86.97000122070312
2026-04-16 13:45:00+00:00,86.76000213623047
2026-04-16 14:00:00+00:00,86.78500366210938
2026-04-16 14:15:00+00:00,86.65889739990234
2026-04-16 14:30:00+00:00,86.63500213623047
2026-04-16 14:45:00+00:00,86.5999984741211
2026-04-16 15:00:00+00:00,86.69010162353516
2026-04-16 15:15:00+00:00,86.63500213623047
2026-04-16 15:30:00+00:00,86.55829620361328
2026-04-16 15:45:00+00:00,86.55500030517578
2026-04-16 16:00:00+00:00,86.53500366210938
2026-04-16 16:15:00+00:00,86.52999877929688
2026-04-16 16:30:00+00:00,86.41999816894531
2026-04-16 16:45:00+00:00,86.4000015258789
2026-04-16 17:00:00+00:00,86.25
2026-04-16 17:15:00+00:00,86.26499938964844
2026-04-16 17:30:00+00:00,86.27989959716797
2026-04-16 17:45:00+00:00,86.30000305175781
2026-04-16 18:00:00+00:00,86.30899810791016
2026-04-16 18:15:00+00:00,86.31500244140625
2026-04-16 18:30:00+00:00,86.33300018310547
2026-04-16 18:45:00+00:00,86.34970092773438
2026-04-16 19:00:00+00:00,86.33000183105469
2026-04-16 19:15:00+00:00,86.33999633789062
2026-04-16 19:30:00+00:00,86.33999633789062
2026-04-16 19:45:00+00:00,86.30000305175781
2026-04-16 20:00:00+00:00,86.23
2026-04-16 20:15:00+00:00,86.235
2026-04-16 20:30:00+00:00,86.2797
2026-04-16 20:45:00+00:00,86.275
2026-04-16 21:00:00+00:00,86.29
2026-04-16 21:15:00+00:00,86.2997
2026-04-16 21:30:00+00:00,86.32
2026-04-16 21:45:00+00:00,86.3
2026-04-16 22:00:00+00:00,86.32
2026-04-16 22:15:00+00:00,86.3086
2026-04-16 22:30:00+00:00,86.295
2026-04-16 22:45:00+00:00,86.31
2026-04-16 23:00:00+00:00,86.3197
2026-04-16 23:15:00+00:00,86.31
2026-04-16 23:30:00+00:00,86.31
2026-04-16 23:45:00+00:00,86.31
2026-04-17 08:00:00+00:00,86.4295
2026-04-17 08:15:00+00:00,86.419
2026-04-17 08:30:00+00:00,86.42
2026-04-17 08:45:00+00:00,86.4004
2026-04-17 09:00:00+00:00,86.4095
2026-04-17 09:15:00+00:00,86.43
2026-04-17 09:30:00+00:00,86.43
2026-04-17 09:45:00+00:00,86.4695
2026-04-17 10:00:00+00:00,86.471
2026-04-17 10:15:00+00:00,86.46
2026-04-17 10:30:00+00:00,86.46
2026-04-17 10:45:00+00:00,86.4602
2026-04-17 11:00:00+00:00,86.435
2026-04-17 11:15:00+00:00,86.45
2026-04-17 11:30:00+00:00,86.47
2026-04-17 11:45:00+00:00,86.48
2026-04-17 12:00:00+00:00,86.4803
2026-04-17 12:15:00+00:00,86.6
2026-04-17 12:30:00+00:00,86.75
2026-04-17 12:45:00+00:00,87.23
2026-04-17 13:00:00+00:00,87.27
2026-04-17 13:15:00+00:00,87.05
2026-04-17 13:30:00+00:00,86.94930267333984
2026-04-17 13:45:00+00:00,87.0199966430664
2026-04-17 14:00:00+00:00,87.1050033569336
2026-04-17 14:15:00+00:00,87.08499908447266
2026-04-17 14:30:00+00:00,87.11869812011719
2026-04-17 14:45:00+00:00,87.11499786376953
2026-04-17 15:00:00+00:00,87.08499908447266
2026-04-17 15:15:00+00:00,87.08499908447266
2026-04-17 15:30:00+00:00,87.10030364990234
2026-04-17 15:45:00+00:00,87.04000091552734
2026-04-17 16:00:00+00:00,87.11499786376953
2026-04-17 16:15:00+00:00,87.15499877929688
2026-04-17 16:30:00+00:00,87.16999816894531
2026-04-17 16:45:00+00:00,87.122802734375
2026-04-17 17:00:00+00:00,87.03500366210938
2026-04-17 17:15:00+00:00,87.01000213623047
2026-04-17 17:30:00+00:00,87.0
2026-04-17 17:45:00+00:00,87.01000213623047
2026-04-17 18:00:00+00:00,86.9800033569336
2026-04-17 18:15:00+00:00,86.9800033569336
2026-04-17 18:30:00+00:00,87.0
2026-04-17 18:45:00+00:00,87.01000213623047
2026-04-17 19:00:00+00:00,87.01000213623047
2026-04-17 19:15:00+00:00,86.99019622802734
2026-04-17 19:30:00+00:00,87.05000305175781
2026-04-17 19:45:00+00:00,87.05000305175781
2026-04-17 20:00:00+00:00,87.05
2026-04-17 20:15:00+00:00,87.03
2026-04-17 20:30:00+00:00,87.0
2026-04-17 20:45:00+00:00,87.0
2026-04-17 21:00:00+00:00,87.0052
2026-04-17 21:15:00+00:00,87.02
2026-04-17 21:30:00+00:00,87.0185
2026-04-17 21:45:00+00:00,87.06
2026-04-17 22:00:00+00:00,87.02
2026-04-17 22:15:00+00:00,87.01
2026-04-17 22:30:00+00:00,87.02
2026-04-17 22:45:00+00:00,87.04
2026-04-17 23:00:00+00:00,87.0
2026-04-17 23:15:00+00:00,86.9998
2026-04-17 23:30:00+00:00,87.0
2026-04-17 23:45:00+00:00,87.02
2026-04-20 09:30:00+00:00,86.9
2026-04-20 09:45:00+00:00,86.87
2026-04-20 10:00:00+00:00,86.91
2026-04-20 10:15:00+00:00,86.89
2026-04-20 10:30:00+00:00,86.85
2026-04-20 10:45:00+00:00,86.83
2026-04-20 11:00:00+00:00,86.8
2026-04-20 11:15:00+00:00,86.82
2026-04-20 11:30:00+00:00,86.88
2026-04-20 11:45:00+00:00,86.9199
2026-04-20 12:00:00+00:00,86.91
2026-04-20 12:15:00+00:00,86.95
2026-04-20 12:30:00+00:00,86.9713
2026-04-20 12:45:00+00:00,86.89
2026-04-20 13:00:00+00:00,87.0001
2026-04-20 13:15:00+00:00,87.09
2026-04-20 13:30:00+00:00,87.03500366210938
2026-04-20 13:45:00+00:00,87.03500366210938
2026-04-20 14:00:00+00:00,86.83499908447266
2026-04-20 14:15:00+00:00,86.86000061035156
2026-04-20 14:30:00+00:00,86.87000274658203
2026-04-20 14:45:00+00:00,86.78500366210938
2026-04-20 15:00:00+00:00,86.80000305175781
2026-04-20 15:15:00+00:00,86.95500183105469
2026-04-20 15:30:00+00:00,86.94999694824219
2026-04-20 15:45:00+00:00,86.90499877929688
2026-04-20 16:00:00+00:00,86.88999938964844
2026-04-20 16:15:00+00:00,86.93360137939453
2026-04-20 16:30:00+00:00,86.9397964477539
2026-04-20 16:45:00+00:00,86.9749984741211
2026-04-20 17:00:00+00:00,87.00499725341797
2026-04-20 17:15:00+00:00,87.0250015258789
2026-04-20 17:30:00+00:00,87.04000091552734
2026-04-20 17:45:00+00:00,86.98829650878906
2026-04-20 18:00:00+00:00,87.02999877929688
2026-04-20 18:15:00+00:00,87.0250015258789
2026-04-20 18:30:00+00:00,87.04499816894531
2026-04-20 18:45:00+00:00,87.08200073242188
2026-04-20 19:00:00+00:00,87.08499908447266
2026-04-20 19:15:00+00:00,87.08499908447266
2026-04-20 19:30:00+00:00,87.05000305175781
2026-04-20 19:45:00+00:00,87.04000091552734
2026-04-20 20:00:00+00:00,87.01
2026-04-20 20:15:00+00:00,87.0
2026-04-20 20:30:00+00:00,87.0
2026-04-20 20:45:00+00:00,87.06
2026-04-20 21:00:00+00:00,87.03
2026-04-20 21:15:00+00:00,87.05
2026-04-20 21:30:00+00:00,87.1
2026-04-20 21:45:00+00:00,87.025
2026-04-20 22:00:00+00:00,87.04
2026-04-20 22:15:00+00:00,87.1005
2026-04-20 22:30:00+00:00,87.0605
2026-04-20 22:45:00+00:00,87.06
2026-04-20 23:00:00+00:00,87.0335
2026-04-20 23:30:00+00:00,87.08
2026-04-20 23:45:00+00:00,87.03
2026-04-21 08:00:00+00:00,87.03
2026-04-21 08:15:00+00:00,87.13
2026-04-21 08:30:00+00:00,87.15
2026-04-21 08:45:00+00:00,87.13
2026-04-21 09:00:00+00:00,87.1
2026-04-21 09:15:00+00:00,87.11
2026-04-21 09:30:00+00:00,87.13
2026-04-21 09:45:00+00:00,87.13
2026-04-21 10:00:00+00:00,87.09
2026-04-21 10:15:00+00:00,87.11
2026-04-21 10:30:00+00:00,87.17
2026-04-21 10:45:00+00:00,87.11
2026-04-21 11:00:00+00:00,87.055
2026-04-21 11:15:00+00:00,87.075
2026-04-21 11:30:00+00:00,87.14
2026-04-21 11:45:00+00:00,87.15
2026-04-21 12:00:00+00:00,87.1204
2026-04-21 12:15:00+00:00,87.0618
2026-04-21 12:30:00+00:00,87.0405
2026-04-21 12:45:00+00:00,87.0013
2026-04-21 13:00:00+00:00,87.04
2026-04-21 13:15:00+00:00,86.97
2026-04-21 13:30:00+00:00,86.96499633789062
2026-04-21 13:45:00+00:00,87.01499938964844
2026-04-21 14:00:00+00:00,87.0
2026-04-21 14:15:00+00:00,86.90499877929688
2026-04-21 14:30:00+00:00,86.82029724121094
