time,XLB
2026-03-25 17:30:00+00:00,49.400001525878906
2026-03-25 17:35:00+00:00,49.404998779296875
2026-03-25 17:40:00+00:00,49.39500045776367
2026-03-25 17:45:00+00:00,49.34989929199219
2026-03-25 17:50:00+00:00,49.290000915527344
2026-03-25 17:55:00+00:00,49.31999969482422
2026-03-25 18:00:00+00:00,49.369998931884766
2026-03-25 18:05:00+00:00,49.3849983215332
2026-03-25 18:10:00+00:00,49.380001068115234
2026-03-25 18:15:00+00:00,49.400001525878906
2026-03-25 18:20:00+00:00,49.380001068115234
2026-03-25 18:25:00+00:00,49.334999084472656
2026-03-25 18:30:00+00:00,49.380001068115234
2026-03-25 18:35:00+00:00,49.39500045776367
2026-03-25 18:40:00+00:00,49.39500045776367
2026-03-25 18:45:00+00:00,49.35499954223633
2026-03-25 18:50:00+00:00,49.375
2026-03-25 18:55:00+00:00,49.369998931884766
2026-03-25 19:00:00+00:00,49.334999084472656
2026-03-25 19:05:00+00:00,49.34000015258789
2026-03-25 19:10:00+00:00,49.349998474121094
2026-03-25 19:15:00+00:00,49.38999938964844
2026-03-25 19:20:00+00:00,49.415000915527344
2026-03-25 19:25:00+00:00,49.375
2026-03-25 19:30:00+00:00,49.3650016784668
2026-03-25 19:35:00+00:00,49.35499954223633
2026-03-25 19:40:00+00:00,49.39500045776367
2026-03-25 19:45:00+00:00,49.3849983215332
2026-03-25 19:50:00+00:00,49.415000915527344
2026-03-25 19:55:00+00:00,49.41999816894531
2026-03-25 20:00:00+00:00,49.41
2026-03-25 20:05:00+00:00,49.41
2026-03-25 20:10:00+00:00,49.28
2026-03-25 20:15:00+00:00,49.47
2026-03-25 20:20:00+00:00,49.47
2026-03-25 20:25:00+00:00,49.49
2026-03-25 20:30:00+00:00,49.613
2026-03-25 20:35:00+00:00,49.65
2026-03-25 20:40:00+00:00,49.41
2026-03-25 20:50:00+00:00,49.98
2026-03-25 21:00:00+00:00,49.41
2026-03-25 21:05:00+00:00,49.41
2026-03-25 21:15:00+00:00,49.4
2026-03-25 21:20:00+00:00,49.41
2026-03-25 21:35:00+00:00,49.4
2026-03-25 21:50:00+00:00,49.4
2026-03-25 21:55:00+00:00,49.87
2026-03-25 22:05:00+00:00,49.87
2026-03-25 22:15:00+00:00,49.41
2026-03-25 22:20:00+00:00,49.41
2026-03-25 22:25:00+00:00,49.2333
2026-03-25 22:30:00+00:00,49.4
2026-03-25 22:35:00+00:00,49.58
2026-03-25 22:40:00+00:00,49.24
2026-03-25 22:50:00+00:00,49.42
2026-03-25 23:05:00+00:00,49.42
2026-03-25 23:15:00+00:00,49.24
2026-03-25 23:20:00+00:00,49.25
2026-03-25 23:25:00+00:00,49.24
2026-03-25 23:30:00+00:00,49.22
2026-03-25 23:35:00+00:00,49.2
2026-03-25 23:40:00+00:00,49.42
2026-03-25 23:50:00+00:00,49.42
2026-03-26 08:40:00+00:00,49.08
2026-03-26 08:45:00+00:00,49.01
2026-03-26 08:55:00+00:00,49.12
2026-03-26 09:05:00+00:00,49.12
2026-03-26 09:15:00+00:00,49.0
2026-03-26 09:20:00+00:00,49.0
2026-03-26 09:30:00+00:00,48.98
2026-03-26 10:15:00+00:00,49.0
2026-03-26 10:20:00+00:00,49.0
2026-03-26 10:25:00+00:00,49.0
2026-03-26 10:50:00+00:00,49.0
2026-03-26 11:00:00+00:00,49.01
2026-03-26 11:05:00+00:00,49.01
2026-03-26 11:20:00+00:00,49.01
2026-03-26 11:30:00+00:00,48.95
2026-03-26 11:35:00+00:00,48.95
2026-03-26 11:40:00+00:00,49.0
2026-03-26 11:50:00+00:00,49.0
2026-03-26 11:55:00+00:00,48.88
2026-03-26 12:00:00+00:00,48.76
2026-03-26 12:05:00+00:00,49.41
2026-03-26 12:10:00+00:00,49.02
2026-03-26 12:15:00+00:00,49.0262
2026-03-26 12:20:00+00:00,48.8578
2026-03-26 12:35:00+00:00,48.8578
2026-03-26 12:45:00+00:00,48.9406
2026-03-26 12:50:00+00:00,49.01
2026-03-26 13:05:00+00:00,49.01
2026-03-26 13:30:00+00:00,49.20000076293945
2026-03-26 13:35:00+00:00,49.27000045776367
2026-03-26 13:40:00+00:00,49.439998626708984
2026-03-26 13:45:00+00:00,49.65999984741211
2026-03-26 13:50:00+00:00,49.60499954223633
2026-03-26 13:55:00+00:00,49.65999984741211
2026-03-26 14:00:00+00:00,49.5099983215332
2026-03-26 14:05:00+00:00,49.55500030517578
2026-03-26 14:10:00+00:00,49.59000015258789
2026-03-26 14:15:00+00:00,49.584999084472656
2026-03-26 14:20:00+00:00,49.599998474121094
2026-03-26 14:25:00+00:00,49.61000061035156
2026-03-26 14:30:00+00:00,49.69499969482422
2026-03-26 14:35:00+00:00,49.59000015258789
2026-03-26 14:40:00+00:00,49.4900016784668
2026-03-26 14:45:00+00:00,49.52000045776367
2026-03-26 14:50:00+00:00,49.41999816894531
2026-03-26 14:55:00+00:00,49.470001220703125
2026-03-26 15:00:00+00:00,49.52000045776367
2026-03-26 15:05:00+00:00,49.5099983215332
2026-03-26 15:10:00+00:00,49.505001068115234
2026-03-26 15:15:00+00:00,49.47999954223633
2026-03-26 15:20:00+00:00,49.470001220703125
2026-03-26 15:25:00+00:00,49.439998626708984
2026-03-26 15:30:00+00:00,49.48500061035156
2026-03-26 15:35:00+00:00,49.48500061035156
2026-03-26 15:40:00+00:00,49.369998931884766
2026-03-26 15:45:00+00:00,49.3650016784668
2026-03-26 15:50:00+00:00,49.40999984741211
2026-03-26 15:55:00+00:00,49.35499954223633
2026-03-26 16:00:00+00:00,49.349998474121094
2026-03-26 16:05:00+00:00,49.375
2026-03-26 16:10:00+00:00,49.3650016784668
2026-03-26 16:15:00+00:00,49.290000915527344
2026-03-26 16:20:00+00:00,49.25
2026-03-26 16:25:00+00:00,49.165000915527344
2026-03-26 16:30:00+00:00,49.154998779296875
2026-03-26 16:35:00+00:00,49.064998626708984
2026-03-26 16:40:00+00:00,49.099998474121094
2026-03-26 16:45:00+00:00,49.125
2026-03-26 16:50:00+00:00,49.161399841308594
2026-03-26 16:55:00+00:00,49.224998474121094
2026-03-26 17:00:00+00:00,49.220001220703125
2026-03-26 17:05:00+00:00,49.23500061035156
2026-03-26 17:10:00+00:00,49.18000030517578
2026-03-26 17:15:00+00:00,49.139198303222656
2026-03-26 17:20:00+00:00,49.07500076293945
2026-03-26 17:25:00+00:00,49.1150016784668
2026-03-26 17:30:00+00:00,49.154998779296875
2026-03-26 17:35:00+00:00,49.16999816894531
2026-03-26 17:40:00+00:00,49.154998779296875
2026-03-26 17:45:00+00:00,49.154998779296875
2026-03-26 17:50:00+00:00,49.119998931884766
2026-03-26 17:55:00+00:00,49.09000015258789
2026-03-26 18:00:00+00:00,49.150001525878906
2026-03-26 18:05:00+00:00,49.17499923706055
2026-03-26 18:10:00+00:00,49.185001373291016
2026-03-26 18:15:00+00:00,49.165000915527344
2026-03-26 18:20:00+00:00,49.18000030517578
2026-03-26 18:25:00+00:00,49.14500045776367
2026-03-26 18:30:00+00:00,49.21500015258789
2026-03-26 18:35:00+00:00,49.22999954223633
2026-03-26 18:40:00+00:00,49.22999954223633
2026-03-26 18:45:00+00:00,49.220001220703125
2026-03-26 18:50:00+00:00,49.20500183105469
2026-03-26 18:55:00+00:00,49.224998474121094
2026-03-26 19:00:00+00:00,49.150001525878906
2026-03-26 19:05:00+00:00,49.14500045776367
2026-03-26 19:10:00+00:00,49.13999938964844
2026-03-26 19:15:00+00:00,49.16999816894531
2026-03-26 19:20:00+00:00,49.12990188598633
2026-03-26 19:25:00+00:00,49.1150016784668
2026-03-26 19:30:00+00:00,49.095001220703125
2026-03-26 19:35:00+00:00,49.095001220703125
2026-03-26 19:40:00+00:00,49.09000015258789
2026-03-26 19:45:00+00:00,49.10499954223633
2026-03-26 19:50:00+00:00,49.029998779296875
2026-03-26 19:55:00+00:00,49.099998474121094
2026-03-26 20:00:00+00:00,49.09
2026-03-26 20:05:00+00:00,49.09
2026-03-26 20:10:00+00:00,49.1
2026-03-26 20:20:00+00:00,49.1
2026-03-26 20:35:00+00:00,49.1
2026-03-26 20:45:00+00:00,49.12
2026-03-26 21:00:00+00:00,49.09
2026-03-26 21:05:00+00:00,49.09
2026-03-26 21:20:00+00:00,49.09
2026-03-26 21:25:00+00:00,49.09
2026-03-26 21:50:00+00:00,49.09
2026-03-26 22:00:00+00:00,49.09
2026-03-26 22:15:00+00:00,49.85
2026-03-26 22:20:00+00:00,49.85
2026-03-26 23:10:00+00:00,49.46
2026-03-26 23:20:00+00:00,49.46
2026-03-26 23:25:00+00:00,49.46
2026-03-26 23:35:00+00:00,49.35
2026-03-26 23:45:00+00:00,49.35
2026-03-26 23:50:00+00:00,49.35
2026-03-27 08:30:00+00:00,49.07
2026-03-27 09:00:00+00:00,49.07
2026-03-27 09:35:00+00:00,49.33
2026-03-27 09:40:00+00:00,49.33
2026-03-27 10:10:00+00:00,49.33
2026-03-27 10:45:00+00:00,49.09
2026-03-27 11:10:00+00:00,49.09
2026-03-27 11:25:00+00:00,49.09
2026-03-27 11:35:00+00:00,49.09
2026-03-27 11:50:00+00:00,49.09
2026-03-27 12:00:00+00:00,48.86
2026-03-27 12:05:00+00:00,49.09
2026-03-27 12:10:00+00:00,49.09
2026-03-27 12:15:00+00:00,49.1818
2026-03-27 12:20:00+00:00,49.1079
2026-03-27 12:25:00+00:00,49.1079
2026-03-27 12:35:00+00:00,49.16
2026-03-27 12:40:00+00:00,49.16
2026-03-27 12:45:00+00:00,49.06
2026-03-27 12:50:00+00:00,49.07
2026-03-27 12:55:00+00:00,48.8987
2026-03-27 13:10:00+00:00,48.8987
2026-03-27 13:30:00+00:00,48.97999954223633
2026-03-27 13:35:00+00:00,49.04499816894531
2026-03-27 13:40:00+00:00,49.005001068115234
2026-03-27 13:45:00+00:00,49.130001068115234
2026-03-27 13:50:00+00:00,48.92499923706055
2026-03-27 13:55:00+00:00,48.88999938964844
2026-03-27 14:00:00+00:00,48.91999816894531
2026-03-27 14:05:00+00:00,48.92499923706055
2026-03-27 14:10:00+00:00,48.95000076293945
2026-03-27 14:15:00+00:00,49.064998626708984
2026-03-27 14:20:00+00:00,49.005001068115234
2026-03-27 14:25:00+00:00,48.91999816894531
2026-03-27 14:30:00+00:00,48.93000030517578
2026-03-27 14:35:00+00:00,48.875
2026-03-27 14:40:00+00:00,48.83000183105469
2026-03-27 14:45:00+00:00,48.94499969482422
2026-03-27 14:50:00+00:00,48.95000076293945
2026-03-27 14:55:00+00:00,49.06999969482422
2026-03-27 15:00:00+00:00,49.16999816894531
2026-03-27 15:05:00+00:00,49.060001373291016
2026-03-27 15:10:00+00:00,49.04499816894531
2026-03-27 15:15:00+00:00,49.0099983215332
2026-03-27 15:20:00+00:00,49.09000015258789
2026-03-27 15:25:00+00:00,49.189998626708984
2026-03-27 15:30:00+00:00,49.27000045776367
2026-03-27 15:35:00+00:00,49.209999084472656
2026-03-27 15:40:00+00:00,49.189998626708984
2026-03-27 15:45:00+00:00,49.220001220703125
2026-03-27 15:50:00+00:00,49.17499923706055
2026-03-27 15:55:00+00:00,49.11000061035156
2026-03-27 16:00:00+00:00,49.05500030517578
2026-03-27 16:05:00+00:00,49.02000045776367
2026-03-27 16:10:00+00:00,49.07500076293945
2026-03-27 16:15:00+00:00,49.060001373291016
2026-03-27 16:20:00+00:00,49.060001373291016
2026-03-27 16:25:00+00:00,49.060001373291016
2026-03-27 16:30:00+00:00,49.05500030517578
2026-03-27 16:35:00+00:00,49.04999923706055
2026-03-27 16:40:00+00:00,49.064998626708984
2026-03-27 16:45:00+00:00,49.13999938964844
2026-03-27 16:50:00+00:00,49.119998931884766
2026-03-27 16:55:00+00:00,49.1150016784668
2026-03-27 17:00:00+00:00,49.099998474121094
2026-03-27 17:05:00+00:00,49.10499954223633
2026-03-27 17:10:00+00:00,49.11000061035156
2026-03-27 17:15:00+00:00,49.095001220703125
2026-03-27 17:20:00+00:00,49.11000061035156
2026-03-27 17:25:00+00:00,49.099998474121094
2026-03-27 17:30:00+00:00,49.099998474121094
2026-03-27 17:35:00+00:00,49.07500076293945
2026-03-27 17:40:00+00:00,49.04999923706055
2026-03-27 17:45:00+00:00,49.07500076293945
2026-03-27 17:50:00+00:00,49.03499984741211
2026-03-27 17:55:00+00:00,48.98500061035156
2026-03-27 18:00:00+00:00,48.9900016784668
2026-03-27 18:05:00+00:00,48.994998931884766
2026-03-27 18:10:00+00:00,48.93000030517578
2026-03-27 18:15:00+00:00,48.959999084472656
2026-03-27 18:20:00+00:00,48.89500045776367
2026-03-27 18:25:00+00:00,48.880001068115234
2026-03-27 18:30:00+00:00,48.915000915527344
2026-03-27 18:35:00+00:00,48.90999984741211
2026-03-27 18:40:00+00:00,48.929901123046875
2026-03-27 18:45:00+00:00,48.95899963378906
2026-03-27 18:50:00+00:00,48.96500015258789
2026-03-27 18:55:00+00:00,48.9900016784668
2026-03-27 19:00:00+00:00,48.94499969482422
2026-03-27 19:05:00+00:00,48.939998626708984
2026-03-27 19:10:00+00:00,48.95009994506836
2026-03-27 19:15:00+00:00,48.97999954223633
2026-03-27 19:20:00+00:00,48.939998626708984
2026-03-27 19:25:00+00:00,48.92499923706055
2026-03-27 19:30:00+00:00,48.9900016784668
2026-03-27 19:35:00+00:00,48.935001373291016
2026-03-27 19:40:00+00:00,48.8849983215332
2026-03-27 19:45:00+00:00,48.89500045776367
2026-03-27 19:50:00+00:00,48.85499954223633
2026-03-27 19:55:00+00:00,48.904998779296875
2026-03-27 20:00:00+00:00,48.95
2026-03-27 20:05:00+00:00,48.89
2026-03-27 20:10:00+00:00,48.91
2026-03-27 20:15:00+00:00,48.88
2026-03-27 20:20:00+00:00,48.85
2026-03-27 20:25:00+00:00,48.85
2026-03-27 20:40:00+00:00,48.85
2026-03-27 20:45:00+00:00,49.8999
2026-03-27 20:50:00+00:00,49.8645
2026-03-27 20:55:00+00:00,48.769
2026-03-27 21:00:00+00:00,48.91
2026-03-27 21:10:00+00:00,48.7823
2026-03-27 21:15:00+00:00,48.77
2026-03-27 21:20:00+00:00,48.53
2026-03-27 21:35:00+00:00,48.53
2026-03-27 21:40:00+00:00,48.6099
2026-03-27 21:45:00+00:00,48.65
2026-03-27 21:55:00+00:00,48.88
2026-03-27 22:05:00+00:00,48.88
2026-03-27 22:25:00+00:00,48.87
2026-03-27 22:45:00+00:00,48.85
2026-03-27 22:55:00+00:00,48.85
2026-03-27 23:05:00+00:00,48.85
2026-03-27 23:15:00+00:00,48.75
2026-03-27 23:35:00+00:00,49.15
2026-03-27 23:40:00+00:00,49.15
2026-03-30 08:00:00+00:00,48.5197
2026-03-30 08:05:00+00:00,48.5197
2026-03-30 08:20:00+00:00,48.9
2026-03-30 08:30:00+00:00,48.9
2026-03-30 08:40:00+00:00,48.9
2026-03-30 09:00:00+00:00,48.9
2026-03-30 09:10:00+00:00,48.9
2026-03-30 09:15:00+00:00,48.9
2026-03-30 09:40:00+00:00,48.9
2026-03-30 09:50:00+00:00,48.9
2026-03-30 10:05:00+00:00,48.9
2026-03-30 10:10:00+00:00,48.9
2026-03-30 10:25:00+00:00,48.9
2026-03-30 10:45:00+00:00,49.0
2026-03-30 11:00:00+00:00,49.1226
2026-03-30 11:10:00+00:00,49.23
2026-03-30 11:15:00+00:00,49.24
2026-03-30 11:20:00+00:00,49.5182
2026-03-30 11:30:00+00:00,49.5182
2026-03-30 11:35:00+00:00,49.3842
2026-03-30 11:40:00+00:00,49.2499
2026-03-30 11:45:00+00:00,49.28
2026-03-30 11:50:00+00:00,49.18
2026-03-30 11:55:00+00:00,49.62
2026-03-30 12:00:00+00:00,49.413
2026-03-30 12:05:00+00:00,49.4538
2026-03-30 12:10:00+00:00,49.46
2026-03-30 12:15:00+00:00,49.12
2026-03-30 12:20:00+00:00,49.23
2026-03-30 12:25:00+00:00,49.23
2026-03-30 12:35:00+00:00,49.45
2026-03-30 12:40:00+00:00,49.4209
2026-03-30 12:45:00+00:00,49.4209
2026-03-30 12:50:00+00:00,49.4302
2026-03-30 12:55:00+00:00,49.4
2026-03-30 13:00:00+00:00,49.46
2026-03-30 13:05:00+00:00,49.31
2026-03-30 13:10:00+00:00,49.41
2026-03-30 13:30:00+00:00,49.5099983215332
2026-03-30 13:35:00+00:00,49.43000030517578
2026-03-30 13:40:00+00:00,49.310001373291016
2026-03-30 13:45:00+00:00,49.29499816894531
2026-03-30 13:50:00+00:00,49.34000015258789
2026-03-30 13:55:00+00:00,49.29999923706055
2026-03-30 14:00:00+00:00,49.42499923706055
2026-03-30 14:05:00+00:00,49.380001068115234
2026-03-30 14:10:00+00:00,49.474998474121094
2026-03-30 14:15:00+00:00,49.3484992980957
2026-03-30 14:20:00+00:00,49.334999084472656
2026-03-30 14:25:00+00:00,49.29999923706055
2026-03-30 14:30:00+00:00,49.380001068115234
2026-03-30 14:35:00+00:00,49.45000076293945
2026-03-30 14:40:00+00:00,49.310001373291016
2026-03-30 14:45:00+00:00,49.404998779296875
2026-03-30 14:50:00+00:00,49.41999816894531
2026-03-30 14:55:00+00:00,49.54999923706055
2026-03-30 15:00:00+00:00,49.654998779296875
2026-03-30 15:05:00+00:00,49.494998931884766
2026-03-30 15:10:00+00:00,49.6349983215332
2026-03-30 15:15:00+00:00,49.584999084472656
2026-03-30 15:20:00+00:00,49.584999084472656
2026-03-30 15:25:00+00:00,49.560001373291016
2026-03-30 15:30:00+00:00,49.685001373291016
2026-03-30 15:35:00+00:00,49.72999954223633
2026-03-30 15:40:00+00:00,49.720001220703125
2026-03-30 15:45:00+00:00,49.679100036621094
2026-03-30 15:50:00+00:00,49.68000030517578
2026-03-30 15:55:00+00:00,49.6349983215332
2026-03-30 16:00:00+00:00,49.505001068115234
2026-03-30 16:05:00+00:00,49.505001068115234
2026-03-30 16:10:00+00:00,49.52799987792969
2026-03-30 16:15:00+00:00,49.505001068115234
2026-03-30 16:20:00+00:00,49.439998626708984
2026-03-30 16:25:00+00:00,49.38999938964844
2026-03-30 16:30:00+00:00,49.42499923706055
2026-03-30 16:35:00+00:00,49.43000030517578
2026-03-30 16:40:00+00:00,49.400001525878906
2026-03-30 16:45:00+00:00,49.369998931884766
2026-03-30 16:50:00+00:00,49.36000061035156
2026-03-30 16:55:00+00:00,49.31999969482422
2026-03-30 17:00:00+00:00,49.25
2026-03-30 17:05:00+00:00,49.29999923706055
2026-03-30 17:10:00+00:00,49.25
2026-03-30 17:15:00+00:00,49.1349983215332
2026-03-30 17:20:00+00:00,49.084999084472656
2026-03-30 17:25:00+00:00,49.099998474121094
2026-03-30 17:30:00+00:00,49.060001373291016
2026-03-30 17:35:00+00:00,49.15999984741211
2026-03-30 17:40:00+00:00,49.27000045776367
2026-03-30 17:45:00+00:00,49.220001220703125
2026-03-30 17:50:00+00:00,49.255001068115234
2026-03-30 17:55:00+00:00,49.269901275634766
2026-03-30 18:00:00+00:00,49.275001525878906
2026-03-30 18:05:00+00:00,49.21500015258789
2026-03-30 18:10:00+00:00,49.244998931884766
2026-03-30 18:15:00+00:00,49.29499816894531
2026-03-30 18:20:00+00:00,49.27000045776367
2026-03-30 18:25:00+00:00,49.22999954223633
2026-03-30 18:30:00+00:00,49.25
2026-03-30 18:35:00+00:00,49.224998474121094
2026-03-30 18:40:00+00:00,49.25
2026-03-30 18:45:00+00:00,49.21580123901367
2026-03-30 18:50:00+00:00,49.209999084472656
2026-03-30 18:55:00+00:00,49.19499969482422
2026-03-30 19:00:00+00:00,49.119998931884766
2026-03-30 19:05:00+00:00,49.025001525878906
2026-03-30 19:10:00+00:00,49.0
2026-03-30 19:15:00+00:00,49.0
2026-03-30 19:20:00+00:00,48.98500061035156
2026-03-30 19:25:00+00:00,48.970001220703125
2026-03-30 19:30:00+00:00,48.94499969482422
2026-03-30 19:35:00+00:00,48.98500061035156
2026-03-30 19:40:00+00:00,48.994998931884766
2026-03-30 19:45:00+00:00,49.025001525878906
2026-03-30 19:50:00+00:00,49.05009841918945
2026-03-30 19:55:00+00:00,49.095001220703125
2026-03-30 20:00:00+00:00,49.09
2026-03-30 20:05:00+00:00,49.08
2026-03-30 20:10:00+00:00,49.09
2026-03-30 20:15:00+00:00,49.08
2026-03-30 20:20:00+00:00,49.07
2026-03-30 20:30:00+00:00,49.07
2026-03-30 20:35:00+00:00,48.99
2026-03-30 20:40:00+00:00,48.98
2026-03-30 20:45:00+00:00,49.08
2026-03-30 21:00:00+00:00,49.09
2026-03-30 21:05:00+00:00,49.05
2026-03-30 21:10:00+00:00,49.05
2026-03-30 21:25:00+00:00,49.84
2026-03-30 21:30:00+00:00,48.8212
2026-03-30 21:35:00+00:00,49.25
2026-03-30 21:40:00+00:00,49.25
2026-03-30 21:45:00+00:00,49.42
2026-03-30 21:50:00+00:00,49.15
2026-03-30 21:55:00+00:00,49.16
2026-03-30 22:00:00+00:00,49.16
2026-03-30 22:05:00+00:00,49.25
2026-03-30 22:10:00+00:00,49.09
2026-03-30 22:15:00+00:00,49.1783
2026-03-30 22:20:00+00:00,49.16
2026-03-30 22:25:00+00:00,49.1761
2026-03-30 22:30:00+00:00,49.1883
2026-03-30 22:35:00+00:00,49.1906
2026-03-30 22:40:00+00:00,49.2
2026-03-30 22:45:00+00:00,49.17
2026-03-30 22:50:00+00:00,49.18
2026-03-30 22:55:00+00:00,49.1908
2026-03-30 23:00:00+00:00,49.16
2026-03-30 23:05:00+00:00,49.05
2026-03-30 23:10:00+00:00,49.15
2026-03-30 23:15:00+00:00,49.15
2026-03-30 23:20:00+00:00,49.2
2026-03-30 23:25:00+00:00,49.2
2026-03-30 23:35:00+00:00,49.0212
2026-03-30 23:45:00+00:00,49.1846
2026-03-30 23:50:00+00:00,49.1896
2026-03-30 23:55:00+00:00,49.1985
2026-03-31 08:00:00+00:00,49.51
2026-03-31 08:15:00+00:00,49.51
2026-03-31 08:25:00+00:00,49.51
2026-03-31 08:35:00+00:00,49.51
2026-03-31 09:00:00+00:00,49.51
2026-03-31 09:15:00+00:00,49.51
2026-03-31 09:30:00+00:00,49.51
2026-03-31 09:35:00+00:00,49.73
2026-03-31 10:00:00+00:00,49.51
2026-03-31 10:15:00+00:00,49.51
2026-03-31 10:30:00+00:00,49.51
2026-03-31 10:35:00+00:00,49.45
2026-03-31 10:45:00+00:00,49.45
2026-03-31 11:00:00+00:00,49.5328
2026-03-31 11:05:00+00:00,49.5
2026-03-31 11:10:00+00:00,49.796
2026-03-31 11:15:00+00:00,49.796
2026-03-31 11:20:00+00:00,49.82
2026-03-31 11:25:00+00:00,49.7467
2026-03-31 11:30:00+00:00,49.9111
2026-03-31 11:40:00+00:00,49.52
2026-03-31 11:45:00+00:00,49.59
2026-03-31 11:50:00+00:00,49.83
2026-03-31 12:00:00+00:00,49.81
2026-03-31 12:05:00+00:00,49.82
2026-03-31 12:10:00+00:00,49.8
2026-03-31 12:15:00+00:00,49.67
2026-03-31 12:20:00+00:00,49.8
2026-03-31 12:25:00+00:00,49.8
2026-03-31 12:30:00+00:00,49.68
2026-03-31 12:35:00+00:00,49.71
2026-03-31 12:40:00+00:00,49.74
2026-03-31 12:45:00+00:00,49.69
2026-03-31 12:50:00+00:00,49.69
2026-03-31 12:55:00+00:00,49.6586
2026-03-31 13:00:00+00:00,49.64
2026-03-31 13:05:00+00:00,49.62
2026-03-31 13:10:00+00:00,49.63
2026-03-31 13:30:00+00:00,49.415000915527344
2026-03-31 13:35:00+00:00,49.54999923706055
2026-03-31 13:40:00+00:00,49.52000045776367
2026-03-31 13:45:00+00:00,49.69499969482422
2026-03-31 13:50:00+00:00,49.694000244140625
2026-03-31 13:55:00+00:00,49.65999984741211
2026-03-31 14:00:00+00:00,49.54999923706055
2026-03-31 14:05:00+00:00,49.58000183105469
2026-03-31 14:10:00+00:00,49.619998931884766
2026-03-31 14:15:00+00:00,49.654998779296875
2026-03-31 14:20:00+00:00,49.66999816894531
2026-03-31 14:25:00+00:00,49.749900817871094
2026-03-31 14:30:00+00:00,49.69499969482422
2026-03-31 14:35:00+00:00,49.595001220703125
2026-03-31 14:40:00+00:00,49.48500061035156
2026-03-31 14:45:00+00:00,49.41999816894531
2026-03-31 14:50:00+00:00,49.400001525878906
