time,XLC
2026-03-25 16:45:00+00:00,111.55000305175781
2026-03-25 16:50:00+00:00,111.61499786376953
2026-03-25 16:55:00+00:00,111.56500244140625
2026-03-25 17:00:00+00:00,111.53189849853516
2026-03-25 17:05:00+00:00,111.43000030517578
2026-03-25 17:10:00+00:00,111.58000183105469
2026-03-25 17:15:00+00:00,111.5199966430664
2026-03-25 17:20:00+00:00,111.59500122070312
2026-03-25 17:25:00+00:00,111.70999908447266
2026-03-25 17:30:00+00:00,111.7699966430664
2026-03-25 17:35:00+00:00,111.79499816894531
2026-03-25 17:40:00+00:00,111.83000183105469
2026-03-25 17:45:00+00:00,111.7302017211914
2026-03-25 17:50:00+00:00,111.62999725341797
2026-03-25 17:55:00+00:00,111.66000366210938
2026-03-25 18:00:00+00:00,111.61000061035156
2026-03-25 18:05:00+00:00,111.5199966430664
2026-03-25 18:10:00+00:00,111.53500366210938
2026-03-25 18:15:00+00:00,111.46499633789062
2026-03-25 18:20:00+00:00,111.48999786376953
2026-03-25 18:25:00+00:00,111.40499877929688
2026-03-25 18:30:00+00:00,111.43499755859375
2026-03-25 18:35:00+00:00,111.42500305175781
2026-03-25 18:40:00+00:00,111.4749984741211
2026-03-25 18:45:00+00:00,111.43000030517578
2026-03-25 18:50:00+00:00,111.41999816894531
2026-03-25 18:55:00+00:00,111.34500122070312
2026-03-25 19:00:00+00:00,111.28500366210938
2026-03-25 19:05:00+00:00,111.29000091552734
2026-03-25 19:10:00+00:00,111.33000183105469
2026-03-25 19:15:00+00:00,111.43000030517578
2026-03-25 19:20:00+00:00,111.47000122070312
2026-03-25 19:25:00+00:00,111.45500183105469
2026-03-25 19:30:00+00:00,111.43000030517578
2026-03-25 19:35:00+00:00,111.37999725341797
2026-03-25 19:40:00+00:00,111.41999816894531
2026-03-25 19:45:00+00:00,111.33000183105469
2026-03-25 19:50:00+00:00,111.40499877929688
2026-03-25 19:55:00+00:00,111.45999908447266
2026-03-25 20:00:00+00:00,111.44
2026-03-25 20:05:00+00:00,111.44
2026-03-25 20:10:00+00:00,111.44
2026-03-25 20:40:00+00:00,111.44
2026-03-25 20:45:00+00:00,111.44
2026-03-25 21:00:00+00:00,111.44
2026-03-25 21:05:00+00:00,111.44
2026-03-25 21:10:00+00:00,111.89
2026-03-25 21:20:00+00:00,111.44
2026-03-25 21:35:00+00:00,111.44
2026-03-25 21:50:00+00:00,111.44
2026-03-25 22:00:00+00:00,111.44
2026-03-25 22:15:00+00:00,111.89
2026-03-25 22:20:00+00:00,111.89
2026-03-25 22:40:00+00:00,110.9
2026-03-25 22:50:00+00:00,110.9
2026-03-25 22:55:00+00:00,110.29
2026-03-25 23:10:00+00:00,111.34
2026-03-25 23:20:00+00:00,111.4255
2026-03-25 23:50:00+00:00,110.5055
2026-03-26 08:00:00+00:00,111.43
2026-03-26 08:05:00+00:00,111.43
2026-03-26 08:15:00+00:00,111.29
2026-03-26 08:20:00+00:00,111.29
2026-03-26 08:35:00+00:00,111.29
2026-03-26 08:50:00+00:00,111.29
2026-03-26 08:55:00+00:00,111.11
2026-03-26 09:05:00+00:00,111.11
2026-03-26 09:20:00+00:00,111.11
2026-03-26 09:35:00+00:00,111.11
2026-03-26 09:50:00+00:00,111.11
2026-03-26 10:05:00+00:00,111.11
2026-03-26 10:20:00+00:00,111.11
2026-03-26 10:35:00+00:00,111.11
2026-03-26 10:50:00+00:00,111.11
2026-03-26 11:00:00+00:00,110.86
2026-03-26 11:05:00+00:00,110.86
2026-03-26 11:20:00+00:00,110.86
2026-03-26 11:25:00+00:00,110.72
2026-03-26 11:35:00+00:00,110.6
2026-03-26 11:40:00+00:00,110.6
2026-03-26 11:50:00+00:00,110.61
2026-03-26 12:00:00+00:00,112.24
2026-03-26 12:05:00+00:00,110.61
2026-03-26 12:10:00+00:00,110.69
2026-03-26 12:15:00+00:00,110.8934
2026-03-26 12:20:00+00:00,110.8934
2026-03-26 12:25:00+00:00,110.541
2026-03-26 12:30:00+00:00,111.04
2026-03-26 12:35:00+00:00,110.75
2026-03-26 12:40:00+00:00,110.75
2026-03-26 12:50:00+00:00,110.52
2026-03-26 13:30:00+00:00,110.36000061035156
2026-03-26 13:35:00+00:00,110.11000061035156
2026-03-26 13:40:00+00:00,110.48999786376953
2026-03-26 13:45:00+00:00,110.70500183105469
2026-03-26 13:50:00+00:00,110.87999725341797
2026-03-26 13:55:00+00:00,110.73999786376953
2026-03-26 14:00:00+00:00,110.63999938964844
2026-03-26 14:05:00+00:00,110.5999984741211
2026-03-26 14:10:00+00:00,110.625
2026-03-26 14:15:00+00:00,110.5199966430664
2026-03-26 14:20:00+00:00,110.47000122070312
2026-03-26 14:25:00+00:00,110.33000183105469
2026-03-26 14:30:00+00:00,110.4749984741211
2026-03-26 14:35:00+00:00,110.36000061035156
2026-03-26 14:40:00+00:00,110.2300033569336
2026-03-26 14:45:00+00:00,110.12000274658203
2026-03-26 14:50:00+00:00,109.99500274658203
2026-03-26 14:55:00+00:00,110.02999877929688
2026-03-26 15:00:00+00:00,109.93499755859375
2026-03-26 15:05:00+00:00,110.0
2026-03-26 15:10:00+00:00,110.05000305175781
2026-03-26 15:15:00+00:00,109.93000030517578
2026-03-26 15:20:00+00:00,109.9000015258789
2026-03-26 15:25:00+00:00,109.8499984741211
2026-03-26 15:30:00+00:00,109.7699966430664
2026-03-26 15:35:00+00:00,109.79000091552734
2026-03-26 15:40:00+00:00,109.80000305175781
2026-03-26 15:45:00+00:00,109.79000091552734
2026-03-26 15:50:00+00:00,109.7300033569336
2026-03-26 15:55:00+00:00,109.61499786376953
2026-03-26 16:00:00+00:00,109.55999755859375
2026-03-26 16:05:00+00:00,109.56999969482422
2026-03-26 16:10:00+00:00,109.58499908447266
2026-03-26 16:15:00+00:00,109.5
2026-03-26 16:20:00+00:00,109.41999816894531
2026-03-26 16:25:00+00:00,109.34500122070312
2026-03-26 16:30:00+00:00,109.20999908447266
2026-03-26 16:35:00+00:00,109.25
2026-03-26 16:40:00+00:00,109.23999786376953
2026-03-26 16:45:00+00:00,109.24500274658203
2026-03-26 16:50:00+00:00,109.2300033569336
2026-03-26 16:55:00+00:00,109.2249984741211
2026-03-26 17:00:00+00:00,109.20999908447266
2026-03-26 17:05:00+00:00,109.2300033569336
2026-03-26 17:10:00+00:00,109.18000030517578
2026-03-26 17:15:00+00:00,109.20500183105469
2026-03-26 17:20:00+00:00,109.13999938964844
2026-03-26 17:25:00+00:00,109.1500015258789
2026-03-26 17:30:00+00:00,109.23999786376953
2026-03-26 17:35:00+00:00,109.20500183105469
2026-03-26 17:40:00+00:00,109.1050033569336
2026-03-26 17:45:00+00:00,109.00499725341797
2026-03-26 17:50:00+00:00,108.91000366210938
2026-03-26 17:55:00+00:00,108.81999969482422
2026-03-26 18:00:00+00:00,108.91999816894531
2026-03-26 18:05:00+00:00,108.94000244140625
2026-03-26 18:10:00+00:00,108.79000091552734
2026-03-26 18:15:00+00:00,108.87000274658203
2026-03-26 18:20:00+00:00,108.95580291748047
2026-03-26 18:25:00+00:00,108.71499633789062
2026-03-26 18:30:00+00:00,108.79000091552734
2026-03-26 18:35:00+00:00,108.91500091552734
2026-03-26 18:40:00+00:00,108.86000061035156
2026-03-26 18:45:00+00:00,108.94000244140625
2026-03-26 18:50:00+00:00,108.90499877929688
2026-03-26 18:55:00+00:00,108.94989776611328
2026-03-26 19:00:00+00:00,108.81999969482422
2026-03-26 19:05:00+00:00,108.81999969482422
2026-03-26 19:10:00+00:00,108.87000274658203
2026-03-26 19:15:00+00:00,108.91999816894531
2026-03-26 19:20:00+00:00,108.91999816894531
2026-03-26 19:25:00+00:00,108.93000030517578
2026-03-26 19:30:00+00:00,108.82499694824219
2026-03-26 19:35:00+00:00,108.80000305175781
2026-03-26 19:40:00+00:00,108.79499816894531
2026-03-26 19:45:00+00:00,108.80500030517578
2026-03-26 19:50:00+00:00,108.72000122070312
2026-03-26 19:55:00+00:00,108.80000305175781
2026-03-26 20:00:00+00:00,108.81
2026-03-26 20:05:00+00:00,108.81
2026-03-26 20:10:00+00:00,109.09
2026-03-26 20:15:00+00:00,109.25
2026-03-26 20:20:00+00:00,109.09
2026-03-26 20:25:00+00:00,108.93
2026-03-26 20:35:00+00:00,108.93
2026-03-26 20:40:00+00:00,109.04
2026-03-26 20:50:00+00:00,109.1
2026-03-26 20:55:00+00:00,109.1
2026-03-26 21:00:00+00:00,108.81
2026-03-26 21:05:00+00:00,109.0
2026-03-26 21:10:00+00:00,109.4136
2026-03-26 21:15:00+00:00,109.4136
2026-03-26 21:30:00+00:00,108.81
2026-03-26 21:40:00+00:00,108.6543
2026-03-26 21:50:00+00:00,108.6543
2026-03-26 22:05:00+00:00,108.6543
2026-03-26 22:20:00+00:00,108.6543
2026-03-26 22:35:00+00:00,109.25
2026-03-26 22:50:00+00:00,109.25
2026-03-26 23:05:00+00:00,108.6782
2026-03-26 23:10:00+00:00,109.661
2026-03-26 23:30:00+00:00,108.9
2026-03-26 23:50:00+00:00,108.9
2026-03-27 08:00:00+00:00,108.9
2026-03-27 08:10:00+00:00,108.9
2026-03-27 08:25:00+00:00,108.9
2026-03-27 08:40:00+00:00,108.9
2026-03-27 08:55:00+00:00,108.9
2026-03-27 09:05:00+00:00,108.66
2026-03-27 09:10:00+00:00,108.66
2026-03-27 09:25:00+00:00,108.66
2026-03-27 09:40:00+00:00,108.66
2026-03-27 09:55:00+00:00,108.66
2026-03-27 10:10:00+00:00,108.66
2026-03-27 10:35:00+00:00,108.68
2026-03-27 10:40:00+00:00,108.68
2026-03-27 10:55:00+00:00,108.68
2026-03-27 11:00:00+00:00,108.29
2026-03-27 11:10:00+00:00,108.29
2026-03-27 11:25:00+00:00,108.29
2026-03-27 11:40:00+00:00,108.29
2026-03-27 11:55:00+00:00,108.5
2026-03-27 12:00:00+00:00,108.41
2026-03-27 12:05:00+00:00,108.28
2026-03-27 12:15:00+00:00,108.81
2026-03-27 12:20:00+00:00,108.6
2026-03-27 12:25:00+00:00,108.4
2026-03-27 12:30:00+00:00,108.47
2026-03-27 12:35:00+00:00,108.0909
2026-03-27 12:40:00+00:00,108.0909
2026-03-27 12:50:00+00:00,108.09
2026-03-27 13:00:00+00:00,108.25
2026-03-27 13:10:00+00:00,108.23
2026-03-27 13:30:00+00:00,108.05999755859375
2026-03-27 13:35:00+00:00,107.87999725341797
2026-03-27 13:40:00+00:00,108.12000274658203
2026-03-27 13:45:00+00:00,108.19999694824219
2026-03-27 13:50:00+00:00,108.06999969482422
2026-03-27 13:55:00+00:00,107.83999633789062
2026-03-27 14:00:00+00:00,107.87999725341797
2026-03-27 14:05:00+00:00,107.66000366210938
2026-03-27 14:10:00+00:00,107.97000122070312
2026-03-27 14:15:00+00:00,108.05999755859375
2026-03-27 14:20:00+00:00,107.87000274658203
2026-03-27 14:25:00+00:00,107.80000305175781
2026-03-27 14:30:00+00:00,107.9000015258789
2026-03-27 14:35:00+00:00,107.88500213623047
2026-03-27 14:40:00+00:00,107.93000030517578
2026-03-27 14:45:00+00:00,107.93000030517578
2026-03-27 14:50:00+00:00,107.80999755859375
2026-03-27 14:55:00+00:00,107.91500091552734
2026-03-27 15:00:00+00:00,108.00499725341797
2026-03-27 15:05:00+00:00,107.93000030517578
2026-03-27 15:10:00+00:00,107.77999877929688
2026-03-27 15:15:00+00:00,107.69000244140625
2026-03-27 15:20:00+00:00,107.91000366210938
2026-03-27 15:25:00+00:00,107.87000274658203
2026-03-27 15:30:00+00:00,107.93499755859375
2026-03-27 15:35:00+00:00,107.80000305175781
2026-03-27 15:40:00+00:00,107.70500183105469
2026-03-27 15:45:00+00:00,107.70999908447266
2026-03-27 15:50:00+00:00,107.6500015258789
2026-03-27 15:55:00+00:00,107.68000030517578
2026-03-27 16:00:00+00:00,107.55999755859375
2026-03-27 16:05:00+00:00,107.43000030517578
2026-03-27 16:10:00+00:00,107.45500183105469
2026-03-27 16:15:00+00:00,107.41500091552734
2026-03-27 16:20:00+00:00,107.38999938964844
2026-03-27 16:25:00+00:00,107.44000244140625
2026-03-27 16:30:00+00:00,107.5250015258789
2026-03-27 16:35:00+00:00,107.5
2026-03-27 16:40:00+00:00,107.55000305175781
2026-03-27 16:45:00+00:00,107.68499755859375
2026-03-27 16:50:00+00:00,107.54000091552734
2026-03-27 16:55:00+00:00,107.4000015258789
2026-03-27 17:00:00+00:00,107.29000091552734
2026-03-27 17:05:00+00:00,107.37000274658203
2026-03-27 17:10:00+00:00,107.33000183105469
2026-03-27 17:15:00+00:00,107.21499633789062
2026-03-27 17:20:00+00:00,107.13999938964844
2026-03-27 17:25:00+00:00,107.03500366210938
2026-03-27 17:30:00+00:00,107.12999725341797
2026-03-27 17:35:00+00:00,107.06500244140625
2026-03-27 17:40:00+00:00,106.9749984741211
2026-03-27 17:45:00+00:00,106.9749984741211
2026-03-27 17:50:00+00:00,106.94499969482422
2026-03-27 17:55:00+00:00,106.88999938964844
2026-03-27 18:00:00+00:00,106.83499908447266
2026-03-27 18:05:00+00:00,106.75
2026-03-27 18:10:00+00:00,106.81500244140625
2026-03-27 18:15:00+00:00,106.9000015258789
2026-03-27 18:20:00+00:00,106.92500305175781
2026-03-27 18:25:00+00:00,106.95999908447266
2026-03-27 18:30:00+00:00,106.99500274658203
2026-03-27 18:35:00+00:00,106.94999694824219
2026-03-27 18:40:00+00:00,106.99500274658203
2026-03-27 18:45:00+00:00,106.99500274658203
2026-03-27 18:50:00+00:00,107.03500366210938
2026-03-27 18:55:00+00:00,107.0199966430664
2026-03-27 19:00:00+00:00,106.9749984741211
2026-03-27 19:05:00+00:00,106.98999786376953
2026-03-27 19:10:00+00:00,107.08000183105469
2026-03-27 19:15:00+00:00,107.125
2026-03-27 19:20:00+00:00,107.1449966430664
2026-03-27 19:25:00+00:00,107.16500091552734
2026-03-27 19:30:00+00:00,107.19999694824219
2026-03-27 19:35:00+00:00,107.125
2026-03-27 19:40:00+00:00,107.11000061035156
2026-03-27 19:45:00+00:00,107.07499694824219
2026-03-27 19:50:00+00:00,107.0250015258789
2026-03-27 19:55:00+00:00,107.04000091552734
2026-03-27 20:00:00+00:00,107.04
2026-03-27 20:05:00+00:00,107.7692
2026-03-27 20:10:00+00:00,107.04
2026-03-27 20:15:00+00:00,106.98
2026-03-27 20:20:00+00:00,106.77
2026-03-27 20:25:00+00:00,106.77
2026-03-27 20:35:00+00:00,106.77
2026-03-27 20:50:00+00:00,107.0
2026-03-27 20:55:00+00:00,107.0
2026-03-27 21:00:00+00:00,107.04
2026-03-27 21:15:00+00:00,107.04
2026-03-27 21:20:00+00:00,107.04
2026-03-27 21:35:00+00:00,107.04
2026-03-27 21:45:00+00:00,106.75
2026-03-27 22:05:00+00:00,106.75
2026-03-27 22:40:00+00:00,107.14
2026-03-27 22:50:00+00:00,107.14
2026-03-27 23:00:00+00:00,107.14
2026-03-27 23:15:00+00:00,106.8
2026-03-27 23:20:00+00:00,106.8
2026-03-27 23:35:00+00:00,106.8
2026-03-30 08:00:00+00:00,108.72
2026-03-30 08:15:00+00:00,107.35
2026-03-30 08:25:00+00:00,107.35
2026-03-30 08:45:00+00:00,107.35
2026-03-30 09:00:00+00:00,107.29
2026-03-30 09:15:00+00:00,107.29
2026-03-30 09:30:00+00:00,107.29
2026-03-30 09:40:00+00:00,107.29
2026-03-30 10:00:00+00:00,107.29
2026-03-30 10:15:00+00:00,107.29
2026-03-30 10:30:00+00:00,107.29
2026-03-30 10:40:00+00:00,107.29
2026-03-30 11:00:00+00:00,107.36
2026-03-30 11:05:00+00:00,107.69
2026-03-30 11:15:00+00:00,107.69
2026-03-30 11:20:00+00:00,107.81
2026-03-30 11:25:00+00:00,107.89
2026-03-30 11:35:00+00:00,107.5
2026-03-30 11:45:00+00:00,107.6
2026-03-30 12:00:00+00:00,107.7
2026-03-30 12:05:00+00:00,107.66
2026-03-30 12:10:00+00:00,107.67
2026-03-30 12:15:00+00:00,107.67
2026-03-30 12:20:00+00:00,107.7
2026-03-30 12:25:00+00:00,107.7622
2026-03-30 12:30:00+00:00,107.7622
2026-03-30 12:35:00+00:00,107.59
2026-03-30 12:40:00+00:00,107.73
2026-03-30 12:45:00+00:00,107.73
2026-03-30 13:00:00+00:00,107.73
2026-03-30 13:10:00+00:00,107.76
2026-03-30 13:30:00+00:00,107.86000061035156
2026-03-30 13:35:00+00:00,107.98999786376953
2026-03-30 13:40:00+00:00,108.04000091552734
2026-03-30 13:45:00+00:00,107.95999908447266
2026-03-30 13:50:00+00:00,108.01000213623047
2026-03-30 13:55:00+00:00,107.91000366210938
2026-03-30 14:00:00+00:00,107.875
2026-03-30 14:05:00+00:00,107.87999725341797
2026-03-30 14:10:00+00:00,107.77999877929688
2026-03-30 14:15:00+00:00,107.73999786376953
2026-03-30 14:20:00+00:00,107.88999938964844
2026-03-30 14:25:00+00:00,107.9000015258789
2026-03-30 14:30:00+00:00,107.94000244140625
2026-03-30 14:35:00+00:00,107.87999725341797
2026-03-30 14:40:00+00:00,107.75
2026-03-30 14:45:00+00:00,107.83999633789062
2026-03-30 14:50:00+00:00,107.87999725341797
2026-03-30 14:55:00+00:00,108.08000183105469
2026-03-30 15:00:00+00:00,108.25
2026-03-30 15:05:00+00:00,108.0199966430664
2026-03-30 15:10:00+00:00,107.97000122070312
2026-03-30 15:15:00+00:00,108.08000183105469
2026-03-30 15:20:00+00:00,108.18000030517578
2026-03-30 15:25:00+00:00,108.18499755859375
2026-03-30 15:30:00+00:00,108.28500366210938
2026-03-30 15:35:00+00:00,108.37220001220703
2026-03-30 15:40:00+00:00,108.4800033569336
2026-03-30 15:45:00+00:00,108.5199966430664
2026-03-30 15:50:00+00:00,108.54000091552734
2026-03-30 15:55:00+00:00,108.54000091552734
2026-03-30 16:00:00+00:00,108.45500183105469
2026-03-30 16:05:00+00:00,108.44000244140625
2026-03-30 16:10:00+00:00,108.44000244140625
2026-03-30 16:15:00+00:00,108.34500122070312
2026-03-30 16:20:00+00:00,108.31500244140625
2026-03-30 16:25:00+00:00,108.26499938964844
2026-03-30 16:30:00+00:00,108.34500122070312
2026-03-30 16:35:00+00:00,108.43000030517578
2026-03-30 16:40:00+00:00,108.40499877929688
2026-03-30 16:45:00+00:00,108.33000183105469
2026-03-30 16:50:00+00:00,108.31500244140625
2026-03-30 16:55:00+00:00,108.43000030517578
2026-03-30 17:00:00+00:00,108.38500213623047
2026-03-30 17:05:00+00:00,108.44000244140625
2026-03-30 17:10:00+00:00,108.3499984741211
2026-03-30 17:15:00+00:00,108.29499816894531
2026-03-30 17:20:00+00:00,108.22000122070312
2026-03-30 17:25:00+00:00,108.16999816894531
2026-03-30 17:30:00+00:00,108.125
2026-03-30 17:35:00+00:00,108.18000030517578
2026-03-30 17:40:00+00:00,108.27999877929688
2026-03-30 17:45:00+00:00,108.1500015258789
2026-03-30 17:50:00+00:00,108.16000366210938
2026-03-30 17:55:00+00:00,108.13999938964844
2026-03-30 18:00:00+00:00,108.08000183105469
2026-03-30 18:05:00+00:00,108.0999984741211
2026-03-30 18:10:00+00:00,108.17500305175781
2026-03-30 18:15:00+00:00,108.19999694824219
2026-03-30 18:20:00+00:00,108.13999938964844
2026-03-30 18:25:00+00:00,108.02999877929688
2026-03-30 18:30:00+00:00,108.0199966430664
2026-03-30 18:35:00+00:00,108.01000213623047
2026-03-30 18:40:00+00:00,107.9749984741211
2026-03-30 18:45:00+00:00,107.94000244140625
2026-03-30 18:50:00+00:00,107.91000366210938
2026-03-30 18:55:00+00:00,107.86000061035156
2026-03-30 19:00:00+00:00,107.88999938964844
2026-03-30 19:05:00+00:00,107.76499938964844
2026-03-30 19:10:00+00:00,107.63500213623047
2026-03-30 19:15:00+00:00,107.66999816894531
2026-03-30 19:20:00+00:00,107.63999938964844
2026-03-30 19:25:00+00:00,107.625
2026-03-30 19:30:00+00:00,107.55000305175781
2026-03-30 19:35:00+00:00,107.70500183105469
2026-03-30 19:40:00+00:00,107.75499725341797
2026-03-30 19:45:00+00:00,107.83499908447266
2026-03-30 19:50:00+00:00,107.94000244140625
2026-03-30 19:55:00+00:00,107.95999908447266
2026-03-30 20:00:00+00:00,107.96
2026-03-30 20:05:00+00:00,107.4805
2026-03-30 20:10:00+00:00,107.96
2026-03-30 20:15:00+00:00,107.76
2026-03-30 20:30:00+00:00,107.76
2026-03-30 20:40:00+00:00,107.76
2026-03-30 20:50:00+00:00,107.76
2026-03-30 21:00:00+00:00,107.96
2026-03-30 21:05:00+00:00,107.96
2026-03-30 21:25:00+00:00,107.96
2026-03-30 22:00:00+00:00,107.3247
2026-03-30 22:05:00+00:00,107.9
2026-03-30 22:15:00+00:00,107.04
2026-03-30 22:25:00+00:00,107.96
2026-03-30 23:00:00+00:00,107.95
2026-03-30 23:15:00+00:00,107.96
2026-03-30 23:30:00+00:00,107.96
2026-03-31 08:00:00+00:00,107.59
2026-03-31 08:15:00+00:00,107.59
2026-03-31 08:30:00+00:00,107.59
2026-03-31 08:45:00+00:00,107.59
2026-03-31 09:00:00+00:00,107.59
2026-03-31 09:15:00+00:00,107.59
2026-03-31 09:30:00+00:00,107.59
2026-03-31 09:45:00+00:00,107.59
2026-03-31 10:00:00+00:00,107.59
2026-03-31 10:15:00+00:00,108.98
2026-03-31 10:30:00+00:00,108.98
2026-03-31 10:45:00+00:00,108.98
2026-03-31 11:00:00+00:00,108.69
2026-03-31 11:15:00+00:00,109.0
2026-03-31 11:30:00+00:00,109.0
2026-03-31 11:55:00+00:00,108.8663
2026-03-31 12:00:00+00:00,108.88
2026-03-31 12:05:00+00:00,108.88
2026-03-31 12:10:00+00:00,108.84
2026-03-31 12:15:00+00:00,108.89
2026-03-31 12:20:00+00:00,109.032
2026-03-31 12:25:00+00:00,108.95
2026-03-31 12:30:00+00:00,108.93
2026-03-31 12:35:00+00:00,108.95
2026-03-31 12:40:00+00:00,108.94
2026-03-31 12:45:00+00:00,108.94
2026-03-31 12:55:00+00:00,109.0
2026-03-31 13:00:00+00:00,109.0
2026-03-31 13:30:00+00:00,109.33000183105469
2026-03-31 13:35:00+00:00,109.29000091552734
2026-03-31 13:40:00+00:00,109.0999984741211
2026-03-31 13:45:00+00:00,109.41999816894531
2026-03-31 13:50:00+00:00,109.58499908447266
2026-03-31 13:55:00+00:00,109.55000305175781
2026-03-31 14:00:00+00:00,109.43000030517578
2026-03-31 14:05:00+00:00,109.30000305175781
2026-03-31 14:10:00+00:00,109.33000183105469
2026-03-31 14:15:00+00:00,109.43499755859375
2026-03-31 14:20:00+00:00,109.5199966430664
2026-03-31 14:25:00+00:00,109.48999786376953
2026-03-31 14:30:00+00:00,109.56999969482422
2026-03-31 14:35:00+00:00,109.33999633789062
2026-03-31 14:40:00+00:00,109.2699966430664
2026-03-31 14:45:00+00:00,109.11499786376953
2026-03-31 14:50:00+00:00,108.98999786376953
2026-03-31 14:55:00+00:00,108.9000015258789
2026-03-31 15:00:00+00:00,109.05000305175781
2026-03-31 15:05:00+00:00,109.13999938964844
2026-03-31 15:10:00+00:00,109.34770202636719
2026-03-31 15:15:00+00:00,109.38999938964844
2026-03-31 15:20:00+00:00,109.38500213623047
2026-03-31 15:25:00+00:00,109.25
2026-03-31 15:30:00+00:00,109.31999969482422
2026-03-31 15:35:00+00:00,109.4000015258789
2026-03-31 15:40:00+00:00,109.3499984741211
2026-03-31 15:45:00+00:00,109.33000183105469
2026-03-31 15:50:00+00:00,109.37000274658203
2026-03-31 15:55:00+00:00,109.29000091552734
2026-03-31 16:00:00+00:00,109.44000244140625
2026-03-31 16:05:00+00:00,109.58000183105469
2026-03-31 16:10:00+00:00,109.55500030517578
2026-03-31 16:15:00+00:00,109.53500366210938
2026-03-31 16:20:00+00:00,109.69999694824219
2026-03-31 16:25:00+00:00,109.83000183105469
2026-03-31 16:30:00+00:00,109.87000274658203
2026-03-31 16:35:00+00:00,110.26000213623047
2026-03-31 16:40:00+00:00,110.5
2026-03-31 16:45:00+00:00,110.5199966430664
2026-03-31 16:50:00+00:00,110.5
2026-03-31 16:55:00+00:00,110.62999725341797
2026-03-31 17:00:00+00:00,110.80999755859375
2026-03-31 17:05:00+00:00,110.58999633789062
2026-03-31 17:10:00+00:00,110.875
2026-03-31 17:15:00+00:00,110.9749984741211
2026-03-31 17:20:00+00:00,110.94000244140625
2026-03-31 17:25:00+00:00,110.76000213623047
2026-03-31 17:30:00+00:00,110.9800033569336
2026-03-31 17:35:00+00:00,110.77999877929688
2026-03-31 17:40:00+00:00,110.69999694824219
2026-03-31 17:45:00+00:00,110.78500366210938
2026-03-31 17:50:00+00:00,110.79000091552734
2026-03-31 17:55:00+00:00,110.69000244140625
2026-03-31 18:00:00+00:00,110.81999969482422
2026-03-31 18:05:00+00:00,110.88999938964844
2026-03-31 18:10:00+00:00,110.87000274658203
2026-03-31 18:15:00+00:00,110.81999969482422
2026-03-31 18:20:00+00:00,110.7300033569336
2026-03-31 18:25:00+00:00,110.83499908447266
2026-03-31 18:30:00+00:00,110.80999755859375
2026-03-31 18:35:00+00:00,110.88500213623047
2026-03-31 18:40:00+00:00,110.80000305175781
2026-03-31 18:45:00+00:00,110.875
2026-03-31 18:50:00+00:00,111.02999877929688
2026-03-31 18:55:00+00:00,110.99500274658203
2026-03-31 19:00:00+00:00,111.00499725341797
